RNA18_MN_Hyb2_total	RNA30_MN_Hyb1_total	RNA31_MN_Hyb2_total	RNA32_MN_Hyb1_total	gene	mean	bins
0.54913706201025	0.202338306277822	0.413750231309826	0.110592860442327	TMEM37	0.318954615010056	1
0.494401176223545	0.127518997491882	0.493066706910233	0.167276569062525	PDK4	0.320565862422046	1
0.50655218596613	0.185091836118995	0.45337108124189	0.142823136005282	MYLK3	0.321959559833074	1
0.330376315405851	0.266289671233048	0.475218138334297	0.232875223596848	TTR	0.326189837142511	1
0.484025492222274	0.175560239738361	0.391629019573257	0.255884440269353	PDE7B	0.326774797950811	1
0.668491740447674	0.12839899563855	0.450095811932959	0.0802052052147424	A2M	0.331797938308481	1
0.506101032742218	0.212501599068594	0.383743055517623	0.232295704376372	SGMS2	0.333660347926202	1
0.286328333096936	0.380797146508069	0.343215728705045	0.32796845191216	ANKRD33B	0.334577415055552	1
0.594579742558639	0.167502310060641	0.517579824591244	0.0651039360887444	GRIN2B	0.336191453324817	1
0.506228264044532	0.317601517748356	0.314882664133809	0.231456982283835	AFAP1L1	0.342542357052633	1
0.0680996540578912	0.451663260489597	0.12127828928224	0.740602205086177	MOBP	0.345410852228976	1
0.309412938776557	0.376226831518007	0.432347992456033	0.274181079784268	AMZ1	0.348042210633716	1
0.190251992499065	0.392567728736053	0.364881675728804	0.464895859217195	SPOCD1	0.353149314045279	1
0.262397385021583	0.383515184670154	0.46969844157472	0.345255538819077	USHBP1	0.365216637521384	1
0.350501338175211	0.345660306061281	0.336110844198354	0.435989864529146	MYO1G	0.367065588240998	1
0.352194230023091	0.272520317273656	0.506601346764369	0.347555889263884	SCRG1	0.36971794583125	1
0.460588260148702	0.327717963720389	0.304605475732129	0.403024777211089	CD163L1	0.373984119203077	1
0.474207692825285	0.382220530740839	0.341053650730683	0.300833006525111	ARHGEF38	0.374578720205479	1
0.438071789100049	0.327076822097972	0.508525067080498	0.227527607814445	ANO3	0.375300321523241	1
0.776745195422212	0.182129915009622	0.528169522913743	0.0398189915563997	RGS22	0.381715906225494	1
0.564035077464436	0.223814465123919	0.582483518396074	0.163108227744988	ARAP2	0.383360322182354	1
0.295211425066989	0.456856497715988	0.452945540523622	0.33294118695581	COL4A2-AS2	0.384488662565602	1
0.327879335174741	0.0906092767166711	0.808502477729031	0.330164507783908	OMG	0.389288899351088	1
0.586948821398353	0.305323273296552	0.458794129272082	0.208602209182752	SYNE3	0.389917108287435	1
0.146474910823784	0.377797114655656	0.210691660353592	0.825976343189474	IL17B	0.390235007255626	1
0.485027446366196	0.255888955909127	0.465113729112272	0.372966010706631	ENKUR	0.394749035523557	1
0.238995632421254	0.554789034194469	0.305577620867444	0.494157921277852	KIF19	0.398380052190255	1
0.456689073993389	0.40774174522502	0.437938842103225	0.297148057005517	HCRTR1	0.399879429581788	1
0.35819574605039	0.577425335927366	0.257617007726814	0.420807578929366	C3orf52	0.403511417158484	1
0.278384008024757	0.682123926112709	0.186868099006299	0.470944690099203	LAPTM5	0.404580180810742	1
0.581902409373488	0.321616831417083	0.637727208766839	0.0781277345893837	ICAM2	0.404843546036698	1
0.363701946225121	0.422137110700897	0.407792003140166	0.433849731632485	ITPR1	0.406870197924667	1
0.807865643343189	0.345298333781778	0.185927326700606	0.29936656710611	AHNAK	0.409614467732921	1
0.471374745804181	0.405266262289806	0.627807730472236	0.166131006080456	ESR1	0.41764493616167	1
0.321943064184117	0.259492308375778	0.540268897082252	0.567327011359989	IL34	0.422257820250534	1
0.978505182829447	0.137662955756035	0.58005904353139	0	GRAMD2B	0.424056795529218	1
0.395597824587511	0.410790373625212	0.59120385856465	0.304198336786964	LRRK1	0.425447598391084	1
0.42356358174583	0.373743598106696	0.342040740598836	0.565694415643845	DRD1	0.426260584023802	1
0.589861560869478	0.472160880165506	0.429108999515985	0.229396327092233	MPEG1	0.430131941910801	1
0.576356532259391	0.215997972113867	0.751095787986758	0.180560638227926	SLC6A1	0.431002732646986	1
0	0.566777187471398	0.074372458933791	1.09336123391846	OTP	0.433627720080912	1
0.494768659547923	0.239275839478229	0.830296247202112	0.174375941688487	MAL	0.434679171979188	1
1.01730971083462	0.0312369986308955	0.696815814700425	0	VIT	0.436340631041485	1
0.599593666690486	0.25175726726491	0.541547367201036	0.353838806650685	PPARGC1B	0.436684276951779	1
0.397072003492479	0.416061983973513	0.52355801156079	0.419831389019671	ADAMTSL5	0.439130847011613	1
0.432060670861753	0.427993243731655	0.558433466996696	0.353101865059398	HYDIN	0.442897311662376	1
0.536738181150972	0.292851347146071	0.732459659115761	0.232821725957612	EVA1C	0.448717728342604	1
0.671906153185209	0.223192194817104	0.780993670190272	0.172222664511185	ERICH3	0.462078670675942	1
0.664592186511084	0.224472955472239	0.455218642813625	0.535379277915206	HRH2	0.469915765678038	1
0.689385701481337	0.504597670191389	0.321607299092504	0.3677332993808	SMIM10L1	0.470830992536508	1
0.196635356215299	0.76076103886623	0.377124241070543	0.554416287250265	MT2A	0.472234230850584	1
0.603681866154262	0.259508910570811	0.723620709683702	0.303944629646558	NPAS2	0.472689029013833	1
0.325509627349885	0.419787243131933	0.44740814183031	0.73422335650337	GRM6	0.481732092203874	1
0.598085575975984	0.578482187623739	0.372794528485873	0.421577775829237	SDS	0.492735016978708	1
0.612200977647436	0.281969014405407	0.587065911038768	0.493174196152547	C22orf42	0.49360252481104	1
0.36351221473805	0.38606774750475	0.563891600196794	0.663188739085564	ABCA10	0.49416507538129	1
0.76401757280438	0.232889232333914	0.679365797389949	0.313332191403149	EMILIN2	0.497401198482848	1
0.721206723839419	0.396838574367032	0.488727995878525	0.433803305765001	OPRD1	0.510144149962494	1
0.416815609060397	0.378267657359874	0.76979732561419	0.478792419860347	MPPED1	0.510918252973702	1
1.35317654360929	0.208920201871748	0.3792338172865	0.107473273922957	COL12A1	0.512200959172624	1
0.813076781492214	0.421219971484746	0.606428961928725	0.215532493697864	PRKG1	0.514064552150887	1
0.785205068071382	0.45005539774999	0.585640993778965	0.245988585702302	RGCC	0.51672251132566	1
0.52084055906332	0.626912561394402	0.532753564665343	0.391604703668271	MSLN	0.518027847197834	1
1.00125189738598	0.264118355098912	0.632821925412498	0.192480306361133	PIFO	0.522668121064631	1
0.807927230714077	0.302495181057309	0.549827018521352	0.440896014976864	ICAM1	0.5252863613174	1
0.937010794316225	0.194902900976492	0.637673582193617	0.340892355564576	CYP2J2	0.527619908262728	1
0.482359964927388	0.655691474235351	0.512561794932451	0.477845228863169	CTXND1	0.53211461573959	1
0.772848686781007	0.466193464100159	0.824792529732102	0.105438303484549	SH3RF2	0.542318246024454	1
0.635133788906241	0.56166041157006	0.696065339940381	0.306988986195522	NPR1	0.549962131653051	1
1.27992096223479	0.153546558357897	0.599413935335211	0.167849117769706	GNG11	0.550182643424401	1
0.864154494148552	0.388175819831366	0.651766854232668	0.301139997407572	PLXDC1	0.551309291405039	1
1.02699837474733	0.0339602241525633	1.07321546845313	0.0742471042559329	ZIC1	0.552105292902239	1
0.726929704775895	0.312490313730492	0.663889746414632	0.585596864268192	NNMT	0.572226657297303	1
0.908238730949442	0.323904949807787	0.80526315708221	0.264662911863435	RELN	0.575517437425718	1
0.467832842582983	0.636390914198255	0.589972710891702	0.614357457659009	KCNK12	0.577138481332987	1
1.3184638225863	0.366738180128552	0.49581639289194	0.145781497855795	SPARCL1	0.581699973365647	1
0.234423542061891	0.705412916908136	0.449597682180622	0.954720916682268	INSC	0.586038764458229	1
0.572084033512293	0.456256948506387	0.627998102727581	0.700381305748136	ESR2	0.589180097623599	1
0.669396197203135	0.589552946543864	0.375753876822467	0.736535590910963	HSPA2	0.592809652870107	1
0.522939259724538	0.628416857789382	0.683821365570315	0.536158165900534	NAPEPLD	0.592833912246192	1
1.0986664893395	0.220811555898296	0.875685122485809	0.201149764427891	ATP1A2	0.599078233037874	1
0.405206608142591	0.763751659206322	0.627690139013875	0.615184773816718	SLC30A3	0.602958295044877	1
1.23077778527062	0.120550552968747	0.851569812382679	0.219632665805627	DTX3L	0.605632704106918	1
0.826109520034243	0.710250857531904	0.396096017242887	0.517606217105968	IFI35	0.612515652978751	1
0.899223059943878	0.541177354532593	0.431151880009769	0.591586958943829	TMEM45B	0.615784813357517	1
0.189051243598299	0.839777282033496	0.423008571944133	1.06606553971965	LRTM2	0.629475659323894	1
1.06365057642859	0.374104513732282	0.911800655665806	0.181756272075589	KCNJ2	0.632828004475567	1
0.297311357453735	1.00648244968282	0.285104678526449	0.943057977444309	CA4	0.632989115776828	1
0.20353874924211	0.656224603174532	1.00844075561464	0.669527256668025	LRRC71	0.634432841174827	1
0.532554089749768	0.67623203454776	0.644253911828845	0.693020359062831	THRB	0.636515098797301	1
0.406617003576432	0.734140139768649	0.655069926073123	0.779594594687296	GABRD	0.643855416026375	1
0.64567205512961	0.800024511286348	0.400634733698568	0.749610187199323	EBF2	0.648985371828462	1
0.4434518889903	0.490190757507039	0.607493049591957	1.07170212170619	CNN1	0.653209454448871	1
1.26030051695592	0.453578336284236	0.843178953861244	0.0826380441204733	CFAP52	0.659923962805468	1
0.87829726966314	0.291260369808881	0.481278352888127	0.99054884273309	HSPB8	0.66034620877331	1
1.04687451766334	0.130653060789879	1.52203148702634	0	FOXQ1	0.67488976636989	1
1.11513320706852	0.485595630610182	0.736045627958875	0.367496243265164	KITLG	0.676067677225685	1
0.483781199409914	0.389936961374907	0.695877973765431	1.19352469913432	C4orf45	0.690780208421143	1
1.04449943058178	0.799078855835655	0.475342965793802	0.449234473888956	LCP1	0.692038931525048	1
0.955558966313424	0.63327467169739	0.623611219191602	0.598713911146646	OLFML2A	0.702789692087265	1
0.162147884861768	0.920087992873942	0.279883075337991	1.46297072983542	LPAR5	0.70627242072728	1
0.532254833901628	0.762680256140983	0.879025851142874	0.666977935566624	ADRB1	0.710234719188027	1
0.812600054855427	0.469772511371404	0.725496727559937	0.869052284380132	CES5A	0.719230394541725	1
1.00625460885059	0.574929025120026	0.952726484564181	0.359132874944537	RHBDF2	0.723260748369833	1
1.01323545752567	0.578375259308097	0.7008515932945	0.608833116923073	AOX1	0.725323856762835	1
0.875865435042564	0.574030073106862	0.798598316994154	0.688225634840187	SYNJ2	0.734179864995942	1
0.62707925715435	0.588145983949025	1.03866666902586	0.696508175629906	ECE2	0.737600021439785	1
0.689657389028331	0.853827278003051	0.674569047323957	0.816689655984773	SPATA17	0.758685842585028	1
0.788735362932624	0.413767086893028	1.41014843786196	0.490001065539099	TFEB	0.775662988306678	1
0.454424059622713	1.07440532164083	0.76259193880194	0.854170225953211	EGR4	0.786397886504673	1
