RNA26_RPE_Hyb1_total	RNA27_RPE_Hyb1_total	RNA28_RPE_Hyb2_total	RNA29_RPE_Hyb2_total	gene	mean	bins
41.8304867027388	43.090588318857	38.1609678690015	39.447264812196	NIPSNAP2	40.6323269256983	3
26.5532427121679	24.6524843927979	57.3784283302781	53.9565748394071	USP54	40.6351825686627	3
18.3178279832074	22.5136111414625	60.8073071380358	60.9842370003265	GPR37	40.6557458157581	3
35.3309767961305	41.3039936674341	42.6516685668309	43.4287310339109	GAPVD1	40.6788425160766	3
39.8240593174995	38.4271930471567	42.8425000640559	41.8181351124276	FAM136A	40.7279718852849	3
35.0663659070786	37.3677190751715	45.9902900909794	44.583519377991	C1RL	40.7519736128051	3
39.4900860035258	41.4052671624628	38.8315199073577	43.4847084920893	LPIN2	40.8028953913589	3
32.4444060062618	38.623556998008	45.4011439292419	46.7575235351273	EXOC2	40.8066576171598	3
36.4658454940327	32.1138807218709	49.4229241297885	45.3346349231823	USP4	40.8343213172186	3
55.1256789890018	68.2907211735544	19.4895943068717	20.4516823608865	CLDN11	40.8394192075786	3
36.1551128661446	38.9040693358333	42.5969801365434	45.931447218812	WDR33	40.8969023893333	3
51.8123932666212	33.2818090518756	41.3413818516956	37.1612336138436	BRSK1	40.899204446009	3
40.1773947680981	34.014758736097	45.1481523475969	44.2702982933292	LETM1	40.9026510362803	3
33.0884534251043	39.6652829706196	45.5298578113309	45.5349764292732	ADAM17	40.954642659082	3
63.2486493510841	53.5556685300473	23.0090086779528	24.055317574342	COPZ2	40.9671610333565	3
34.3444205437155	37.5796929545781	43.4318547994122	48.5840319577012	DIP2C	40.9850000638517	3
34.2432444533923	24.8456438445417	50.8159294471656	54.1224869594371	KIF21B	41.0068261761342	3
33.604767379429	42.6315153229375	42.4491598086758	45.4731729548037	RAB18	41.0396538664615	3
38.5028533343666	40.3433205463079	38.2944280652018	47.0869319508673	KLHL42	41.0568834741859	3
39.9671055838734	37.6193303830875	44.3985552728394	42.2687562191196	UBE3B	41.06343686473	3
47.9751297420216	36.1280203539336	40.2584089002432	39.8976366833869	APBA3	41.0647989198963	3
33.4655427409309	41.9020601532329	40.8669536336128	48.0352491073685	NSD1	41.0674514087863	3
35.7458801016418	35.4490251278632	49.5979713867333	43.5868985125282	MTURN	41.0949437821916	3
46.5167512286698	45.4637906664002	38.474956499145	34.0519880862325	PAQR7	41.1268716201119	3
44.6178233915854	41.2996688050988	38.8274710140585	39.8483687478724	ASB1	41.1483329896538	3
42.8427433449187	40.3338573019398	39.8636231726086	41.8170798065343	PLCD3	41.2143259065003	3
38.0931414083693	39.3188560962943	44.0723096021884	43.4060503167324	POLR3A	41.2225893558961	3
43.1077574054455	35.6321531745909	42.9646813504298	43.3104845131485	TSC1	41.2537691109037	3
38.553925836358	36.356663851419	48.7971117055929	41.365153597844	SLC41A3	41.2682137478035	3
38.0431203876864	39.7001639853363	44.7773284052651	42.7020628285771	LTBR	41.3056689017162	3
40.9454012597871	37.5841555031318	42.2238397121514	44.496239245597	EGFL7	41.3124089301668	3
61.5367248568497	65.0037153231079	17.3672638777363	21.5000389653209	MGP	41.3519357557537	3
52.5481773667937	37.3038232288087	38.6147847121372	36.9971924453062	ING5	41.3659944382615	3
38.4798981478719	37.1535669040393	43.9601107813452	45.9024916253797	IFRD1	41.374016864659	3
29.6028276408383	38.4492497610857	47.2445114484892	50.2320799203674	SELENOI	41.3821671926951	3
37.8810919855983	44.8292694189577	40.855922305114	41.9868277056721	CLCC1	41.3882778538355	3
33.0128786562006	42.0650728495211	44.9416839335217	45.7633285045963	NBN	41.4457409859599	3
41.9818167672217	30.5209517491622	47.0750181448131	46.2374741430741	PSD	41.4538152010678	3
35.2890025921781	46.6685498879112	38.8988345852782	44.9622261297683	LPGAT1	41.454653298784	3
43.1065038883242	39.3068057133617	42.3427692361782	41.070797699774	ZDHHC6	41.4567191344095	3
41.4516586994927	39.5826913113269	40.7132811560659	44.207113160484	ISCA2	41.4886860818424	3
36.3560766862586	46.3433424823699	35.2409069534277	48.0151344037601	MACF1	41.4888651314541	3
38.1561991200712	43.0990920172907	41.078483798561	43.7912071319785	PPP2R5C	41.5312455169754	3
37.63058449827	40.4271779551361	42.7503682633178	45.3662906226979	MSL2	41.5436053348554	3
49.3750503231027	44.7597857530614	34.7101886604645	37.6940180672675	CDT1	41.634760700974	3
39.0591192180808	40.175505768773	43.8729046991124	43.4507728683289	CERS5	41.6395756385738	3
36.141045212452	44.9302463709332	42.0543193286748	43.5805388735473	NKIRAS1	41.6765374464018	3
39.5644678317709	37.9257342623848	43.7777368106092	45.4411434387829	RAB11FIP3	41.677270585887	3
38.1576425555233	36.1195811078317	48.0149378101136	44.4715147838208	GOLGA1	41.6909190643224	3
37.6489693672613	40.5443063348595	45.3332227033095	43.2668426689541	CAMKK2	41.6983352685961	3
30.8854998626723	40.2610641535066	46.9921712756636	48.6836871441337	PATJ	41.705605608994	3
41.0116628410781	52.2396571943855	34.7651123382172	38.8972618347593	ENAH	41.72842355211	3
43.9923813250965	44.9743992607327	39.7448914632569	38.2190686786438	FAM53B	41.7326851819325	3
39.9467017343583	44.4921449670442	41.8685013496996	40.6797218604848	AKAP10	41.7467674778967	3
40.6079567668019	43.7577835880206	40.1122389281791	42.5256979800404	UTP11	41.7509193157605	3
37.3982875262816	39.7933536532576	45.3944768019964	44.4665643211668	TSPAN14	41.7631705756756	3
34.2067789053635	33.7126724115485	50.7752284504439	48.5104577537867	NUP93	41.8012843802857	3
45.4222851563399	56.1102648137723	30.3290600900789	35.4177447693069	HEG1	41.8198387073745	3
45.8607936512731	42.6704036647939	39.1961771088217	39.5702446276065	ANKRD27	41.8244047631238	3
46.8017491656913	36.2962036210176	44.9238869759749	39.5293073364603	KLC4	41.887786774786	3
62.9507971128285	53.8800849715165	21.9794332717844	28.8919750713305	DACT3	41.925572606865	3
35.3642608063011	40.3359313158536	45.8877004653405	46.1475845096548	BTBD10	41.9338692742875	3
36.1435604751464	36.4164797561291	48.1787509038071	47.0042308239825	SMAP2	41.9357554897663	3
35.6189946406888	30.5589932361222	51.6115590603023	50.0098658299164	PCYT2	41.9498531917574	3
50.2072156874238	38.5100595056839	41.9035705874187	37.1927502342305	MED22	41.9533990036892	3
50.4724982103772	31.3227709630957	47.0519537657219	39.0297175898999	NOL3	41.9692351322737	3
39.1654460587431	42.5934597850578	43.9740702646753	42.1936312857656	PIGC	41.9816518485604	3
48.9122688601811	48.5291489498921	36.1539975917102	34.365918580118	RAB11FIP5	41.9903334954753	3
49.3347197722413	43.0525201810858	39.1201527630024	36.4850373039251	UBALD2	41.9981075050637	3
33.427449036902	28.9391673656023	52.0898120461031	53.5561320874172	RUFY3	42.0031401340061	3
47.9405660605487	28.9582729954748	51.9083830241407	39.3618379424972	OSBPL7	42.0422650056653	3
33.3079249152903	36.0673264329104	49.8214748855286	49.1614709370611	EXD2	42.0895492926976	3
37.6922899862663	43.7924870841617	44.473675836028	42.4734572426418	BLZF1	42.1079775372745	3
38.2009817527995	43.2100948679558	43.5847102039655	43.4679047649748	NDUFS1	42.1159228974239	3
38.5073093874701	46.2071267147993	43.2901892183607	40.5189680727186	CHMP3	42.1308983483372	3
57.2035848955009	44.9594623214883	34.1381975165434	32.2405862408314	KIF18B	42.135457743591	3
31.5282933355532	35.2719947454927	51.9815214391589	49.8141107626887	PEX3	42.1489800707234	3
52.6648093420165	40.6759315565969	38.987835338036	36.5415120281828	FBXO17	42.217522066208	3
41.2267853249927	41.4455412019933	45.3654651291099	40.8514224581686	CLP1	42.2223035285661	3
35.0987156657858	41.1256706543797	46.9389155700917	45.7915526442102	SCP2	42.2387136336168	3
54.5432102067525	52.5593678013954	31.8662866483676	30.0092929411374	PLK1	42.2445393994132	3
47.9928911548847	38.5365266171928	41.9698072922184	40.5797160214188	RPP38	42.2697352714287	3
34.6604131462526	41.259684252754	46.2290934542855	46.9592206281336	GTF3C4	42.2771028703564	3
36.9302130243431	44.3089390870579	40.945448881656	46.9302730063162	MAIP1	42.2787184998433	3
43.1838087766282	35.6475350516491	46.5069341068439	43.7914368675391	ZFP90	42.2824287006651	3
39.588653716381	36.9573672063212	42.998002059288	49.6833570021358	ZNF518A	42.3068449960315	3
40.1929704879988	39.5944068280906	43.5959574193096	45.9231216623033	AXIN1	42.3266140994256	3
37.8598999718953	36.1717483754727	49.5193588681403	45.7803104126303	ZNF45	42.3328294070347	3
19.6711760202741	20.3200001060309	51.1491968320205	78.2054474799284	VGF	42.3364551095635	3
32.9950537320091	38.0295515522844	48.3019947270532	50.0910391412672	UBXN2B	42.3544097881535	3
50.2728874223	46.5944567701673	36.1643756396675	36.4437535864789	SLC37A3	42.3688683546534	3
35.4140697704912	46.6111702938122	42.5136222880818	45.0385483844619	ASPH	42.3943526842118	3
35.7821308027654	39.7074885622162	45.7961874318261	48.3779895257458	ARHGAP12	42.4159490806384	3
50.0312200007724	47.1158088025882	35.3027754111394	37.2445112731401	ADCY3	42.42357887191	3
38.9712811988254	42.6361079766888	45.7770311882116	42.3532664795605	SLC35C1	42.4344217108216	3
33.7762964559297	38.0131150378494	43.6095983496296	54.3510890284399	GLI3	42.4375247179621	3
50.8897836749979	56.6410781026931	28.7664344815186	33.4714193312088	RAB31	42.4421788976046	3
36.3447177887145	41.0131169963694	44.5830446570583	48.0953336510682	CHD8	42.5090532733026	3
44.852461109503	34.5769370798568	46.9332686019746	43.7249209486773	PPIL2	42.5218969350029	3
24.8069414657615	38.3774491079371	48.9892623398255	58.047676929709	TMEM30B	42.5553324608083	3
46.7379358704866	39.0250916917258	43.8204192225758	40.6930231344768	BBS4	42.5691174798162	3
34.2123943040251	38.8560455114655	46.5162585711736	50.8392403207347	BAZ1A	42.6059846768497	3
38.241992546417	45.6356683508535	41.7279815815136	44.9127491233732	IBTK	42.6295979005393	3
10.9579112667899	7.42486158251518	71.1785200775685	81.0145662884145	OLFM1	42.643964803822	3
60.0430442094966	51.5361450610164	26.3505946889985	32.7028873131177	C1QTNF5	42.6581678181573	3
36.9204544461917	32.4822956351357	51.7945736027825	49.4389585765683	ZBTB18	42.6590705651696	3
39.2899253114143	34.2612558282215	50.3095975777551	46.813714039601	SLC38A7	42.668623189248	3
44.9155692841277	38.9877404464401	42.2194500499809	44.613249113688	GAK	42.6840022235592	3
45.7867440199692	34.7957699471034	48.1307370501964	42.0745311371483	ZNF224	42.6969455386043	3
39.9714825666997	38.0699374964953	47.3267308124558	45.4587034369293	RNF122	42.706713578145	3
35.2979254498701	43.7307596338322	44.6108761373153	47.3377692717398	SRPK2	42.7443326231894	3
45.6577015047817	43.9857084508132	40.6140208200495	40.7522737692875	VRK2	42.752426136233	3
47.436612407345	44.497353279112	40.8158169374943	38.3105465948931	MCM5	42.7650823047111	3
44.9386534248457	41.2604214227181	39.5798579511025	45.3008706808514	AUH	42.7699508698794	3
41.1581079308803	40.7452581595127	45.1709651866734	44.022693061824	ARMC6	42.7742560847226	3
41.9252987715143	44.2268803274258	42.5187669333566	42.5367234634806	CCDC174	42.8019173739443	3
34.3701199762045	48.8100556680684	44.0159946960717	44.0351282503518	ATL3	42.8078246476741	3
37.1711998673145	40.4288501981206	47.3521358545129	46.3368419261847	LAP3	42.8222569615332	3
33.819840402459	39.1564363842801	45.8855967689228	52.5101085435386	TSC22D2	42.8429955248001	3
47.7731991107748	44.782404851428	37.1944996147716	41.6918597257046	EPN1	42.8604908256697	3
36.8606347506117	38.3694404582902	48.597656137875	47.6161758871914	TMEM268	42.8609768084921	3
18.3722694788841	21.079491021337	68.9801730835898	63.0230402109622	ACSM3	42.8637434486933	3
45.1359068254761	53.0820717135046	34.1858188081248	39.1027599868558	NUCB2	42.8766393334903	3
32.7380115155492	37.7985801242462	46.9193642750334	54.1183865620936	PHIP	42.8935856192306	3
27.6973546913154	33.6654647257851	49.9518861508473	60.3349249643948	MITF	42.9124076330856	3
40.9702722256585	36.1997342257545	49.5431416005582	45.0158503919987	SMUG1	42.9322496109925	3
46.3731086394569	53.2594428442841	33.3894241344167	38.7208984290777	PARVA	42.9357185118089	3
49.6986019942078	43.9690486267703	38.2242421988709	39.8733676612027	SARM1	42.9413151202629	3
43.5842833436522	39.0349527445925	45.2990519939291	43.9186236992104	EIF1AD	42.9592279453461	3
32.2379944262648	41.5460194217668	47.0006731141184	51.0662769458407	UBR3	42.9627409769977	3
37.6970165911364	30.5488959247227	55.3865160456008	48.4184160412567	FAM111A	43.0127111506792	3
48.1730737232509	41.4612071136653	42.1665556192376	40.3743445754518	CCDC12	43.0437952579014	3
35.5849023821542	41.8143979298467	45.9818196864305	48.8479300358121	SYNJ2BP	43.0572625085609	3
43.5658276207823	42.2950024572012	42.9571690474412	43.4494076068961	ELP2	43.0668516830802	3
41.3209910612395	39.0022747575093	46.9825996078702	44.991261756344	ELAC2	43.0742817957408	3
44.3303747820428	40.9431325033554	44.5494189689512	42.620270750418	HIRIP3	43.1107992511918	3
35.7396837321136	42.482827425368	45.7049325541757	48.5442854012133	SP3	43.1179322782177	3
36.1308762742977	42.6342270903671	46.4822873739947	47.271092265656	RPRD2	43.1296207510789	3
42.0061442328863	35.5106998974647	49.6228976489234	45.3894032251494	ZNF397	43.132286251106	3
48.1676611513963	32.688372016575	47.2783465396813	44.4391097421997	INPP5E	43.1433723624631	3
35.852688124209	46.0405707439654	42.9723701624779	47.7495590821328	TMX3	43.1537970281963	3
43.9686308233697	50.5332022190484	42.896924334341	35.2180065088299	GPR157	43.1541909713972	3
25.050974101456	20.859679842723	63.3159585041958	63.4778513979729	ATP1A3	43.1761159615869	3
66.8307888426198	71.0992741368098	16.276543953899	18.5292972523105	FBLN5	43.1839760464098	3
46.0660468078361	42.0376008569446	38.0201069977394	46.7707169672761	SAC3D1	43.2236179074491	3
38.2321120828724	44.5215012515905	44.405060416951	45.8496877720336	MANBA	43.2520903808619	3
41.3615934815251	47.0187015662479	42.3487161691592	42.3173025400339	WEE1	43.2615784392415	3
37.3331118250674	41.3274555353726	45.4854969040648	48.9530333217703	ATP11A	43.2747743965688	3
54.0543145050602	50.7738800375391	33.1224320378727	35.1847549821435	PIGH	43.2838453906539	3
26.6354497243121	29.2973557222838	62.535480418725	54.730327320692	ADGRG1	43.2996532965032	3
52.4557517690032	35.6920041958041	46.6145073825628	38.4688700840318	WDR83	43.3077833578505	3
33.6680856279092	48.2024833348737	46.7498462475628	44.6177330367531	MFSD6	43.3095370617747	3
43.5589809679874	46.8937931515524	40.4746102357567	42.5035228764227	GTF2A2	43.3577268079298	3
47.0742854449228	64.7933131626157	31.1723356867096	30.4464040020037	OGFRL1	43.371584574063	3
47.6881355108494	40.7122306825368	41.2203412097771	44.1559183406121	DIP2A	43.4441564359438	3
30.9170602848609	36.6407088309397	46.3186462142341	59.9067888960197	ZNRF2	43.4458010565136	3
32.0181913939826	43.3128443488588	46.9111711112729	51.6760445432492	RBM27	43.4795628493409	3
46.4460777275876	54.392126073848	37.1641684425012	35.9656336939844	FKBP5	43.4920014844803	3
49.9922934197926	48.6483891835532	35.3201362325074	40.0570684490966	CLPP	43.5044718212375	3
41.3104974643587	43.1927683070285	45.4818337860059	44.0336571591838	WDR41	43.5046891791442	3
39.9775524227535	41.0902164414988	47.0229076067628	46.1003083947884	EAF1	43.5477462164509	3
34.6666591547917	42.1758206551318	47.611531727251	49.7815717782461	EIF4E	43.5588958288551	3
41.5683002043282	37.6103147929756	48.33703981475	46.7954145590618	KIAA0753	43.5777673427789	3
40.3769078164191	43.2628978563102	44.5853023545992	46.1074939044086	SACM1L	43.5831504829343	3
41.0909474820768	37.3974648226438	51.6194401688033	44.2283549089823	SP2	43.5840518456265	3
43.1434465415354	35.5696363657459	48.6255387469746	47.0194037585929	POMT1	43.5895063532122	3
39.7987936581364	42.6477323898684	44.5728402306706	47.3491253673647	TMEM170A	43.59212291151	3
30.5189800199052	47.2095337464322	46.5157067693691	50.1670574691795	HS2ST1	43.6028195012215	3
33.7779342873953	44.4806558644389	43.2587610068204	52.9103332262221	TAOK1	43.6069210962192	3
53.9999194517305	52.6759723905342	34.6101300124331	33.1540919803169	MTRR	43.6100284587537	3
36.4853143898616	45.252107531352	44.9944967698706	47.7295754958119	PRKCH	43.615373546724	3
45.7377867516315	46.5919999880114	41.9433142973183	40.2032912243612	CAPZB	43.6190980653306	3
44.5965704318405	48.1066812375789	41.1517411166709	40.7116828162736	RSU1	43.641668900591	3
26.8097064773201	44.7137343782079	49.8818960830534	53.1675078544402	LYPLA1	43.6432111982554	3
33.0666322760756	33.6797599060373	60.7021582302614	47.1644055383337	CRYBG2	43.653238987677	3
37.7186839505692	39.7559645543697	46.6189339608676	50.5247072474219	CLASP1	43.6545724283071	3
47.1754949430122	39.3912626050248	45.0315110143054	43.1380450482183	PCID2	43.6840784026402	3
39.0737469489856	41.8315075291399	46.7813269437553	47.0550519180899	FBXO38	43.6854083349927	3
22.4898835706312	18.9280081877462	68.3885957982475	65.0645339953255	CXCR4	43.7177553879876	3
33.0377425939612	37.8095414945015	54.3770630504086	49.6538110392478	CIPC	43.7195395445298	3
42.4706969511779	43.332531192994	45.1691575044809	43.9267878822366	SMIM7	43.7247933827224	3
29.3354344328152	38.0656323339351	55.0071831271629	52.6022139770182	CRB3	43.7526159677329	3
41.2036631795497	47.1700391026608	42.2357229774423	44.4170249509938	COPS4	43.7566125526617	3
43.4569550303658	44.6878752171049	44.1223936560431	42.7638037011987	SAMM50	43.7577569011781	3
39.3091770700048	46.2451264680932	42.8130747953323	46.8103706752731	ATF2	43.7944372521758	3
38.786944424683	45.1264245331687	44.5428054705467	46.9867270818682	IMPACT	43.8607253775667	3
39.0060192151903	35.5901564295238	51.3437632632546	49.5544992632105	VAC14	43.8736095427948	3
27.8941858492424	42.703510250159	51.7434383526952	53.1917909568624	CD2AP	43.8832313522397	3
42.0934544860938	46.3955060690391	43.7039749627942	43.4760285134188	MPC1	43.9172410078365	3
38.7025749310871	42.9106986920949	45.846055826377	48.4455207746626	MEF2A	43.9762125560554	3
55.5557035169007	47.6257369205942	36.79872546014	35.9742266645934	TMEM200B	43.9885981405571	3
39.6117523524393	41.181421704342	48.8938842431556	46.269488363745	WDR48	43.9891366659205	3
44.8481880340437	42.6195471984193	46.038141152114	42.5384964428624	SLC41A1	44.0110932068599	3
43.8232443582855	33.5371630907295	50.810266267361	47.8766179964729	CUL9	44.0118229282122	3
41.3611919883455	49.9858950690211	39.9154783100909	44.8390373595448	FDX1	44.0254006817506	3
43.0038019338286	36.7816322586213	51.5423891873468	44.813245173119	TMEM186	44.0352671382289	3
44.955318080427	39.942164907023	46.0030886141648	45.3511382486002	ZNF326	44.0629274625538	3
36.6535551917413	48.2295928385293	43.5714071633639	47.798311713444	ROCK2	44.0632167267696	3
40.4068977997384	49.0024616389162	42.1081070032133	44.7366847478277	MMD	44.0635377974239	3
38.6200945520539	46.7022753786393	41.6588647135031	49.5861902999663	SMCHD1	44.1418562360407	3
38.2845062901356	45.9193553503236	46.4314794868208	45.9437595287147	TMBIM4	44.1447751639987	3
46.6299243882745	40.2431464481525	43.8393082524446	46.112999058248	N4BP2L2	44.2063445367799	3
47.1389156598158	41.7958377867567	46.604964586631	41.3257030582265	ZNF740	44.2163552728575	3
27.778805052149	29.6718076394783	60.1456216454938	59.2910081181862	RIPK4	44.2218106138268	3
39.1526261829967	24.345046922965	60.4345231898889	53.0013702592502	CLCN2	44.2333916387752	3
35.7283663803516	46.5681947303973	46.4591180154919	48.1921924213552	SPTY2D1	44.236967886899	3
40.1491225272448	40.1798867245937	52.0999650274111	44.5615068315578	COMMD5	44.2476202777018	3
41.8066903338922	34.0339291158464	53.155993523155	48.1639930809795	TYSND1	44.2901515134683	3
32.2851307022218	40.2690694064904	48.546076157699	56.0738722094196	KIF1B	44.2935371189577	3
49.6771680696989	50.447775843498	36.6026618554793	40.5357562905338	NINJ1	44.3158405148025	3
37.5578097640655	47.707845213348	44.74306409304	47.2891573653274	MAML2	44.3244691089452	3
40.1774773460196	39.1213021528906	48.2655243337602	49.810380127215	KLHL36	44.3436709899714	3
52.5046014883408	48.5090956724325	35.6546068017953	40.8349038873445	SDHAF1	44.3758019624783	3
43.9069252756681	40.2991065741546	47.0539372987535	46.2598624234811	TRMT13	44.3799578930143	3
41.5181948938822	42.1933886499195	46.6901467709154	47.1402115997749	NF2	44.385485478623	3
41.0911309385487	38.9127204735522	46.2069652337734	51.4029645581881	IQSEC1	44.4034453010156	3
43.6414077111911	48.334631555962	41.9554237296936	43.7553974031955	APPBP2	44.4217151000106	3
35.0332731283952	44.8155902633014	47.7322501026459	50.1913539482751	STAT1	44.4431168606544	3
40.5189760588709	39.0542036869489	49.2547526610446	48.9596851035944	MLLT10	44.4469043776147	3
37.31574786969	46.78257542701	45.5485916252271	48.1701265683026	NAA50	44.4542603725574	3
40.2283679388909	41.8549159250645	49.248499636817	46.5348686611505	ANKRD13A	44.4666630404807	3
37.9610222710764	41.3537016762467	47.6115563671041	51.0412488446225	SBNO1	44.4918822897624	3
47.9942999581924	36.7109864740714	43.8764784893135	49.4526224343859	MDM4	44.5085968389908	3
39.669882555922	43.0679091060233	47.8812002211975	47.5151983191352	PRDM2	44.5335475505695	3
38.8504849744794	49.7050605605789	42.9133285694914	46.6696184319165	TBC1D9	44.5346231341166	3
41.447688185736	45.4278071804301	44.078322712075	47.2681435614856	NFYB	44.5554904099317	3
21.9746197346227	27.2676467782791	61.3894825585745	67.6369316887751	RAB27A	44.5671701900629	3
49.8175410606095	39.2622910980933	46.6691230783019	42.5581212873344	GMIP	44.5767691310848	3
34.0213749165221	43.6446062606667	47.8062294910734	52.8861225434509	PCDHA4	44.5895833029283	3
47.7798265098433	50.8276032475612	41.3088171307673	38.5575600130468	B4GALT4	44.6184517253047	3
42.09475463758	34.5632566718772	52.9277483239314	48.9017059134003	RBM19	44.6218663866972	3
42.5978201948277	47.4267940208483	44.2440801789206	44.2823872708229	COG5	44.6377704163549	3
36.2871506474866	36.164521926533	55.0911368533443	51.0288548138768	PPP1R13B	44.6429160603102	3
40.3801329859631	46.8056902364195	43.8084342043385	47.6554048070051	SMAD4	44.6624155584315	3
45.4662837025654	46.0410757304185	45.0323927649436	42.1444036191166	NPC1	44.671038954261	3
35.7277938797151	41.4152091982203	49.9119379742897	51.7320817220353	GIGYF2	44.6967556935651	3
39.9425187459425	41.6980631569083	42.1410909212218	55.0160928353149	EP400	44.6994414148469	3
36.9175200485657	42.9490574656224	49.6517385912854	49.2859476134375	ATP6V1H	44.7010659297277	3
52.1441181169621	63.6250791546313	30.763301187212	32.3192699777621	ARID5B	44.7129421091419	3
58.4312006676825	60.0235467160807	28.8587289458627	31.5909808295805	TNS1	44.7261142898016	3
29.7831615655606	33.6884100149475	56.0531873994646	59.4131141402918	GPRC5B	44.7344682800661	3
54.5089833861525	38.7460540864396	40.523809846338	45.2331971768063	PLEKHH1	44.7530111239341	3
36.0995080607125	43.0841728985779	49.4848902679582	50.3917507974774	EXTL3	44.7650805061815	3
36.4711218608193	45.5241048921904	45.1021773849288	52.077961248873	ARHGEF12	44.7938413467029	3
48.4834085598921	36.7998526261511	50.8841763500364	43.1242050641196	ZNF446	44.8229106500498	3
39.870142335636	44.5992298551325	47.7092234576106	47.4310152930651	TAF2	44.9024027353611	3
48.8110648878003	48.2405167534695	41.5414862880996	41.0187500534684	BLVRA	44.9029544957095	3
37.122723156967	48.0276675020735	46.3172795903413	48.2302564006165	SLC35F5	44.9244816624996	3
39.0712731988637	44.0127533562738	47.1828380822119	49.4330809501508	DIS3	44.924986396875	3
46.1112410930997	41.1166714168964	48.4992076779126	43.9898187824327	TKFC	44.9292347425854	3
42.8862309086041	34.5067284839164	48.8581826582458	53.4726997875126	ARHGAP39	44.9309604595697	3
41.7923967090247	45.3445303622882	45.6567283377939	46.9454348686249	GTF2F2	44.9347725694329	3
50.3388435260613	39.3361320847252	44.0962738031971	46.0200021090148	COL27A1	44.9478128807496	3
44.5597189266037	45.2826426630133	44.3096144931973	45.7984278568875	TEX10	44.9876009849255	3
38.9781664226337	50.0253312410493	45.4346559913384	45.5611842628175	WWP1	44.9998344794597	3
42.3470282608099	41.8358570544039	48.9948549611116	46.8796058420076	ZDHHC3	45.0143365295832	3
37.843731997799	40.9015796189733	52.6396753963513	48.6922180399002	STX6	45.0193012632559	3
43.771217396341	48.8322025797291	43.4760142371894	44.0027789264363	NOL10	45.0205532849239	3
32.3963021766177	42.4229093542477	49.2311775080119	56.0432737479353	TMEM33	45.0234156967032	3
46.5521473982943	46.589907353257	42.9585375511063	44.0422946878657	TMEM11	45.0357217476308	3
41.6940543584567	50.2077539576558	41.2044509039923	47.0733706673469	ITPRIPL2	45.0449074718629	3
31.7902202352432	34.4147600602455	54.5831653129329	59.4169775212977	ABR	45.0512807824298	3
42.087171766631	39.638011653373	51.1731054382814	47.3838825501669	NUP214	45.0705428521131	3
35.7776058818622	45.7352569055102	47.7371488396183	51.0506738882575	SLAIN2	45.0751713788121	3
48.0613919287042	44.1021915163968	45.3474087815144	42.874008291346	ZC3HC1	45.0962501294904	3
45.8592412340659	43.0983453334245	47.5489243576442	43.9072888250259	PDK2	45.1034499375401	3
38.4041039075675	37.6747492812158	55.5421037550283	48.8611840237598	MINDY1	45.1205352418929	3
39.7051508031937	40.5987295847727	49.2250744031266	50.9885964942145	PKP4	45.1293878213269	3
45.8033581514201	39.2519698543222	51.0996929354265	44.370493975327	BUD23	45.131378729124	3
59.3475366315113	50.800178829409	34.938753876097	35.6556764392117	C14orf132	45.1855364440572	3
44.4479836262001	48.5704656849209	43.598682110924	44.1498427637039	POLR3GL	45.1917435464372	3
60.2789806780795	50.5630369812468	36.0101962636325	34.0065519780641	NFKBIZ	45.2146914752557	3
36.567099016356	46.8061412017364	50.1161300699541	47.4105199608781	FRMD6	45.2249725622312	3
42.5383810707191	44.37559100866	46.0547721085273	47.9322170313387	RBSN	45.2252403048113	3
40.3370935566447	41.1839966797394	49.6889110242602	49.7786775596498	DDX18	45.2471697050735	3
40.5535314750796	45.6566654912893	47.1836046095124	47.7395699676286	SMNDC1	45.2833428858775	3
47.771422648353	48.0909390922765	42.2472920817862	43.2629903769385	SMURF1	45.3431610498385	3
52.2599113829276	43.8532098966678	45.666376798547	39.7014090429034	THAP3	45.3702267802614	3
33.9279068255853	42.9706031577924	48.5333886805727	56.0738552569494	LRP6	45.3764384802249	3
49.2880214469611	47.0547497302327	40.3999764072652	44.7694811699225	QDPR	45.3780571885954	3
36.779660670704	42.4864524419529	50.2194383240255	52.1809530041397	RNF111	45.4166261102055	3
45.6445214890569	43.2654286275994	42.8052044797651	49.9656501499192	DNAJC30	45.4202011865851	3
40.6136969774631	42.4231881249338	48.7754444494493	49.8710863217526	ABHD10	45.4208539683997	3
33.1407059056693	43.9865815920285	49.4351778550759	55.1494094026338	GMCL1	45.4279686888519	3
35.2933431709944	47.2676380067941	47.8669310759889	51.3055603844052	NUS1	45.4333681595457	3
29.5299587841863	32.5871095940092	56.2808752533551	63.3821981053751	MAF	45.4450354342314	3
47.0561641101933	49.6843534687702	43.8284784519406	41.2270637621553	PCBD1	45.4490149482648	3
39.784530338513	43.2077203398153	42.634910777608	56.205355707175	HECTD4	45.4581292907778	3
47.8872261124532	42.0548589496329	45.3391273227141	46.6410329628857	ACADS	45.4805613369215	3
37.8150554030858	46.5225210882719	48.2235016814795	49.4092300364625	OTUD4	45.4925770523249	3
41.8266709501387	43.372497479456	48.1434995856759	48.6432531735743	CYB5D2	45.4964802972112	3
44.4134895701536	37.0079209640054	52.5550877054826	48.0649909042853	VPS33B	45.5103722859817	3
52.2942851342191	47.5657890972577	39.9214202371304	42.3980056403063	DENND2A	45.5448750272284	3
