Peak.Humreffed	Peak.Chpreffed	ATAC11_SKM_Hyb1_Human_humreffed_all_peaks.txt	ATAC11_SKM_Hyb1_Chimp_humreffed_all_peaks.txt	Sum Human	Sum Chimp	Binomial p-value
peak_CM_HP_MN_PP_SKM_13269_promoter_LRRC40_SRSF11	peak_CM_HP_MN_PP_SKM_13269_promoter_LRRC40_SRSF11	50	44	50	44	0.6062959376939652
peak_CM_HP_MN_PP_SKM_132579_promoter_CLUH	peak_CM_HP_MN_PP_SKM_132579_promoter_CLUH	51	51	51	51	1.0
peak_CM_HP_MN_PP_SKM_132555_promoter_PAFAH1B1	peak_CM_HP_MN_PP_SKM_132555_promoter_PAFAH1B1	43	42	43	42	1.0
peak_CM_HP_MN_PP_SKM_74644_promoter_TM7SF3	peak_CM_HP_MN_PP_SKM_74644_promoter_TM7SF3	33	29	33	29	0.7035366713552733
peak_CM_HP_MN_PP_288141_promoter_RUNX2	peak_CM_HP_MN_PP_288141_promoter_RUNX2	34	32	34	32	0.9021585000966994
peak_CM_HP_MN_PP_SKM_74676_promoter_STK38L	peak_CM_HP_MN_PP_SKM_74676_promoter_STK38L	39	34	39	34	0.6399729317539425
peak_CM_HP_MN_PP_292375_promoter_BACH2	peak_CM_HP_MN_PP_292375_promoter_BACH2	27	26	27	26	1.0
peak_CM_HP_MN_PP_SKM_132517_enhancer_MNT_7743.0_TSR1_56108.0	peak_CM_HP_MN_PP_SKM_132517_enhancer_MNT_7774.0_TSR1_56861.0	96	96	96	96	1.0
peak_SKM_173347_enhancer_C2orf91_13882.0_PKDCC_80424.0	peak_SKM_173347_enhancer_C2orf91_13854.5_PKDCC_77617.0	27	23	27	23	0.6718110337653656
peak_CM_HP_MN_PP_SKM_74909_promoter_ERGIC2	peak_CM_HP_MN_PP_SKM_74909_promoter_ERGIC2	32	35	32	35	0.8071946913670247
peak_CM_HP_MN_PP_SKM_132406_promoter_OVCA2	peak_CM_HP_MN_PP_SKM_132406_promoter_OVCA2	39	36	39	36	0.8175538505509841
peak_CM_HP_MN_PP_SKM_76879_promoter_TUBA1A	peak_CM_HP_MN_PP_SKM_76879_promoter_TUBA1A	56	46	56	46	0.3729436680836294
peak_CM_HP_MN_PP_SKM_131652_promoter_CYBA	peak_CM_HP_MN_PP_SKM_131652_promoter_CYBA	32	29	32	29	0.7981526273057179
peak_CM_HP_MN_PP_SKM_76920_promoter_TROAP	peak_CM_HP_MN_PP_SKM_76920_promoter_TROAP	43	36	43	36	0.499896876860327
peak_CM_HP_MN_PP_SKM_130782_enhancer_GSE1_58875.0_GINS2_134525.5	peak_CM_HP_MN_PP_SKM_130782_enhancer_GSE1_59469.5_GINS2_135976.0	36	32	36	32	0.716300760154337
peak_CM_HP_MN_PP_SKM_77894_promoter_PCBP2_PRR13	peak_CM_HP_MN_PP_SKM_77894_promoter_PRR13_PCBP2	64	64	64	64	1.0
peak_CM_HP_MN_PP_SKM_130481_promoter_CRISPLD2	peak_CM_HP_MN_PP_SKM_130481_promoter_CRISPLD2	31	29	31	29	0.8974218269914307
peak_CM_HP_MN_PP_SKM_130451_promoter_USP10	peak_CM_HP_MN_PP_SKM_130451_promoter_USP10	28	26	28	26	0.8919231511047488
peak_CM_HP_MN_PP_30706_promoter_OBSCN	peak_CM_HP_MN_PP_30706_promoter_OBSCN	25	26	25	26	1.0
peak_CM_HP_MN_PP_SKM_78323_promoter_ITGA7	peak_CM_HP_MN_PP_SKM_78323_promoter_ITGA7	29	28	29	28	1.0
peak_CM_HP_MN_PP_SKM_78327_promoter_BLOC1S1	peak_CM_HP_MN_PP_SKM_78327_promoter_BLOC1S1	35	31	35	31	0.7122308826373509
peak_CM_HP_MN_PP_SKM_78332_promoter_CD63	peak_CM_HP_MN_PP_SKM_78332_promoter_CD63	99	95	99	95	0.8295345705542331
peak_CM_HP_MN_PP_SKM_78358_promoter_SARNP_ORMDL2	peak_CM_HP_MN_PP_SKM_78358_promoter_ORMDL2_SARNP	75	66	75	66	0.5006292645252419
peak_CM_HP_MN_PP_SKM_130298_promoter_HSDL1_DNAAF1	peak_CM_HP_MN_PP_SKM_130298_promoter_HSDL1_DNAAF1	22	27	22	27	0.5681724128491652
peak_CM_HP_MN_PP_SKM_78403_promoter_SUOX	peak_CM_HP_MN_PP_SKM_78403_promoter_SUOX	43	42	43	42	1.0
peak_CM_HP_MN_PP_SKM_130292_promoter_MBTPS1	peak_CM_HP_MN_PP_SKM_130292_promoter_MBTPS1	47	55	47	55	0.48843446453263273
peak_CM_HP_MN_PP_SKM_1299_promoter_ICMT	peak_CM_HP_MN_PP_SKM_1299_promoter_ICMT	29	31	29	31	0.8974218269914307
peak_CM_HP_MN_PP_SKM_12994_promoter_GADD45A	peak_CM_HP_MN_PP_SKM_12994_promoter_GADD45A	109	104	109	104	0.7841033831878784
peak_CM_HP_MN_PP_SKM_78454_promoter_ESYT1	peak_CM_HP_MN_PP_SKM_78454_promoter_ESYT1	64	57	64	57	0.5856255178555011
peak_CM_HP_MN_PP_SKM_129912_promoter_GAN	peak_CM_HP_MN_PP_SKM_129912_promoter_GAN	35	45	35	45	0.31430657986393706
peak_CM_HP_MN_PP_SKM_129848_promoter_CENPN_CMC2	peak_CM_HP_MN_PP_SKM_129848_promoter_CENPN_CMC2	118	113	118	113	0.7924798849312885
peak_CM_HP_MN_PP_SKM_129517_promoter_NUDT7	peak_CM_HP_MN_PP_SKM_129517_promoter_NUDT7	32	34	32	34	0.9021585000966994
peak_CM_HP_MN_PP_SKM_78499_promoter_ANKRD52	peak_CM_HP_MN_PP_SKM_78499_promoter_ANKRD52	50	49	50	49	1.0
peak_CM_HP_MN_PP_SKM_129469_promoter_MON1B	peak_CM_HP_MN_PP_SKM_129469_promoter_MON1B	62	78	62	78	0.20473197633059367
peak_CM_HP_MN_PP_SKM_78546_promoter_TIMELESS	peak_CM_HP_MN_PP_SKM_78546_promoter_TIMELESS	53	58	53	58	0.7043793154248918
peak_CM_HP_MN_PP_SKM_77812_promoter_RARG	peak_CM_HP_MN_PP_SKM_77812_promoter_RARG	94	86	94	86	0.6019687530156485
peak_CM_HP_MN_PP_SKM_77736_promoter_EIF4B	peak_CM_HP_MN_PP_SKM_77736_promoter_EIF4B	41	36	41	36	0.6487911623106449
peak_CM_HP_MN_PP_SKM_77689_enhancer_KRT8_25490.5_KRT78_30587.5	peak_CM_HP_MN_PP_SKM_77689_enhancer_KRT8_25485.5_KRT78_30567.5	30	24	30	24	0.49661743531793345
peak_CM_HP_MN_PP_SKM_77435_promoter_ACVR1B	peak_CM_HP_MN_PP_SKM_77435_promoter_ACVR1B	36	39	36	39	0.8175538505509841
peak_CM_HP_MN_PP_SKM_131624_promoter_ZC3H18	peak_CM_HP_MN_PP_SKM_131624_promoter_ZC3H18	51	51	51	51	1.0
peak_CM_HP_MN_PP_SKM_76947_promoter_SPATS2	peak_CM_HP_MN_PP_SKM_76947_promoter_SPATS2	50	66	50	66	0.16342317247754803
peak_SKM_172506_enhancer_RASGRP3_45586.0_FAM98A_77051.0	peak_SKM_172506_enhancer_RASGRP3_45630.5_FAM98A_76519.5	31	27	31	27	0.6940040940761318
peak_CM_HP_MN_PP_SKM_76977_promoter_MCRS1	peak_CM_HP_MN_PP_SKM_76977_promoter_MCRS1	24	24	24	24	1.0
peak_CM_HP_MN_PP_SKM_77001_enhancer_FMNL3_33339.5_PRPF40B_50529.5	peak_CM_HP_MN_PP_SKM_77001_enhancer_FMNL3_33379.5_PRPF40B_50513.0	37	41	37	41	0.7343420330298466
peak_CM_HP_MN_PP_SKM_77009_promoter_FMNL3	peak_CM_HP_MN_PP_SKM_77009_promoter_FMNL3	76	75	76	75	1.0
peak_CM_HP_MN_PP_SKM_77013_promoter_TMBIM6	peak_CM_HP_MN_PP_SKM_77013_promoter_TMBIM6	57	59	57	59	0.9260777633148564
peak_CM_HP_MN_PP_SKM_131568_promoter_ZFPM1	peak_CM_HP_MN_PP_SKM_131568_promoter_ZFPM1	83	86	83	86	0.8777899471847895
peak_CM_HP_MN_PP_SKM_13151_promoter_DEPDC1	peak_CM_HP_MN_PP_SKM_13151_promoter_DEPDC1	49	51	49	51	0.9204107626128211
peak_CM_HP_MN_PP_SKM_131427_promoter_SLC7A5	peak_CM_HP_MN_PP_SKM_131427_promoter_SLC7A5	35	34	35	34	1.0
peak_CM_HP_MN_PP_SKM_73287_promoter_WBP11_C12orf60	peak_CM_HP_MN_PP_SKM_73287_promoter_WBP11_C12orf60	43	43	43	43	1.0
peak_CM_HP_MN_PP_SKM_77145_promoter_COX14	peak_CM_HP_MN_PP_SKM_77145_promoter_COX14	112	114	112	114	0.9469841865717428
peak_CM_HP_MN_PP_SKM_131275_promoter_FBXO31_MAP1LC3B	peak_CM_HP_MN_PP_SKM_131275_promoter_FBXO31_MAP1LC3B	70	63	70	63	0.6030463891288803
peak_CM_HP_MN_PP_SKM_77187_promoter_LARP4	peak_CM_HP_MN_PP_SKM_77187_promoter_LARP4	31	30	31	30	1.0
peak_CM_HP_MN_PP_SKM_77211_enhancer_DIP2B_115475.5_ATF1_143502.5	peak_CM_HP_MN_PP_SKM_77211_enhancer_DIP2B_117744.0_ATF1_145735.0	26	22	26	22	0.6654658120766188
peak_CM_HP_MN_PP_SKM_131271_enhancer_FBXO31_3564.0_MAP1LC3B_3787.5	peak_CM_HP_MN_PP_SKM_131271_enhancer_FBXO31_3578.0_MAP1LC3B_3801.5	30	23	30	23	0.4101027163746913
peak_CM_HP_MN_PP_SKM_77261_promoter_SLC11A2	peak_CM_HP_MN_PP_SKM_77261_promoter_SLC11A2	26	28	26	28	0.8919231511047488
peak_CM_HP_MN_PP_SKM_77275_promoter_CSRNP2	peak_CM_HP_MN_PP_SKM_77275_promoter_CSRNP2	53	50	53	50	0.8438976552528614
peak_CM_HP_MN_PP_SKM_13116_promoter_WLS	peak_CM_HP_MN_PP_SKM_13116_promoter_WLS	42	39	42	39	0.8243132151052083
peak_CM_HP_MN_PP_SKM_77337_promoter_SLC4A8	peak_CM_HP_MN_PP_SKM_77337_promoter_SLC4A8	26	24	26	24	0.887724827340783
peak_CM_HP_MN_PP_SKM_77358_promoter_SCN8A	peak_CM_HP_MN_PP_SKM_77358_promoter_SCN8A	27	23	27	23	0.6718110337653656
peak_CM_HP_MN_PP_SKM_131063_promoter_FOXC2	peak_CM_HP_MN_PP_SKM_131063_promoter_FOXC2	35	32	35	32	0.8071946913670247
peak_CM_HP_MN_PP_SKM_77156_promoter_CERS5	peak_CM_HP_MN_PP_SKM_77156_promoter_CERS5	67	63	67	63	0.7925825227940965
peak_CM_HP_MN_PP_SKM_132889_promoter_UBE2G1	peak_CM_HP_MN_PP_SKM_132889_promoter_UBE2G1	86	79	86	79	0.6405622342031325
peak_CM_HP_MN_PP_SKM_73196_enhancer_ATF7IP_107577.5_ATF7IP_127220.5	peak_CM_HP_MN_PP_SKM_73196_enhancer_ATF7IP_110452.5_ATF7IP_130168.0	25	27	25	27	0.8898839652765371
peak_CM_HP_MN_PP_SKM_13291_promoter_CTH	peak_CM_HP_MN_PP_SKM_13291_promoter_CTH	59	54	59	54	0.7068822614919525
peak_SKM_218233_enhancer_EFCAB6_17384.0_SULT4A1_32810.5	peak_SKM_218233_enhancer_EFCAB6_17235.0_SULT4A1_33538.0	35	39	35	39	0.7275470834894697
peak_CM_HP_MN_PP_SKM_69133_enhancer_PKNOX2_98765.5_TMEM218_151829.5	peak_CM_HP_MN_PP_SKM_69133_enhancer_PKNOX2_98296.0_TMEM218_151381.5	66	59	66	59	0.5916839270941626
peak_CM_HP_MN_PP_SKM_69205_promoter_FEZ1	peak_CM_HP_MN_PP_SKM_69205_promoter_FEZ1	40	35	40	35	0.6444639138942256
peak_CM_HP_MN_PP_SKM_69213_promoter_EI24	peak_CM_HP_MN_PP_SKM_69213_promoter_EI24	23	25	23	25	0.8854334972865135
peak_CM_HP_MN_PP_SKM_69224_promoter_CHEK1	peak_CM_HP_MN_PP_SKM_69224_promoter_CHEK1	36	32	36	32	0.716300760154337
peak_CM_HP_MN_PP_SKM_134026_enhancer_CCDC42_46994.0_SPDYE4_60711.0	peak_CM_HP_MN_PP_SKM_134026_enhancer_CCDC42_47195.5_SPDYE4_60832.5	49	41	49	41	0.4607924727189733
peak_CM_HP_MN_PP_SKM_133980_promoter_NDEL1	peak_CM_HP_MN_PP_SKM_133980_promoter_NDEL1	54	53	54	53	1.0
peak_CM_HP_MN_PP_SKM_69304_enhancer_RPUSD4_48164.5_FAM118B_48420.0	peak_CM_HP_MN_PP_SKM_69304_enhancer_RPUSD4_48170.5_FAM118B_48422.0	35	38	35	38	0.8151212352249976
peak_CM_HP_MN_PP_244965_enhancer_AFAP1_31051.5_ABLIM2_187994.5	peak_CM_HP_MN_PP_244965_enhancer_AFAP1_31512.0_ABLIM2_187761.5	25	29	25	29	0.6834892282353371
peak_CM_HP_MN_PP_SKM_133869_promoter_PER1	peak_CM_HP_MN_PP_SKM_133869_promoter_PER1	49	46	49	46	0.8375560707290736
peak_CM_HP_MN_PP_SKM_69415_enhancer_ST3GAL4_188684.0_DCPS_240495.5	peak_CM_HP_MN_PP_SKM_69415_enhancer_ST3GAL4_188705.5_DCPS_237955.5	54	54	54	54	1.0
peak_CM_HP_MN_PP_SKM_69702_promoter_C11orf45	peak_CM_HP_MN_PP_SKM_69702_promoter_C11orf45	30	27	30	27	0.7913664277791806
peak_CM_HP_MN_PP_SKM_69735_enhancer_ARHGAP32_87148.0_BARX2_96301.0	peak_CM_HP_MN_PP_SKM_69735_enhancer_ARHGAP32_87158.5_BARX2_90287.0	41	38	41	38	0.8221442424521863
peak_CM_HP_MN_PP_SKM_69838_promoter_NFRKB	peak_CM_HP_MN_PP_SKM_69838_promoter_NFRKB	37	33	37	33	0.7202027723528612
peak_CM_HP_MN_PP_SKM_69867_promoter_APLP2	peak_CM_HP_MN_PP_SKM_69867_promoter_APLP2	93	93	93	93	1.0
peak_CM_HP_MN_PP_SKM_133799_promoter_TRAPPC1_CNTROB	peak_CM_HP_MN_PP_SKM_133799_promoter_TRAPPC1_CNTROB	40	39	40	39	1.0
peak_CM_HP_MN_PP_SKM_133764_promoter_CYB5D1	peak_CM_HP_MN_PP_SKM_133764_promoter_CYB5D1	116	121	116	121	0.7950626579516741
peak_CM_HP_MN_PP_SKM_133755_enhancer_KDM6B_2766.0_TMEM88_10015.0	peak_CM_HP_MN_PP_SKM_133755_enhancer_KDM6B_2764.0_TMEM88_10018.0	39	38	39	38	1.0
peak_CM_HP_MN_PP_SKM_70487_promoter_JAM3	peak_CM_HP_MN_PP_SKM_70487_promoter_JAM3	31	32	31	32	1.0
peak_CM_HP_MN_PP_SKM_133746_enhancer_KDM6B_11616.5_TMEM88_18865.5	peak_CM_HP_MN_PP_SKM_133746_enhancer_KDM6B_12827.5_TMEM88_20081.5	72	70	72	70	0.9331607923848083
peak_CM_HP_MN_PP_SKM_133708_promoter_DNAH2	peak_CM_HP_MN_PP_SKM_133708_promoter_DNAH2	61	54	61	54	0.576012120436397
peak_SKM_221112_enhancer_WNT7A_67518.5_FBLN2_263366.0	peak_SKM_221112_enhancer_WNT7A_67341.5_FBLN2_260263.5	26	25	26	25	1.0
peak_CM_HP_MN_PP_SKM_134475_promoter_DNAH9	peak_CM_HP_MN_PP_SKM_134475_promoter_DNAH9	23	24	23	24	1.0
peak_CM_HP_MN_PP_SKM_134522_promoter_ZNF18	peak_CM_HP_MN_PP_SKM_134522_promoter_ZNF18	50	45	50	45	0.6817425059181854
peak_CM_HP_MN_PP_SKM_69004_promoter_NRGN	peak_CM_HP_MN_PP_SKM_69004_promoter_NRGN	37	38	37	38	1.0
peak_CM_HP_MN_PP_SKM_135187_promoter_NT5M	peak_CM_HP_MN_PP_SKM_135187_promoter_NT5M	35	40	35	40	0.6444639138942256
peak_CM_HP_MN_PP_SKM_135179_promoter_COPS3	peak_CM_HP_MN_PP_SKM_135179_promoter_COPS3	75	71	75	71	0.8040203645137732
peak_CM_HP_MN_PP_SKM_67864_promoter_TMEM25	peak_CM_HP_MN_PP_SKM_67864_promoter_TMEM25	45	45	45	45	1.0
peak_CM_HP_MN_PP_SKM_67892_promoter_PHLDB1	peak_CM_HP_MN_PP_SKM_67892_promoter_PHLDB1	47	45	47	45	0.9170405196524722
peak_CM_HP_MN_PP_SKM_67921_promoter_DDX6	peak_CM_HP_MN_PP_SKM_67921_promoter_DDX6	33	30	33	30	0.8013064925040663
peak_CM_HP_MN_PP_SKM_67942_enhancer_BCL9L_16078.0_CXCR5_25942.0	peak_CM_HP_MN_PP_SKM_67942_enhancer_BCL9L_16098.5_CXCR5_25908.5	40	34	40	34	0.5613807442989817
peak_CM_HP_MN_PP_SKM_67972_promoter_UPK2	peak_CM_HP_MN_PP_SKM_67972_promoter_UPK2	31	33	31	33	0.9006532462520334
peak_CM_HP_MN_PP_SKM_135039_enhancer_ZNF287_20069.5_ZNF624_64567.0	peak_CM_HP_MN_PP_SKM_135039_enhancer_ZNF287_19690.5_ZNF624_64483.0	35	31	35	31	0.7122308826373509
peak_CM_HP_MN_PP_SKM_68000_promoter_HYOU1	peak_CM_HP_MN_PP_SKM_68000_promoter_HYOU1	31	32	31	32	1.0
peak_CM_HP_MN_PP_SKM_68021_promoter_C2CD2L	peak_CM_HP_MN_PP_SKM_68021_promoter_C2CD2L	24	24	24	24	1.0
peak_CM_HP_MN_PP_SKM_133665_promoter_MPDU1	peak_CM_HP_MN_PP_SKM_133665_promoter_MPDU1	60	59	60	59	1.0
peak_CM_HP_MN_PP_SKM_68025_promoter_HINFP	peak_CM_HP_MN_PP_SKM_68025_promoter_HINFP	80	85	80	85	0.7556058753183408
peak_CM_HP_MN_PP_SKM_134964_promoter_CENPV	peak_CM_HP_MN_PP_SKM_134964_promoter_CENPV	24	25	24	25	1.0
peak_CM_HP_MN_PP_SKM_134896_promoter_ZNF286A	peak_CM_HP_MN_PP_SKM_134896_promoter_ZNF286B_ZNF286A	46	46	46	46	1.0
peak_CM_HP_MN_PP_SKM_68355_promoter_ARHGEF12	peak_CM_HP_MN_PP_SKM_68355_promoter_ARHGEF12	44	42	44	42	0.9142116370824498
peak_CM_HP_MN_PP_SKM_134812_promoter_PMP22	peak_CM_HP_MN_PP_SKM_134812_promoter_PMP22	93	89	93	89	0.8240980930696906
peak_CM_HP_MN_PP_SKM_134725_promoter_HS3ST3B1	peak_CM_HP_MN_PP_SKM_134725_promoter_HS3ST3B1	139	130	139	130	0.625795906994797
peak_CM_HP_MN_PP_SKM_68764_promoter_HSPA8	peak_CM_HP_MN_PP_SKM_68764_promoter_HSPA8	112	117	112	117	0.7915970183423262
peak_CM_HP_MN_PP_SKM_134628_promoter_ELAC2	peak_CM_HP_MN_PP_SKM_134628_promoter_ELAC2	34	39	34	39	0.6399729317539425
peak_CM_HP_MN_PP_SKM_13460_promoter_NEGR1	peak_CM_HP_MN_PP_SKM_13460_promoter_NEGR1	32	36	32	36	0.716300760154337
peak_CM_HP_MN_PP_SKM_68915_promoter_ZNF202	peak_CM_HP_MN_PP_SKM_68915_promoter_ZNF202	41	37	41	37	0.7343420330298466
peak_CM_HP_MN_PP_SKM_68993_promoter_SIAE_SPA17	peak_CM_HP_MN_PP_SKM_68993_promoter_SIAE_SPA17	43	41	43	41	0.9132023622245968
peak_CM_HP_MN_PP_SKM_134974_promoter_UBB	peak_CM_HP_MN_PP_SKM_134974_promoter_UBB	37	36	37	36	1.0
peak_CM_HP_MN_PP_SKM_78599_promoter_BAZ2A	peak_CM_HP_MN_PP_SKM_78599_promoter_BAZ2A	96	86	96	86	0.504802522949102
peak_CM_HP_MN_PP_SKM_133661_promoter_EIF4A1	peak_CM_HP_MN_PP_SKM_133661_promoter_EIF4A1	86	78	86	78	0.5847834991169735
peak_CM_HP_MN_PP_SKM_70787_promoter_WNK1	peak_CM_HP_MN_PP_SKM_70787_promoter_WNK1	80	76	80	76	0.8102758772916917
peak_CM_HP_MN_PP_SKM_72170_promoter_PHB2_EMG1	peak_CM_HP_MN_PP_SKM_72170_promoter_PHB2_EMG1	51	54	51	54	0.8453703188825519
peak_CM_HP_MN_PP_SKM_7217_promoter_KHDRBS1	peak_CM_HP_MN_PP_SKM_7217_promoter_KHDRBS1	73	65	73	65	0.5514132796665477
peak_CM_HP_MN_PP_SKM_133092_promoter_CAMTA2	peak_CM_HP_MN_PP_SKM_133092_promoter_CAMTA2	33	28	33	28	0.6089207154048286
peak_CM_HP_MN_PP_SKM_72190_promoter_C1S	peak_CM_HP_MN_PP_SKM_72190_promoter_C1S	32	34	32	34	0.9021585000966994
peak_CM_HP_MN_PP_SKM_72234_promoter_PEX5	peak_CM_HP_MN_PP_SKM_72234_promoter_PEX5	43	44	43	44	1.0
peak_CM_HP_MN_PP_SKM_133072_promoter_SLC25A11_RNF167	peak_CM_HP_MN_PP_SKM_133072_promoter_SLC25A11_RNF167	54	54	54	54	1.0
peak_CM_HP_MN_PP_SKM_72361_promoter_FOXJ2	peak_CM_HP_MN_PP_SKM_72361_promoter_FOXJ2	52	47	52	47	0.6878853435796917
peak_CM_HP_MN_PP_SKM_72377_promoter_NECAP1	peak_CM_HP_MN_PP_SKM_72377_promoter_NECAP1	37	37	37	37	1.0
peak_CM_HP_MN_PP_SKM_7245_promoter_KPNA6	peak_CM_HP_MN_PP_SKM_7245_promoter_KPNA6	24	25	24	25	1.0
peak_CM_HP_MN_PP_SKM_72487_enhancer_A2M_50648.0_KLRG1_75697.0	peak_CM_HP_MN_PP_SKM_72487_enhancer_A2M_50820.0_KLRG1_77495.0	30	28	30	28	0.8956832138895906
peak_CM_HP_MN_PP_SKM_72543_enhancer_CLEC2D_21640.0_KLRB1_40174.0	peak_CM_HP_MN_PP_SKM_72543_enhancer_CLEC2D_21666.0_KLRB1_40168.5	30	32	30	32	0.8990763136528589
peak_CM_HP_MN_PP_SKM_7258_promoter_TXLNA	peak_CM_HP_MN_PP_SKM_7258_promoter_TXLNA	53	46	53	46	0.5467134835988132
peak_CM_HP_MN_PP_SKM_72607_promoter_GABARAPL1	peak_CM_HP_MN_PP_SKM_72607_promoter_GABARAPL1	31	28	31	28	0.794843653982861
peak_CM_HP_MN_PP_SKM_72669_promoter_YBX3	peak_CM_HP_MN_PP_SKM_72669_promoter_YBX3	44	41	44	41	0.8284232741648999
peak_CM_HP_MN_PP_SKM_7268_promoter_IQCC	peak_CM_HP_MN_PP_SKM_7268_promoter_IQCC	29	26	29	26	0.7877061896700431
peak_CM_HP_MN_PP_SKM_72717_promoter_ETV6	peak_CM_HP_MN_PP_SKM_72717_promoter_ETV6	34	28	34	28	0.52577336017565
peak_CM_HP_MN_PP_SKM_7277_promoter_TMEM234_EIF3I	peak_CM_HP_MN_PP_SKM_7277_promoter_TMEM234_EIF3I	26	23	26	23	0.7754496546815659
peak_SKM_176215_enhancer_SPRED2_296329.0_ACTR2_435235.0	peak_SKM_176215_enhancer_SPRED2_294573.5_ACTR2_442199.5	45	46	45	46	1.0
peak_CM_HP_MN_PP_SKM_132951_promoter_MYBBP1A	peak_CM_HP_MN_PP_SKM_132951_promoter_MYBBP1A	19	34	19	34	0.053438810537711046
peak_CM_HP_MN_PP_SKM_72918_enhancer_CDKN1B_7525.0_GPR19_28777.5	peak_CM_HP_MN_PP_SKM_72918_enhancer_CDKN1B_7516.5_GPR19_28791.5	49	41	49	41	0.4607924727189733
peak_CM_HP_MN_PP_SKM_7309_promoter_MARCKSL1	peak_CM_HP_MN_PP_SKM_7309_promoter_MARCKSL1	34	30	34	30	0.7079807541347641
peak_CM_HP_MN_PP_SKM_133124_promoter_ZNF232	peak_CM_HP_MN_PP_SKM_133124_promoter_ZNF232	38	39	38	39	1.0
peak_CM_HP_MN_PP_SKM_133134_promoter_ZNF594	peak_CM_HP_MN_PP_SKM_133134_promoter_ZNF594	29	38	29	38	0.3284320626971897
peak_CM_HP_MN_PP_SKM_72111_promoter_CDCA3_USP5	peak_CM_HP_MN_PP_SKM_72111_promoter_CDCA3_USP5	143	134	143	134	0.6308282143258452
peak_CM_HP_MN_PP_SKM_133160_promoter_NUP88_RPAIN	peak_CM_HP_MN_PP_SKM_133160_promoter_NUP88_RPAIN	35	34	35	34	1.0
peak_CM_HP_MN_PP_SKM_133603_promoter_PLSCR3_TMEM256	peak_CM_HP_MN_PP_SKM_133603_promoter_PLSCR3_TMEM256	125	138	125	138	0.45939446053139604
peak_CM_HP_MN_PP_SKM_133599_promoter_PLSCR3	peak_CM_HP_MN_PP_SKM_133599_promoter_PLSCR3	26	24	26	24	0.887724827340783
peak_CM_HP_MN_PP_SKM_70963_enhancer_CACNA2D4_21350.5_DCP1B_64506.5	peak_CM_HP_MN_PP_SKM_70963_enhancer_CACNA2D4_20879.0_DCP1B_66856.0	23	26	23	26	0.7754496546815659
peak_CM_HP_MN_PP_SKM_133567_promoter_EIF5A	peak_CM_HP_MN_PP_SKM_133567_promoter_EIF5A	94	86	94	86	0.6019687530156485
peak_CM_HP_MN_PP_SKM_71299_enhancer_TSPAN9_122686.0_TEAD4_240431.0	peak_CM_HP_MN_PP_SKM_71299_enhancer_TSPAN9_120510.0_TEAD4_239048.0	29	30	29	30	1.0
peak_CM_HP_MN_PP_SKM_133534_promoter_DVL2	peak_CM_HP_MN_PP_SKM_133534_promoter_DVL2	48	43	48	43	0.6752224599160577
peak_CM_HP_MN_PP_SKM_71505_promoter_CCND2	peak_CM_HP_MN_PP_SKM_71505_promoter_CCND2	62	63	62	63	1.0
peak_CM_HP_MN_PP_SKM_71550_promoter_C12orf4_RAD51AP1	peak_CM_HP_MN_PP_SKM_71550_promoter_C12orf4_RAD51AP1	35	34	35	34	1.0
peak_CM_HP_MN_PP_SKM_133455_promoter_C17orf49	peak_CM_HP_MN_PP_SKM_133455_promoter_C17orf49	65	71	65	71	0.6682658523131814
peak_CM_HP_MN_PP_SKM_71889_enhancer_PLEKHG6_31916.0_TNFRSF1A_63272.5	peak_CM_HP_MN_PP_SKM_71889_enhancer_PLEKHG6_32821.0_TNFRSF1A_64188.0	35	34	35	34	1.0
peak_CM_HP_MN_PP_253813_promoter_DNAJB14	peak_CM_HP_MN_PP_253813_promoter_DNAJB14	31	32	31	32	1.0
peak_CM_HP_MN_PP_SKM_71911_enhancer_PLEKHG6_12980.0_TNFRSF1A_18376.5	peak_CM_HP_MN_PP_SKM_71911_enhancer_PLEKHG6_12996.0_TNFRSF1A_18371.0	31	28	31	28	0.794843653982861
peak_CM_HP_MN_PP_SKM_7193_promoter_PTP4A2	peak_CM_HP_MN_PP_SKM_7193_promoter_PTP4A2	48	47	48	47	1.0
peak_CM_HP_MN_PP_SKM_133419_promoter_SLC13A5	peak_CM_HP_MN_PP_SKM_133419_promoter_SLC13A5	27	26	27	26	1.0
peak_CM_HP_MN_PP_SKM_71974_promoter_MRPL51_NCAPD2	peak_CM_HP_MN_PP_SKM_71974_promoter_MRPL51_NCAPD2	72	91	72	91	0.1583688979313938
peak_CM_HP_MN_PP_SKM_133390_promoter_KIAA0753_TXNDC17	peak_CM_HP_MN_PP_SKM_133390_promoter_KIAA0753_TXNDC17	68	65	68	65	0.8624034912671926
peak_CM_HP_MN_PP_SKM_7198_enhancer_PTP4A2_6352.0_KHDRBS1_69195.0	peak_CM_HP_MN_PP_SKM_7198_enhancer_PTP4A2_6372.5_KHDRBS1_69383.5	27	24	27	24	0.7797679305530743
peak_CM_HP_MN_PP_SKM_133176_promoter_DERL2_MIS12	peak_CM_HP_MN_PP_SKM_133176_promoter_DERL2_MIS12	28	41	28	41	0.1480321806927584
peak_SKM_194382_enhancer_SERPINE2_39946.0_MRPL44_41816.5	peak_SKM_194382_enhancer_SERPINE2_39924.0_MRPL44_41731.0	27	26	27	26	1.0
