Peak	Maximum Z of Overlapping 1kb Regions	Weighted Average Z of Overlapping 1kb Regions	Z of Most Highly Overlapping 1kb Region
peak_CM_92977_enhancer_NAN_81648.5_TBC1D5_138299.0	0.9226413379240762	0.1828584105418805	0.0029112119894545
peak_MN_92978_enhancer_NAN_73326.0_TBC1D5_146621.5	0.1589699194092017	0.08976520094442483	0.1589699194092017
peak_HP_MN_PP_92984_enhancer_NAN_10810.0_TBC1D5_230757.5	1.2494635962392828	-0.440263620570851	-0.7588037459500095
peak_MN_92988_enhancer_NAN_95135.0_TBC1D5_315082.5	0.6857761799463681	0.4682729075292647	0.4476363018631841
peak_MN_92992_enhancer_NAN_177473.0_SATB1_285283.5	1.7065592067685669	1.1417072881004326	1.7065592067685669
peak_PP_92998_enhancer_SATB1_190450.0_SATB1_210003.0	2.4361760842522275	1.9471752668905138	2.4361760842522275
peak_HP_PP_93011_enhancer_SATB1_24785.0_SATB1_44338.0	1.4471070269956827	1.268869270519185	1.4471070269956827
peak_MN_93015_enhancer_SATB1_330852.5_SATB1_350405.5	2.3534485968401806	2.2278515800716856	2.3534485968401806
peak_PP_93017_enhancer_KCNH8_307490.5_SATB1_396051.0	0.5276605914550124	0.3130806120332944	0.2164017202059269
peak_PP_93022_enhancer_KCNH8_103580.5_SATB1_599961.0	2.9528288148925603	1.9437133138507403	1.5862770991960058
peak_HP_PP_93024_enhancer_KCNH8_42071.0_SATB1_661470.5	1.7152863564565268	1.4127197084233778	1.7152863564565268
peak_PP_93042_enhancer_EFHB_392040.0_RAB5A_392301.5	-1.0592107680208611	-1.423858238632266	-1.7231608825101072
peak_CM_93045_enhancer_EFHB_305153.0_RAB5A_305414.5	0.0238878612399421	-0.12381019068347479	-0.1390892995031386
peak_PP_93046_enhancer_EFHB_277602.0_RAB5A_277863.5	0.9913580514138352	0.9014835493784547	0.9913580514138352
peak_HP_93047_enhancer_EFHB_244028.0_RAB5A_244289.5	-2.2686691976482654	-2.343649377109203	-2.402215984946851
peak_PP_93048_enhancer_EFHB_210967.5_RAB5A_211229.0	2.058325038631758	1.418949770980708	0.8786326433882712
peak_MN_93049_enhancer_EFHB_207844.5_RAB5A_208106.0	1.8154003372024727	1.6228801951430567	1.8154003372024727
peak_MN_93051_enhancer_EFHB_143009.0_RAB5A_143270.5	2.0949652407746973	1.8747890420110371	1.6826250822758324
peak_MN_93052_enhancer_EFHB_84090.5_RAB5A_84352.0	-0.9758806876024896	-1.487743686891517	-1.6479072705400193
peak_CM_SKM_93069_enhancer_KAT2B_14436.0_PP2D1_42518.5	2.988949608972596	-1.2644718837909856	-2.440107016884025
peak_MN_93073_enhancer_KAT2B_36757.5_PP2D1_64840.0	1.1055113963927508	0.4792829710332937	1.1055113963927508
peak_MN_SKM_93085_enhancer_SGO1_39836.0_KAT2B_185724.5	0.2804494226404492	-0.12819110020372998	0.2804494226404492
peak_CM_93086_enhancer_SGO1_53825.0_KAT2B_199713.5	0.9520234663537795	-0.21263227250259448	-0.7982133702516093
peak_MN_93088_enhancer_SGO1_203050.0_KAT2B_348938.5	-1.1121652135987212	-1.2572252053403725	-1.1121652135987212
peak_HP_MN_PP_93092_enhancer_SGO1_326005.5_KAT2B_471894.0	-0.8027528738463712	-1.173387139648034	-1.2920796839833095
peak_MN_PP_93097_enhancer_SGO1_366577.5_KAT2B_512466.0	2.5673595678532286	0.8845817336105505	0.3462055755865111
peak_MN_PP_93099_enhancer_SGO1_391484.0_KAT2B_537372.5	1.130138932375688	1.094624128575458	1.130138932375688
peak_PP_93100_enhancer_SGO1_422075.0_KAT2B_567963.5	-0.1850878930027616	-0.23380436170119828	-0.1850878930027616
peak_SKM_93101_enhancer_SGO1_557679.0_KAT2B_703567.5	1.92980433523172	0.37017431732795947	0.1693635854090203
peak_HP_93102_enhancer_SGO1_586693.0_KAT2B_732581.5	2.519095078945203	2.450281332925876	2.519095078945203
peak_HP_93103_enhancer_SGO1_587602.5_KAT2B_733491.0	1.9707156906905408	1.8543370243603656	1.8340855162982703
peak_MN_93105_enhancer_ZNF385D_776562.5_SGO1_788379.0	2.825647699237098	2.8098276807495774	2.825647699237098
peak_SKM_93109_enhancer_ZNF385D_591773.0_SGO1_973168.5	5.148449336729984	3.1027243079580344	2.9312408639877767
peak_SKM_93111_enhancer_ZNF385D_464258.5_SGO1_1100683.0	0.8259237305168926	0.2231702150063647	-0.0636237964059026
peak_PP_93112_enhancer_ZNF385D_437973.5_SGO1_1126968.0	3.8877677111996833	3.7691239762260946	3.8877677111996833
peak_MN_93113_enhancer_ZNF385D_418904.0_SGO1_1146037.5	3.2831814297371804	3.245999262308575	3.2831814297371804
peak_MN_93118_enhancer_ZNF385D_218010.0_SGO1_1346931.5	3.327372353381	3.18880185503057	3.327372353381
peak_SKM_93119_enhancer_ZNF385D_216034.5_SGO1_1348907.0	3.3474131115632004	3.3247750160684166	3.3203771694914046
peak_MN_93124_enhancer_ZNF385D_54334.0_UBE2E2_1506315.5	0.734353314978239	-0.18456506248431348	0.734353314978239
peak_CM_93125_enhancer_ZNF385D_49092.0_UBE2E2_1501073.5	-0.7796206274501977	-1.0411674033583822	-0.7796206274501977
peak_MN_93127_enhancer_ZNF385D_11584.0_UBE2E2_1463565.5	1.067882327162764	1.0405295169702689	1.067882327162764
peak_PP_93138_enhancer_ZNF385D_217667.0_UBE2E2_1234314.5	-6.1554380646171625	-6.641936142656593	-6.1554380646171625
peak_MN_93143_enhancer_ZNF385D_512991.0_UBE2E2_938990.5	-5.72738086587108	-6.236090956993098	-6.374830072753648
peak_SKM_93152_enhancer_UBE2E2_587168.0_ZNF385D_864813.5	-0.989822770715966	-0.9901470603567224	-0.989822770715966
peak_CM_93154_enhancer_UBE2E2_571273.0_ZNF385D_880708.5	-1.91839540692376	-3.1298370237021693	-3.411319046424212
peak_SKM_93155_enhancer_UBE2E2_543165.5_ZNF385D_908816.0	0.0862008567034449	-2.006923371291815	-3.520025222854654
peak_HP_93162_enhancer_UBE2E2_167169.5_UBE2E1_770036.5	2.290166738395809	2.1586019526187945	2.048056392971835
peak_HP_93165_enhancer_UBE2E2_90292.5_UBE2E1_693159.5	3.1850338394358086	2.2460697996277035	2.142978792289721
peak_HP_93166_enhancer_UBE2E2_43895.5_UBE2E1_646762.5	2.1726811804518222	1.9721774229566802	2.1726811804518222
peak_MN_93167_enhancer_UBE2E2_33230.5_UBE2E1_636097.5	2.769257498649345	1.8145642634735561	1.4642811340205686
peak_HP_93168_enhancer_UBE2E2_28310.5_UBE2E1_631177.5	1.8911819285428584	-0.8518072308735255	-1.0971152044798689
peak_PP_93169_enhancer_UBE2E2_19353.0_UBE2E1_622220.0	1.9902339768758988	1.8753244819431016	1.9902339768758988
peak_PP_93179_enhancer_UBE2E2_233691.5_UBE2E1_369175.5	3.018321314415032	1.9751347244457749	1.9329248624238973
peak_CM_SKM_93183_enhancer_UBE2E1_194048.0_NKIRAS1_305034.0	4.0673929175114125	3.684510939028076	4.0673929175114125
peak_MN_PP_93186_enhancer_UBE2E1_133982.5_NKIRAS1_244968.5	3.1447932134309347	2.593700768332661	2.1602327976822404
peak_PP_93188_enhancer_UBE2E1_103949.0_NKIRAS1_214935.0	3.1935160800515865	2.984846328869695	2.8265738629033903
peak_CM_HP_SKM_93190_enhancer_UBE2E1_93345.5_NKIRAS1_204331.5	4.550404498463778	4.023369382533113	4.550404498463778
peak_HP_MN_SKM_93194_enhancer_UBE2E1_54690.5_NKIRAS1_165676.5	5.703988025134943	4.924379938880829	5.703988025134943
peak_SKM_93197_enhancer_UBE2E1_29506.0_NKIRAS1_140492.0	3.0083405848134435	3.0048466956028155	3.0083405848134435
peak_SKM_93216_enhancer_NR1D2_50936.5_RPL15_79119.0	3.983827435553209	3.81132337551203	3.983827435553209
peak_HP_93218_enhancer_NR1D2_203778.5_RPL15_231961.0	0.7691607065041002	0.7502480061046889	0.7437390897334629
peak_MN_93222_enhancer_NR1D2_246887.0_RPL15_275069.5	2.728780699224351	0.8849077872605595	0.6953876592642813
peak_CM_93227_enhancer_THRB_236673.5_NR1D2_312831.0	-0.127234645372587	-0.24568935059003885	-0.127234645372587
peak_SKM_93229_enhancer_THRB_205806.5_NR1D2_343698.0	-0.5710385659234422	-1.5720925768329956	-2.4076497552937925
peak_CM_93232_enhancer_THRB_177871.0_NR1D2_371633.5	-0.1018925885594158	-0.5994418202710428	-0.9417274619449988
peak_PP_93234_enhancer_THRB_159979.0_NR1D2_389525.5	-0.2134323067762947	-0.33248622014512197	-0.3336496134353711
peak_PP_93235_enhancer_THRB_126882.5_NR1D2_422622.0	-0.2871850086470459	-0.4773562971907704	-0.2871850086470459
peak_PP_93238_enhancer_THRB_104751.5_NR1D2_444753.0	-1.2943807604309017	-1.5449899215477387	-1.2943807604309017
peak_MN_93239_enhancer_THRB_93385.5_NR1D2_456119.0	1.796696116397296	1.1060919635001576	1.0761632894851136
peak_MN_93240_enhancer_THRB_83823.0_NR1D2_465681.5	1.2213037841751877	0.8730902280917376	0.5356323030842243
peak_CM_93242_enhancer_THRB_15101.0_NR1D2_534403.5	0.970282377671684	0.9696953445299967	0.970282377671684
peak_HP_93252_enhancer_THRB_55986.5_NR1D2_605491.0	-0.8749785566380593	-1.0220353963705446	-1.0362781895649742
peak_HP_93254_enhancer_THRB_103156.5_NR1D2_652661.0	0.4868926730006144	-0.5238786616480909	-1.4048622373730326
peak_MN_93255_enhancer_THRB_104171.0_NR1D2_653675.5	0.4868926730006144	0.2905977969885235	0.4868926730006144
peak_CM_93260_enhancer_THRB_228076.0_RARB_705576.0	-2.16517693152866	-2.1831666367172935	-2.16517693152866
peak_MN_93264_enhancer_THRB_324050.0_RARB_609602.0	-0.1631615399796994	-0.5510568142431428	-0.1631615399796994
peak_MN_SKM_93271_enhancer_THRB_359147.0_RARB_574505.0	0.3821596080503033	0.06308022649409636	-0.2119882058819441
peak_MN_93277_enhancer_RARB_370371.0_THRB_563281.0	-4.9325827919947605	-5.984899062057708	-6.339975104103488
peak_CM_PP_93283_enhancer_RARB_129689.5_TOP2B_366125.5	-1.6413031475101745	-1.7882353694538047	-1.6413031475101745
peak_MN_93284_enhancer_RARB_121987.0_TOP2B_358423.0	-1.6660598570203915	-1.84440040374157	-1.6660598570203915
peak_HP_93286_enhancer_RARB_107357.5_TOP2B_343793.5	-1.4024001740949146	-2.195651597851273	-1.4024001740949146
peak_MN_93289_enhancer_RARB_78272.0_TOP2B_314708.0	-2.115158263578641	-3.2907078069521796	-3.625708972162256
peak_HP_MN_93291_enhancer_RARB_49390.5_TOP2B_285826.5	-1.4627884873092638	-2.2026345615383	-1.4627884873092638
peak_HP_93300_enhancer_RARB_26380.5_TOP2B_210055.5	-0.8276036067314372	-1.3003336105339287	-1.3891412702078072
peak_HP_93306_enhancer_TOP2B_110910.5_RARB_125525.5	-0.2614678657643344	-0.39814826062495234	-0.2614678657643344
peak_MN_93308_enhancer_TOP2B_99953.5_RARB_136482.5	0.2988986321451209	0.13145942580193876	0.2988986321451209
peak_MN_93310_enhancer_TOP2B_73013.5_RARB_163422.5	0.2735264636764825	0.1590780855773467	0.1054014877626577
peak_SKM_93326_enhancer_OXSM_41000.0_NGLY1_47658.5	-0.1366032364121865	-0.4394520460018275	-0.1366032364121865
peak_MN_93327_enhancer_OXSM_46857.0_NGLY1_53515.5	0.52272122772936	-0.12061735285857345	0.52272122772936
peak_MN_93328_enhancer_OXSM_61903.5_NGLY1_68562.0	2.6137486981242386	-1.1214447032020107	2.6137486981242386
peak_SKM_93335_enhancer_OXSM_268964.5_NGLY1_275623.0	0.155713722455933	-0.2096599998421582	0.155713722455933
peak_MN_93337_enhancer_OXSM_327857.0_NGLY1_334515.5	-2.611492043228001	-3.589407062023044	-2.611492043228001
peak_HP_93341_enhancer_LRRC3B_351858.0_OXSM_480793.5	-1.0483671862232045	-1.1705138536406934	-1.0483671862232045
peak_CM_93342_enhancer_LRRC3B_338890.0_OXSM_493761.5	-3.025759106065016	-3.4606589296854233	-3.025759106065016
peak_MN_93343_enhancer_LRRC3B_322277.0_OXSM_510374.5	-4.217473077705376	-4.227316243631423	-4.217473077705376
peak_PP_93344_enhancer_LRRC3B_298688.0_OXSM_533963.5	-3.0990907424935767	-3.5474728133456175	-3.0990907424935767
peak_CM_93345_enhancer_LRRC3B_112797.5_OXSM_719854.0	0.1185160056935451	-0.06695658612032562	-0.1607670476169166
peak_SKM_93346_enhancer_LRRC3B_33597.0_NEK10_780254.5	-0.3917064315499797	-0.8377265675373524	-0.8984191809786721
peak_CM_93354_enhancer_LRRC3B_18334.0_NEK10_728323.5	1.739356360819308	0.8124911310486193	1.739356360819308
peak_MN_93362_enhancer_LRRC3B_267945.5_NEK10_478712.0	-1.3257605927056262	-1.341838938354179	-1.3257605927056262
peak_PP_93363_enhancer_LRRC3B_320451.5_NEK10_426206.0	-1.904221438217876	-2.2924945510153307	-1.904221438217876
peak_MN_93365_enhancer_NEK10_297475.0_SLC4A7_412446.0	1.2484236798550916	1.0043248966512566	0.8997111324210415
peak_SKM_93366_enhancer_NEK10_265460.5_SLC4A7_380431.5	1.0301410884549689	0.42470791221149895	0.0275797149230843
peak_PP_93368_enhancer_NEK10_231084.0_SLC4A7_346055.0	0.7490685629075863	-2.0671967264322073	-2.251518503360078
peak_CM_93377_enhancer_NEK10_13225.5_SLC4A7_128196.5	1.89864786141134	1.743862099196516	1.89864786141134
peak_HP_93391_enhancer_SLC4A7_49725.0_NEK10_164696.0	1.6302764024184684	0.8643363326031754	1.6302764024184684
peak_SKM_93396_enhancer_EOMES_55667.5_SLC4A7_182486.5	0.2600721403583328	0.009794195549421097	0.2600721403583328
peak_PP_93406_enhancer_EOMES_7815.5_SLC4A7_245969.5	2.0089479918894817	1.8333397614084301	2.0089479918894817
peak_HP_SKM_93410_enhancer_EOMES_104484.5_SLC4A7_342638.5	0.7117616112791735	0.6441385453620652	0.7117616112791735
peak_HP_PP_93412_enhancer_EOMES_217581.5_CMC1_301530.5	1.041594583789302	0.9999624889381089	1.041594583789302
peak_MN_93414_enhancer_CMC1_158644.0_ZCWPW2_265962.5	1.4231690266504318	0.338087383609808	1.4231690266504318
peak_SKM_93415_enhancer_CMC1_40919.0_ZCWPW2_148237.5	-1.8043515230895049	-1.844273870802946	-1.8043515230895049
peak_MN_93427_enhancer_ZCWPW2_110209.0_AZI2_110239.0	1.2731906624937896	1.1731751552312397	1.2731906624937896
peak_MN_93428_enhancer_ZCWPW2_128300.0_AZI2_128330.0	0.4802724626595116	0.4745561718668879	0.4802724626595116
peak_MN_93433_enhancer_ZCWPW2_264879.0_AZI2_264909.0	1.5455740357222962	0.8039295729882268	1.5455740357222962
peak_HP_MN_93434_enhancer_ZCWPW2_318912.5_AZI2_318942.5	0.5088945755127049	0.4293375277003505	0.5088945755127049
peak_MN_93435_enhancer_ZCWPW2_321176.5_AZI2_321206.5	0.4542930054556826	0.43220052723057384	0.4542930054556826
peak_SKM_93439_enhancer_ZCWPW2_461912.5_AZI2_461942.5	0.5552421163182658	0.1394542814909952	0.072631236608041
peak_HP_93441_enhancer_RBMS3_364799.0_ZCWPW2_567456.0	1.269179379383882	1.076576869361742	1.269179379383882
peak_SKM_93443_enhancer_RBMS3_181300.0_ZCWPW2_750955.0	-0.3566185901913427	-0.6020784122453697	-0.3566185901913427
peak_MN_93444_enhancer_RBMS3_153533.0_ZCWPW2_778722.0	-0.7617735409687376	-1.1899677593090763	-0.7617735409687376
peak_MN_93446_enhancer_RBMS3_85106.5_ZCWPW2_847148.5	-0.0302245731359217	-1.016280480929453	-1.6724937435103595
peak_MN_93451_enhancer_RBMS3_29716.5_ZCWPW2_961971.5	0.5883591939338388	0.45013875862266695	0.5883591939338388
peak_SKM_93455_enhancer_RBMS3_103762.0_ZCWPW2_1036017.0	1.1717090240371069	0.00783724653085649	-0.888013585366699
peak_HP_93457_enhancer_RBMS3_159671.5_ZCWPW2_1091926.5	1.3117222352334663	1.0386917355819867	1.3117222352334663
peak_SKM_93458_enhancer_RBMS3_172802.5_ZCWPW2_1105057.5	1.573171573452805	0.777488194786818	-0.0089832200161762
peak_SKM_93459_enhancer_RBMS3_184749.0_ZCWPW2_1117004.0	0.859314512950818	0.5165391219240754	0.859314512950818
peak_HP_PP_93460_enhancer_RBMS3_240858.5_TGFBR2_1084524.0	-0.6866935791748463	-0.9948767397364469	-0.6866935791748463
peak_MN_SKM_93461_enhancer_RBMS3_363566.5_TGFBR2_961816.0	0.5164880699195193	-1.0181303979472789	-1.1084020725276789
peak_HP_93463_enhancer_RBMS3_405879.5_TGFBR2_919503.0	-0.7363247321068395	-0.8955807301439502	-0.9616978412423898
peak_HP_93464_enhancer_RBMS3_412904.5_TGFBR2_912478.0	1.09983437553667	0.8621839254231171	1.09983437553667
peak_PP_93470_enhancer_TGFBR2_546566.5_RBMS3_778816.0	0.7563624482624197	0.6870028860208508	0.7563624482624197
peak_HP_PP_93471_enhancer_TGFBR2_524507.0_RBMS3_800875.5	-1.136373965431052	-1.9700291769556335	-2.436876095409399
peak_CM_93472_enhancer_TGFBR2_505563.5_GADL1_793712.0	0.7738174515934788	-0.11921368687051248	-0.8851119202059494
peak_SKM_93474_enhancer_TGFBR2_443760.5_GADL1_731909.0	-0.0335042183989897	-0.21672728277591397	-0.0335042183989897
peak_HP_93479_enhancer_TGFBR2_347521.5_GADL1_635670.0	1.0455178082064436	0.7624059254439572	0.6004891979736312
peak_MN_93482_enhancer_TGFBR2_235528.0_GADL1_523676.5	-0.6441499458292863	-0.7467573601250892	-0.6441499458292863
peak_PP_93488_enhancer_TGFBR2_92739.5_GADL1_380888.0	2.1829823546829394	0.6458182646521141	0.3800851107904023
peak_HP_93505_enhancer_GADL1_10207.5_TGFBR2_298356.0	-1.1019930335991197	-2.4550132633352844	-3.579354017623084
peak_MN_93508_enhancer_GADL1_124496.0_TGFBR2_412644.5	0.2081393513886558	-0.6430676615977785	-0.7712233642964796
peak_CM_93511_enhancer_GADL1_212055.5_STT3B_426162.0	-0.0793466367558566	-0.15753528147159399	-0.0793466367558566
peak_CM_93518_enhancer_STT3B_244935.0_GADL1_393282.5	-0.4754112221424179	-0.6309952461571413	-0.4754112221424179
peak_HP_93519_enhancer_STT3B_244056.5_GADL1_394161.0	-0.4754112221424179	-0.5349206863217608	-0.4754112221424179
peak_MN_93521_enhancer_STT3B_160941.0_GADL1_477276.5	1.3422770693654322	0.6919804420683398	0.0700948324686932
peak_SKM_93524_enhancer_STT3B_66815.5_OSBPL10_515321.0	0.825133126613178	0.7094342988705804	0.825133126613178
peak_HP_PP_93532_enhancer_STT3B_147369.0_OSBPL10_301136.5	2.337435512375181	2.2859383125078376	2.337435512375181
peak_SKM_93540_enhancer_OSBPL10_44683.0_ZNF860_44825.0	0.6038736938851453	0.46781752057407827	0.4425047441441123
peak_HP_PP_93541_enhancer_OSBPL10_33598.5_ZNF860_33740.5	0.1968375414295816	-0.17342556588382957	-0.2700575396271229
peak_HP_93549_enhancer_ZNF860_56279.5_OSBPL10_56421.5	1.255993988123449	0.5667468393040689	0.4542166925580477
peak_HP_PP_93564_enhancer_CMTM8_52246.5_GPD1L_79875.0	2.2867625021138704	1.0768961455008093	1.052389257680289
peak_HP_93573_enhancer_CMTM8_53281.5_CMTM7_99885.0	1.7562255202832833	1.607050674667569	1.7562255202832833
peak_MN_93574_enhancer_CMTM8_57845.0_CMTM7_95321.5	1.6949301135836543	1.5653681302618472	1.6949301135836543
peak_HP_93581_enhancer_CMTM7_26080.0_CMTM8_127086.5	2.5836714033637915	2.5699815904744314	2.5836714033637915
peak_PP_93583_enhancer_CMTM7_6684.0_CMTM6_117631.5	3.864201784555792	1.8969144805339335	1.5632556206007109
peak_SKM_93591_enhancer_CMTM7_22162.5_CMTM6_88785.0	3.6107511911139314	1.9516865404283545	0.6889854581659531
peak_HP_PP_93592_enhancer_CMTM7_28782.5_CMTM6_82165.0	3.355808502645998	2.9031188123369125	3.355808502645998
peak_MN_93595_enhancer_CMTM6_34811.5_CMTM7_76136.0	3.1219828679216515	2.450977626811179	3.1219828679216515
peak_SKM_93596_enhancer_CMTM6_33561.5_CMTM7_77386.0	3.1219828679216515	2.414954848368619	2.3191868390311687
peak_CM_93597_enhancer_CMTM6_30983.5_CMTM7_79964.0	3.059836969464857	1.2415628192285677	1.2195897177151382
peak_HP_PP_93617_enhancer_TRIM71_23183.0_CNOT10_109593.0	2.392398279957641	1.9360023431502993	2.392398279957641
peak_HP_PP_93621_enhancer_TRIM71_22640.0_CCR4_110952.0	0.3708918612403394	0.3430877683700466	0.3708918612403394
peak_SKM_93622_enhancer_TRIM71_25857.0_CCR4_107735.0	0.2648098683659773	-0.4170268707994033	0.2648098683659773
peak_HP_93625_enhancer_TRIM71_51815.5_CCR4_81776.5	1.7325629241370897	1.5260688685724775	1.7325629241370897
peak_PP_93630_enhancer_CCR4_3684.0_TRIM71_129908.0	-1.1277784079851532	-1.3069254215103216	-1.4204508183596043
peak_HP_MN_PP_SKM_93633_enhancer_TMPPE_70603.5_GLB1_70921.5	2.1699701728946392	1.0398963222592628	0.6289603765736712
peak_HP_93654_enhancer_SUSD5_15760.5_FBXL2_74339.0	0.7429843221350219	0.4487705147293396	0.333680995950058
peak_MN_93659_enhancer_SUSD5_23385.0_FBXL2_35193.5	0.3990446642684157	0.14636057759216656	0.3990446642684157
peak_HP_PP_93665_enhancer_FBXL2_78564.5_UBP1_84478.0	2.380483275567956	1.6971361146243513	2.380483275567956
peak_HP_93676_enhancer_UBP1_27705.0_FBXL2_190747.5	1.4095541250965655	1.334485956191401	1.3052793695755656
peak_HP_93678_enhancer_CLASP2_102019.5_UBP1_116601.5	0.0969167108983753	-0.16767202278953267	-0.315490728599869
peak_HP_93701_enhancer_PDCD6IP_84321.0_CLASP2_164709.0	1.4982873463817912	1.1401578728874586	1.4982873463817912
peak_CM_93702_enhancer_PDCD6IP_102582.5_CLASP2_182970.5	0.7125479268703657	0.6418142199694908	0.634803169726012
peak_SKM_93704_enhancer_PDCD6IP_121017.0_CLASP2_201405.0	2.286184219070211	1.7404517887936821	1.7118044171256228
peak_MN_93705_enhancer_PDCD6IP_156689.5_CLASP2_237077.5	1.907834881761455	1.8857413632414943	1.907834881761455
peak_HP_93709_enhancer_PDCD6IP_200283.5_CLASP2_280671.5	1.3669472770246731	0.5103113475047014	0.217801517912516
peak_HP_MN_93713_enhancer_PDCD6IP_308526.0_CLASP2_388914.0	0.5244315127770783	0.25581835698904554	0.1475066006229033
peak_PP_93715_enhancer_PDCD6IP_376408.0_CLASP2_456796.0	-0.030277705937679	-0.06598043234531757	-0.030277705937679
peak_MN_93719_enhancer_PDCD6IP_485250.0_CLASP2_565638.0	0.9598335095183886	-1.5564075087182685	-2.0341747906619374
peak_SKM_93721_enhancer_PDCD6IP_537339.5_CLASP2_617727.5	-0.4202595014601811	-0.9393918201574488	-0.4202595014601811
peak_MN_PP_93722_enhancer_PDCD6IP_553812.5_CLASP2_634200.5	1.1994277781112026	1.156023057272363	1.1994277781112026
peak_MN_93726_enhancer_PDCD6IP_597340.0_CLASP2_677728.0	0.6302927654773215	0.45454839700159344	0.3206741602003336
peak_MN_93728_enhancer_PDCD6IP_658446.5_CLASP2_738834.5	-2.766153561025076	-3.012552247547746	-3.1691726892469965
peak_HP_93733_enhancer_PDCD6IP_887329.5_ARPP21_956256.5	0.8461609494307225	0.17788023760570432	0.8461609494307225
peak_HP_93735_enhancer_ARPP21_910345.5_PDCD6IP_933240.5	0.5734653333781162	0.1768994782200492	0.5734653333781162
peak_MN_93736_enhancer_ARPP21_866166.5_PDCD6IP_977419.5	-0.3690774773863106	-1.4724124682681596	-0.3690774773863106
peak_CM_MN_93740_enhancer_ARPP21_779551.5_PDCD6IP_1064034.5	-1.7436208966440567	-1.757427806022046	-1.7436208966440567
peak_HP_93741_enhancer_ARPP21_694090.0_PDCD6IP_1149496.0	-1.0722652500711798	-1.0979639977944493	-1.1040352229847363
peak_SKM_93746_enhancer_ARPP21_560357.5_PDCD6IP_1283228.5	0.1825961731478829	-0.11514880795208297	-0.1716315956946239
peak_MN_93748_enhancer_ARPP21_496224.5_STAC_1234444.0	1.2106400241735793	0.32606351138407474	-0.4646511849358039
peak_PP_93750_enhancer_ARPP21_426044.5_STAC_1164264.0	1.274268237195418	0.17922390377921987	-0.2218679160185736
peak_SKM_93752_enhancer_ARPP21_230202.5_STAC_968422.0	-0.333589138663125	-0.8483994433223672	-0.333589138663125
peak_MN_93754_enhancer_ARPP21_195257.5_STAC_933477.0	-1.4429250166741368	-1.4709412902496335	-1.4429250166741368
peak_CM_MN_SKM_93762_enhancer_ARPP21_22630.5_STAC_715589.0	-0.8559115883296647	-0.9914921683204244	-0.8559115883296647
peak_PP_93763_enhancer_ARPP21_23629.0_STAC_714590.5	0.9722161177824542	-0.9247580662591289	-1.380208744478903
peak_SKM_93767_enhancer_ARPP21_130545.0_STAC_607674.5	-0.4109482720053514	-0.4274411609657851	-0.4109482720053514
peak_MN_93776_enhancer_STAC_319296.5_ARPP21_418923.0	0.8607243280877324	0.6841302725178353	0.8607243280877324
peak_MN_PP_93778_enhancer_STAC_248285.0_ARPP21_489934.5	1.2897876244777378	1.2334754602108404	1.2897876244777378
peak_HP_MN_93780_enhancer_STAC_116199.5_DCLK3_475626.0	1.8026106826877533	1.6602025392260396	1.8026106826877533
peak_SKM_93781_enhancer_STAC_70383.0_DCLK3_429809.5	0.1300202035442025	0.06933428606604412	0.1300202035442025
peak_HP_93782_enhancer_STAC_32635.5_DCLK3_392062.0	0.915658760617566	0.14991724119652983	0.1444346050192909
peak_SKM_93783_enhancer_STAC_31365.0_DCLK3_390791.5	0.915658760617566	0.22873804961427466	-0.0782486398163998
peak_HP_PP_93784_enhancer_STAC_17365.5_DCLK3_376792.0	0.5344470746521688	0.44548854652334546	0.3895565378195943
peak_HP_MN_93788_enhancer_STAC_25257.0_DCLK3_334169.5	3.1346332288898653	3.1293508868333517	3.1346332288898653
peak_HP_PP_93793_enhancer_DCLK3_132701.0_STAC_226725.5	0.7768185766177652	0.14524981563648615	0.7768185766177652
peak_SKM_93794_enhancer_DCLK3_90864.0_STAC_268562.5	0.7918137155729987	0.5124520591981063	0.7918137155729987
peak_PP_93797_enhancer_DCLK3_15930.0_TRANK1_221062.0	-0.0829962435762588	-0.27966613006705043	-0.0829962435762588
peak_MN_93798_enhancer_DCLK3_6520.0_TRANK1_211652.0	2.255636725929955	0.31110015693664284	0.2600773315111623
peak_MN_93812_enhancer_TRANK1_10007.0_EPM2AIP1_38146.0	2.255763483169915	1.9452461065684998	2.255763483169915
peak_CM_HP_MN_93814_enhancer_TRANK1_13496.5_EPM2AIP1_34656.5	2.0684989418235764	2.0055561989347135	1.9977512988164945
peak_HP_93828_enhancer_LRRFIP2_58063.5_MLH1_124552.5	0.7426274855282546	0.5725012857424434	0.7426274855282546
peak_HP_93829_enhancer_LRRFIP2_37325.5_GOLGA4_104312.0	0.1439722305444468	0.0034108141900238698	0.1439722305444468
peak_MN_SKM_93835_enhancer_LRRFIP2_21674.5_GOLGA4_45312.0	2.1191908106187545	0.8629966701389755	-0.1950880001576124
peak_PP_93845_enhancer_C3orf35_19876.0_ITGA9_21040.0	1.7651041861346763	1.3114522496587666	1.7651041861346763
peak_MN_93852_enhancer_ITGA9_41123.0_C3orf35_82039.0	1.293338751272592	1.1805701449878638	1.293338751272592
peak_CM_93853_enhancer_ITGA9_52810.5_C3orf35_93726.5	1.4007912943639238	0.6234101130127406	0.2946497896219319
peak_SKM_93856_enhancer_ITGA9_91762.0_C3orf35_132678.0	1.131315818804791	1.1213163450495272	1.1166312769264315
