gene	dEE	ASE	humallele	chpallele
LCE4A	0.840816248748895	-1.70043971814109	0	2.25
LCE5A	0	0	0	0
LCK	0.280564640835412	-2.80161855250846	8	61.75
LCLAT1	0.0895232410710232	-0.122434478611962	591.75	644.25
LCMT1	0.22088211356941	0.217143070338628	204.75	176
LCMT2	0.207997475719083	0.24041025639521	328	277.5
LCN1	0.321928094887362	-0.321928094887362	0	0.25
LCN12	0.260084784587358	1.10722095681389	180.5	83.25
LCN15	0.464480858253198	2.12279591436262	130.75	29.25
LCN2	0.645019921425748	-0.584962500721156	0.5	1.25
LCN8	0.204089236856795	-1.32192809488736	1.5	5.25
LCN9	0.5	0.321928094887362	0.25	0
LCNL1	0.294631123643795	-4.84582906987224	8.25	265
LCOR	0.171592702534668	-0.206819833755703	1106.75	1277.5
LCORL	0.337374388963104	-0.202596437127413	455	523.75
LCP1	0.0886722645670424	-0.637429920615292	500.75	779.5
LCP2	0.778689631211122	-0.84799690655495	0.25	1.25
LCT	0.180296601991783	-2.40209844357135	4.25	26.75
LCTL	0.960736216618621	-0.710781662362551	68.5	112.75
LDAH	0.217394752693004	0.711729205479817	768.75	469
LDB1	0.0954612215973868	0.0322485683269843	2227	2177.75
LDB2	0.490977938962721	-0.267695783203657	24.75	30
LDB3	0.369618647464921	-1.19104829300807	27.25	63.5
LDHA	0.20589881312788	-0.399136208616139	1567	2066.75
LDHAL6A	0.321072916372881	-1.64385618977472	1	5.25
LDHAL6B	0.310183213877974	-0.263034405833794	0.25	0.5
LDHB	0.273392462367268	0.289214943552026	2334.5	1910.25
LDHC	0.255196134830068	-2.75488750216347	0	5.75
LDHD	0.685594566542218	0.415037499278844	17	12.5
LDLR	0.123158233751015	0.12981101265068	2753.25	2516.25
LDLRAD1	0.407962919806975	1.32192809488736	2.75	0.5
LDLRAD2	0.383331943361509	0.0179000358913671	2472.5	2442
LDLRAD3	0.252993305196059	0.0882995257491651	538	506
LDLRAD4	0.773879901876165	-0.72177919035153	46.75	77.75
LDLRAP1	0.224500748702801	0.508924008478174	308.5	216.5
LDOC1	0.245781583784104	0.411089177653231	1154.5	868
LEAP2	0.155284205522415	0.181838322985813	18	15.75
LECT2	0.269767823903533	-2.7279204545632	1	12.25
