gene	dEE	ASE	humallele	chpallele
SNRNP48	0.153554405737514	0.235012869905086	386.5	328.25
SNRNP70	0.346919964693258	0.14431466603912	8576.5	7760
SNRPA	0.233369774559814	0.414022874410461	591.25	443.5
SNRPA1	0.161367328036705	-0.131390400023323	429	470
SNRPC	0.148652738898104	-0.059279525489896	410.25	427.5
SNRPD1	0.181341286759377	-0.194906946773967	417.25	477.75
SNRPD2	0.278231643943808	-0.0323760019546666	1409	1441
SNRPD3	0.230926780986987	0.425399702135085	1536	1143.5
SNRPE	0.270008135407029	0.0777112391887175	480.5	455.25
SNRPF	0.397661974879924	0.117797036284287	193.5	178.25
SNRPG	0.167400002041876	-0.0507605211424655	369	382.25
SNRPN	0.234961499708177	-1.00373271887633	192	386
SNTB1	1	-0.957674590526478	72.5	141.75
SNTB2	0.279883744670539	0.334948177180613	680.75	539.5
SNTG1	0.192007124317707	0.652076696579693	1.75	0.75
SNTG2	0.182619163701509	-0.84799690655495	2.75	5.75
SNTN	0.784209252452949	-1.16992500144231	0	1.25
SNU13	0.174239984223256	-0.279733039936443	1527.25	1854.25
SNUPN	0.0309779482645091	-0.00753367268540755	190	191
SNURF	0.253979427308756	-0.334419039070559	4.75	6.25
SNW1	0.0815305509912701	-0.0273073459957354	1098	1119
SNX1	0.183517206596784	0.256307083905024	1839	1539.5
SNX10	0.241733253339331	1.1824780517854	49.5	21.25
SNX11	0.0575253168513123	-0.0315931246953167	270	276
SNX12	0.0579375119460171	0.0231691644541812	1019	1002.75
SNX13	0.0123504641526191	0.000454750213659374	792.25	792
SNX14	0.286347240971573	-0.458478610758832	412	566.5
SNX15	0.0318326864899517	0.0367293037710014	317.25	309.25
SNX16	0.209988186051409	1.03080604678117	141	68.5
SNX17	0.365503122206473	-0.160335311508032	1319.75	1475
SNX18	0.128074176747413	-0.0388807927919289	465.75	478.5
SNX19	1	0.160603361309697	2293.75	2052
SNX2	0.321389113778319	-0.178943002057162	663.5	751.25
SNX20	0.206137113870514	1.14684138832927	6.75	2.5
SNX22	0.255663980762528	0.025141678777621	1996	1961.5
SNX24	0.111538942093061	-0.141816516621017	166	183.25
SNX25	0.145784237501703	0.46087775901577	529.25	384.25
SNX27	0.159408337022867	0.117174329728232	601.5	554.5
SNX29	0.16625151791283	-0.36536735615226	228	294
SNX3	0.218876162030497	-0.0163617743011469	810	819.25
SNX30	0.280148000831555	0.230803197191374	479.25	408.25
SNX31	0.43705345141179	1	1	0
SNX32	0.168051248628622	-0.431799289963009	148.75	201
SNX33	0.272974239459799	-0.243520687472536	1444.25	1710
SNX4	0.32960957024514	-0.200223601975351	177	203.5
SNX6	0.239725849007091	0.207331912634282	471.5	408.25
SNX7	0.208855103697515	0.551184286811878	247	168.25
