RNA11_HP_Hyb1_total	RNA12_HP_Hyb2_total	RNA22_HP_Hyb1_total	RNA23_HP_Hyb2_total	gene	mean	bins
9.58843387686052	13.1748315224255	8.30367529986351	12.3034200597166	AKAP7	10.8425901897165	2
8.23851869205949	12.4137292247078	9.6957190307654	13.0802469646563	CELF2	10.8570534780472	2
7.73020145829605	11.2956297512297	10.5132745091179	13.8994045604038	FUT4	10.8596275697619	2
11.8792431209856	10.2440760582237	8.92524361669734	12.3999594559176	RBM11	10.8621305629561	2
12.8358585016837	12.4597425640445	9.45364796880739	8.70100664998791	PALM3	10.8625639211309	2
8.64294084000506	11.6052320936098	8.98973217752281	14.2276171762765	CEP295NL	10.8663805718535	2
10.1216270828566	10.5359702755243	9.88567901457728	12.9519934739393	PTPN4	10.8738174617244	2
10.8380126490749	10.5838136598907	12.6969874678426	9.3966777777902	FAM222A	10.8788728886496	2
12.6087638869339	8.29724914110638	10.4595304130076	12.1625257681555	CEP290	10.8820173023008	2
14.7238083000335	7.07363099915671	13.2579725728665	8.49653249825918	GRIA3	10.887986092579	2
11.0241492385119	12.6931482098723	9.51072659805302	10.3290456259359	HS1BP3	10.8892674180933	2
11.0506200424714	11.8194522965232	10.3951727356591	10.2960684109721	MAP6D1	10.8903283714065	2
8.80901489542322	11.2665226061742	9.84566019400488	13.691308551916	SPATA18	10.9031265618796	2
12.1382462569156	13.0353297524995	8.94253188013086	9.50273682751317	RAMP2	10.9047111792648	2
6.42176481991393	15.6967985476966	6.44776624519684	15.0700168638789	RNF182	10.9090866191716	2
12.6774259990431	7.59678842930117	14.9921024311102	8.37111737337133	AMDHD1	10.9093585582064	2
10.897367920452	10.606897646122	9.59764441911127	12.5566152278691	DYNC2H1	10.9146313033886	2
10.329806362247	9.59546049512971	11.0964911813673	12.6611363526678	ZNF454	10.920723597853	2
13.4530435825733	8.72966523171913	10.6805941236691	10.8227024691518	ZNF41	10.9215013517783	2
13.6294190362189	2.0696233978445	25.4002247126162	2.5937702723812	SERPINA1	10.9232593547652	2
10.8505043878264	12.4982488084393	11.0387776607671	9.34164825140478	GNB1L	10.9322947771094	2
1.24778910952481	20.5943250647299	0.804366170244104	21.0839737452434	HAPLN1	10.9326135224356	2
6.6609990208048	17.2584828287575	4.90962962012937	14.9161059440408	TMEM139	10.9363043534331	2
8.47619463810314	10.0831309047337	8.86021648250976	16.3378119333798	C6orf141	10.9393384896816	2
10.9012086673053	10.4737056741515	11.127012664016	11.2893433269882	APLF	10.9478175831152	2
12.1261411562278	10.8882785976552	10.446772657053	10.3328649475629	RGS9	10.9485143396247	2
7.51875190417661	13.3773601907688	8.01829235468844	14.9639977562159	FAM110B	10.9696005514624	2
9.25534782220052	10.5854169164297	10.1381617249351	13.9163339971893	ARL6	10.9738151151887	2
12.2961923814912	10.6873537558371	10.9268235843747	9.99235089030241	PEX11A	10.9756801530014	2
13.1149052579913	9.14674492538865	12.8648334836732	8.78491369547361	EGLN3	10.9778493406317	2
15.2228085988693	10.5241425944039	10.1238426272896	8.05331274695308	CHRNE	10.981026641879	2
8.11127780832964	12.7384941738326	8.66749116835643	14.4099769095847	CCDC91	10.9818100150258	2
11.9686242259337	11.1781315459717	10.4568739527336	10.3497451161682	GPR157	10.9883437102018	2
12.4940993283245	11.3002770896902	9.77253759840236	10.4070135433474	PIGP	10.9934818899411	2
16.5443053171532	6.81877494855051	12.7805485569889	7.8454939076648	MC1R	10.9972806825894	2
11.4002240300127	9.97331918370087	11.6257330617717	10.9937454274846	ATP9B	10.9982554257425	2
13.063846116275	7.87396854766756	12.7146441866825	10.3476883305728	NXPH1	11.0000367952995	2
6.5470227002188	12.7656339727869	6.98433710512468	17.7133209605805	ALPK2	11.0025786846777	2
8.28781635333574	11.7071699430807	8.59796519226373	15.4290269050069	OGFRL1	11.0054945984218	2
9.45200250465046	11.8272256910636	10.3763235961489	12.3768624255861	BOC	11.0081035543623	2
11.8555905480349	11.158694548056	10.2218519988408	10.8025795186066	STOX1	11.0096791533846	2
10.5376296364443	10.5881343431563	10.1913475043785	12.7273457168994	SGCE	11.0111143002196	2
13.4156397585933	9.69984969568659	10.5425256065775	10.4027505842999	N4BP2L1	11.0151914112893	2
11.2916539161828	12.485676411757	9.55903564185516	10.727478632771	RWDD2B	11.0159611506415	2
10.1144094931072	12.7184652602986	9.95170595897685	11.2801393288414	TNFSF12-TNFSF13	11.016180010306	2
11.6336155990299	10.1758730387578	11.6916480403805	10.7304956749531	DMRTA1	11.0579080882803	2
12.5882639011555	9.67503821135356	10.6200023868581	11.35285756457	SRGAP1	11.0590405159843	2
11.9837760590635	7.04916798355009	15.2748821114165	9.94252148871606	HS3ST3B1	11.0625869106865	2
10.1258400945355	9.22833315625329	11.8421716904939	13.0800006887074	SYNJ1	11.0690864074975	2
9.48980125230197	13.3204400258812	8.3600590892609	13.1504043925249	FAM149A	11.0801761899922	2
12.9259531474205	9.48736635085762	10.7464149770018	11.2355929251733	GSTM2	11.0988318501133	2
10.2181652780848	11.1330421345002	11.4279920301959	11.6234458403499	CTHRC1	11.1006613207827	2
10.4381053596565	11.8934541406715	10.113052431875	11.9637010517384	ITPRIP	11.1020782459853	2
10.8260220968015	9.68899713425101	11.0472073620037	12.8723661620648	INTS6	11.1086481887803	2
11.9726552880839	10.7819510198803	10.6370980262924	11.0480559758068	CASP10	11.1099400775158	2
11.5876754911498	12.8642239389166	9.59323656731765	10.4579469969281	RHOV	11.125770748578	2
12.1732160930437	9.76277751122692	11.5745634475375	10.9966041859287	TCEANC2	11.1267903094342	2
2.31249777326053	18.0498474072469	2.99438796633633	21.1895288661518	ZNF503	11.1365655032489	2
11.5916664105049	11.1413161954137	10.2009364394201	11.6232265522902	RNF43	11.1392863994072	2
13.0435846635593	9.5537481723933	11.4926492171061	10.4774889962722	ARHGEF9	11.1418677623327	2
10.8872968097785	9.34447259485468	10.8468579937671	13.4968462956927	HCFC2	11.1438684235232	2
8.11099612237633	13.4180889206533	8.98271450342339	14.0825373627678	CASZ1	11.1485842273052	2
12.1306591305087	10.4920394047491	10.9140980029969	11.0742744365015	NPHP4	11.1527677436891	2
12.9363490770076	10.9134019280536	11.549476966602	9.22901735872016	FHL2	11.1570613325958	2
11.9762404668232	9.80980681650487	11.0164011127305	11.8340456505927	SELENOV	11.1591235116628	2
9.59470082710683	13.1535157811233	7.50435879899276	14.3900199476135	DGKA	11.1606488387091	2
14.5377454213536	7.88563261712803	12.946400962465	9.28265541834144	ATP2A1	11.163108604822	2
11.2596876676047	11.5032116118108	9.57413229283769	12.3409086420533	NEU3	11.1694850535766	2
9.83382374794204	10.7043681948353	11.010671706259	13.145283222145	FAM102B	11.1735367177953	2
11.5663432272561	10.8424589026758	10.5737338725035	11.7244798701768	ANKH	11.1767539681531	2
5.42733268002861	15.2444487435216	6.74877523993191	17.2974982224453	VWA2	11.1795137214819	2
9.11379645958747	13.7858258331976	8.8766126244035	12.9984671993537	LYN	11.1936755291356	2
12.463116343124	8.85454006066737	11.5356464923469	11.92762637134	ZNF470	11.1952323168696	2
10.1497132181541	11.2626734158495	10.0573252385457	13.3224834749572	ALS2CL	11.1980488368766	2
9.8595161531373	9.71028334372303	11.3086358546251	13.9382402515838	MOSPD2	11.2041689007673	2
11.0301634937765	10.2404593726235	11.3651388658807	12.2641467644228	GNPDA2	11.2249771241759	2
10.9482260701794	9.81607245383638	10.8039119051831	13.3321684681177	PIK3CA	11.2250947243291	2
10.7695607609021	11.5132290877963	11.3338967883267	11.3233330602787	BBS12	11.2350049243259	2
9.19145325183106	7.76667825683084	15.4052991697598	12.5855331760787	SOCS1	11.2372409636251	2
9.92817903662136	13.0452282391027	9.60004934514871	12.3961874766956	TPD52L1	11.2424110243921	2
11.3372086908745	12.6203173661018	9.89026457794326	11.1431192602812	FAXC	11.2477274738002	2
7.5832418073905	13.2155433914317	9.49662817048658	14.7259987280305	HERC3	11.2553530243348	2
10.5561708486064	10.969475762768	11.4971422575764	12.0087957030787	ADCY9	11.2578961430074	2
14.7055611122895	7.44627772754422	14.8984055528354	8.02169999067062	UPB1	11.2679860958349	2
9.97290932081121	11.6546756065489	11.1962484970775	12.2690030152727	ABTB2	11.2732091099276	2
10.0083585962694	8.86806181495765	12.5101061868593	13.7079919972947	CLIP4	11.2736296488453	2
12.9704354707903	10.3185589764586	12.076136010578	9.75293226510933	TRMO	11.2795156807341	2
8.04909955943902	11.6202259335241	13.848504231036	11.6033479645413	CFAP126	11.2802944221351	2
7.6237964097794	11.2749529915103	10.1242953503772	16.1962957404675	ZBTB41	11.3048351230336	3
11.192585695336	9.65301363071214	12.5813503108402	11.7963840256814	DPP9-AS1	11.3058334156424	3
6.46254626212751	13.277658926622	6.52338662784748	18.9779437279283	SLITRK2	11.3103838861313	3
8.5742810838302	13.7352531640964	8.92805073686907	14.0147458276709	SLC6A9	11.3130827031166	3
12.2641096022178	11.5234174305744	14.2305319339611	7.26861409882617	PRRX2	11.3216682663949	3
10.5503674061912	12.7136805435764	9.38124480166954	12.6450514927378	TTC5	11.3225860610437	3
13.2547591071554	11.8021422428913	10.5565997684595	9.68658316667126	FXN	11.3250210712944	3
9.37319977816399	11.342256390996	11.7531992277476	12.9007642765749	PDGFD	11.3423549183706	3
8.80883421991876	13.6880232593082	9.24778776264997	13.6798513899478	ARL4A	11.3561241579562	3
11.1656804412607	9.28333412306494	11.0811744140477	13.9820284776851	ZNF529	11.3780543640146	3
13.0542586760018	8.43347909749633	13.1416933389752	10.894452189203	MTBP	11.3809708254191	3
11.6054889227638	11.0379181935552	11.417087457648	11.4805140243755	NBPF3	11.3852521495856	3
12.1210550639997	10.3538500180254	11.7022788340989	11.3724218551218	DET1	11.3874014428115	3
8.77268597729213	11.6148302769984	9.406183866273	15.7676555524787	SIX4	11.3903389182606	3
7.36763402379138	15.9682584389723	7.26166270589281	14.9788303341419	SYT7	11.3940963756996	3
11.0849959230852	11.6189630868845	10.6230528731063	12.2931569401288	DMAC2L	11.4050422058012	3
11.8161113970365	10.9892669722638	11.7195211084265	11.1190786893688	GANC	11.4109945417739	3
9.99982456087716	12.7196257193351	10.2560052254953	12.7368986706819	PIP4P2	11.4280885440974	3
5.37425927849317	18.4142172816738	6.40152243400556	15.5263361397907	GPR176	11.4290837834908	3
12.8363563270257	11.2109802753595	13.2800106254926	8.39535974940409	TRIM14	11.4306767443205	3
15.4458987987766	9.47781852650464	12.1763467497912	8.63993541256412	TMEM158	11.4349998719091	3
10.4193324893669	12.6477244298259	9.43383555421102	13.2440686787474	LIN7A	11.4362402880378	3
13.1514176495307	9.43813175462545	10.9607082121724	12.1982422313532	KRBA2	11.4371249619204	3
5.89230629185305	14.9793072157898	8.91061580693008	16.0167424701312	MSX2	11.449742946176	3
12.3444753568635	12.1884169305557	9.96778358694844	11.3110721971725	SCFD2	11.452937017885	3
7.62875996833312	7.85487110470756	12.9758587589433	17.3535452358765	MMP25	11.4532587669651	3
12.7564525280892	10.1047237611702	11.1668574579741	11.7984646933197	TMEM184A	11.4566246101383	3
11.2040256051261	10.8931294158835	10.3312661709234	13.444056191879	VPS13B	11.468119345953	3
8.98819946477861	13.1677057885721	9.13979786484436	14.5909721467656	TRERF1	11.4716688162402	3
11.4880273525947	11.299629071211	9.91041542212204	13.2344653575393	FER	11.4831343008668	3
9.85074030825611	12.1621904849955	11.878447285482	12.0769428401002	NSF	11.4920802297085	3
12.7081838847935	11.0745018864098	10.776843518137	11.4254594471277	ANAPC10	11.496247184117	3
9.88296075010836	11.0230881894155	11.1367947620275	13.9714691794159	NBPF26	11.5035782202418	3
10.2963585605824	11.7812356135129	10.7658835063168	13.1749201513185	SLC3A1	11.5045994579326	3
10.6701184869915	11.2583156458429	11.9674965608787	12.1255675826541	GCLM	11.5053745690918	3
14.7271275291571	9.37761958811662	11.5247815202882	10.4569963608953	ZNF239	11.5216312496143	3
12.9902310319613	8.514527889746	16.6128025398319	8.0045655498583	POMC	11.5305317528494	3
10.0594333861097	11.7178686201326	10.0503557220374	14.2982446288343	RBM20	11.5314755892785	3
9.80229600716409	13.1084043704474	10.0248872426833	13.2418137764397	TMEM45A	11.5443503491836	3
11.2917740501718	11.758059397776	10.2621548412285	12.9202423688335	ZADH2	11.5580576645024	3
10.859162924235	9.3411938325407	12.5729841044932	13.4767980402473	PDIK1L	11.562534725379	3
12.060541281796	9.78169103736623	12.3051294371476	12.1613821105433	DCLRE1C	11.5771859667133	3
6.45349315761864	17.726992022989	6.88516359551104	15.2585707987863	SMTNL2	11.5810548937262	3
14.9931826491878	9.80351981107692	10.4383100641434	11.1001016370904	PPP1R32	11.5837785403746	3
14.7996546701417	11.4101354708923	9.72035392299753	10.405798761728	C9orf129	11.5839857064399	3
13.580533253945	10.4748678050597	12.1887672732729	10.0927267406983	SCLY	11.584223768244	3
15.1762831949758	7.17509783500246	14.5762739989388	9.43246746910741	USP51	11.5900306245061	3
12.2873063337518	11.7273398968884	11.1308146822561	11.2395472425188	COX18	11.5962520388538	3
14.1396023490471	10.3240226180713	11.4847182960325	10.4496548978951	LIPT1	11.5994995402615	3
7.92827345605615	13.0058465531657	9.12006953447899	16.3646551323058	FRMD6	11.6047111690017	3
10.0254143539205	10.0152005502014	11.1123268693294	15.2672414265842	TMEM67	11.6050458000089	3
10.9722987820241	12.6443616618243	10.2679935425327	12.564614463096	CRIPT	11.6123171123693	3
9.71582525230502	13.5727832324801	10.213740267807	12.9501835875672	KLK13	11.6131330850398	3
11.8089499230233	9.14019165777366	11.8350795812821	13.7130300874488	ZNF345	11.624312812382	3
13.540687007411	10.9563124757944	10.951587969027	11.0834764224567	NLGN3	11.6330159686723	3
8.8473619528409	15.7944378249617	8.62139987513915	13.2744481792837	CACNG6	11.6344119580564	3
13.6910364536596	8.59274533755207	13.2692114851511	11.074278208085	ZNF530	11.6568178711119	3
7.13734623692725	12.0028412626157	10.3832694099806	17.1556086361387	SLC2A13	11.6697663864156	3
11.7593589405395	13.3833104094772	9.63964510199563	11.8992473976533	ZNF584	11.6703904624164	3
10.1590203600323	16.6010747767988	9.23511697816677	10.7596823097755	PYCARD	11.6887236061933	3
9.53465483228207	12.2748266221732	10.3503643793336	14.6081592279827	DTX3L	11.6920012654429	3
15.2987545347559	8.76640612201983	12.9395290498483	9.78363936657083	PBX4	11.6970822682987	3
9.74770544726034	11.4737803327341	10.1379726251241	15.4482856339698	TET2	11.7019360097721	3
11.2283995026814	12.4330914711691	11.3020538308707	11.8702712720889	ELAC1	11.7084540192025	3
12.3939052897993	11.3098627187811	12.7626828505664	10.3705444431701	WDR81	11.7092488255792	3
15.9470389425457	10.1495295266661	9.69036393804443	11.1333522528792	CD300A	11.7300711650339	3
12.0880656368769	10.5458649371245	12.4264488711923	11.9284674309031	ZNF582	11.7472117190242	3
15.483368088992	8.29304367423592	12.827473976265	10.3855627715507	CCDC17	11.7473621277609	3
9.39523880891444	12.2994176202062	11.1361120315408	14.1886171878247	TNFAIP8	11.7548464121215	3
11.4092426933731	11.929938069286	10.1941802055998	13.5567488535893	CKMT2	11.7725274554621	3
19.059331048865	0.845504570862292	26.3626049991519	0.830047125944159	APOC3	11.7743719362058	3
13.2635192015009	9.63203906953862	12.8970721431521	11.3191876980219	PRDM15	11.7779545280534	3
10.5206365772917	10.7573091588616	11.1386206964161	14.7014224474734	ZNF827	11.7794972200107	3
16.0042243085831	8.55322985496871	12.1857881427113	10.4069892816337	TRIM66	11.7875578969742	3
12.9966324737837	8.85428047078587	14.4085055914727	10.8975135006466	CNTNAP1	11.7892330091722	3
7.67764044500845	12.7839255097886	11.7933824322846	14.9063806872245	NTF4	11.7903322685765	3
8.11648031304116	12.9444982667277	12.0228171780698	14.0981998284589	FAM83H	11.7954988965744	3
10.2089595610798	11.8217101721936	11.0952693333431	14.0628919752289	CYLD	11.7972077604614	3
12.4997807010964	10.3237198885728	12.0703620821242	12.2970886337108	WNK3	11.797737826376	3
9.40967617646731	11.0928902461711	11.3810647243926	15.3075573182525	LONRF3	11.7977971163209	3
11.6863580331025	13.2405971783262	10.089006596218	12.1869460972267	C7orf31	11.8007269762183	3
10.5290343126412	10.5893759729501	13.2096934922073	12.9116054188111	TPGS1	11.8099272991524	3
10.4318676327518	11.6081220482401	11.4172566899416	13.7849326627299	FPGT	11.8105447584159	3
12.8013201229074	12.6937289227985	11.8324826098914	9.92578519279679	DCPS	11.8133292120985	3
12.4045900913911	9.56345247664572	13.9310377657537	11.3811700131888	ARHGAP6	11.8200625867448	3
11.5585205896934	11.724274719748	11.4849128954076	12.5177944842146	PLA2G6	11.8213756722659	3
13.0012956631059	9.64381549071647	11.7291038686816	12.9175050736966	UNC5CL	11.8229300240501	3
13.0757175365522	10.2487920695829	11.4955744240893	12.4795820419319	AGO3	11.8249165180391	3
16.3213795418483	9.65848905352707	11.578883212198	9.82485645491652	RNFT2	11.8459020656225	3
10.2934560917398	11.5449784721352	10.601506138755	14.9651140546748	ADAMTSL5	11.8512636893262	3
11.7665926576331	17.0906552458823	10.2737276507903	8.31796218121544	TFF3	11.8622344338803	3
11.3781217843476	11.0515663049923	11.2221124121127	13.8753839979185	KCTD18	11.8817961248428	3
13.2001967420009	10.9257465483205	12.0487670190682	11.3886131707494	TRMT10A	11.8908308700347	3
13.0522209808805	12.7173601069991	10.9457108835197	10.868518587194	RFLNB	11.8959526396483	3
14.5870654851136	10.796282392118	11.0669670564262	11.1643083892	ACKR1	11.9036558307145	3
5.79752453324469	17.8530300724162	6.25912526962812	17.7129281442932	NID2	11.9056520048956	3
12.7527511368547	10.4812607963547	13.0340867824096	11.3598257403562	PER3	11.9069811139938	3
12.7873626005866	13.0107048606738	10.8274984817945	11.0390621171485	C2orf76	11.9161570150508	3
16.668552053227	8.77237799964206	11.3482179323242	10.8781913626775	RPGR	11.9168348369677	3
11.0455370540984	10.7017189422385	12.7051254912455	13.2341003124774	PCDHB3	11.921620450015	3
9.43927087848717	12.7871537301344	11.9306846964908	13.5391232208171	DUOXA2	11.9240581314824	3
11.6231400354586	12.4206979308238	10.8922347693046	12.7623820864926	TDRKH	11.9246137055199	3
6.22760028409304	15.7011028681224	9.27448331747537	16.5380941989809	GPR160	11.9353201671679	3
14.7848668070165	11.3314858113962	12.4688419529891	9.17109195894674	CMSS1	11.9390716325871	3
17.5873687488442	5.76858934467962	18.8427971257911	5.56604626712014	ACAN	11.9412003716088	3
12.1869662153569	11.1597928895341	11.9973010402246	12.4234417839822	DEPDC7	11.9418754822745	3
14.8694183437276	10.1501792628883	13.5358402429589	9.21294466792724	RAD51C	11.9420956293755	3
11.2511554339113	13.0528715476906	11.6201433985778	11.8450958216634	ARID5A	11.9423165504608	3
13.541429698804	11.0452488520233	12.4862387358784	10.7100973600524	CDADC1	11.9457536616895	3
10.83263778321	12.5606203426974	11.8522550598864	12.5549867790404	GAL3ST3	11.9501249912086	3
9.50626413485471	14.9358637332229	9.15182159454122	14.2108418891573	ELK3	11.951197837944	3
11.2171689999396	14.4158157300089	9.94459910753185	12.2548390030545	PEX7	11.9581057101337	3
14.7655616839439	9.92256284860417	12.7023370307565	10.4841573904041	XRRA1	11.9686547384272	3
15.14772190776	5.86710756276774	21.1092042292963	5.76266351396254	PLG	11.9716743034466	3
8.4470876598066	12.4967780801729	10.8604452268291	16.0905714306047	PCDHB13	11.9737205993533	3
11.0332946103869	12.8127103792652	11.1000499790932	12.9518256624708	FTO	11.974470157804	3
13.8590327749222	11.4813503749691	12.5490145795053	10.0409555862125	AGT	11.9825883289023	3
10.997793822489	13.0784991186658	11.0764136515706	12.8277902151645	IKBKG	11.9951242019725	3
12.2950641373709	11.4988886064034	11.2845278417402	12.9392044102838	C12orf29	12.0044212489496	3
12.8495194669616	8.99348710189726	12.7539819598879	13.4219683957908	SPIN3	12.0047392311344	3
12.2750033552208	11.4490194940002	10.821600154454	13.4977248905129	AAK1	12.010836973547	3
13.6527065633893	10.305950674434	11.6682874008343	12.436840894547	EFCAB7	12.0159463833012	3
8.30764128883132	10.292548357388	13.1191523950614	16.3822681792382	MLLT6	12.0254025551297	3
9.97182019952911	13.0509090885202	8.33216008855218	16.7504515118005	PRKCG	12.0263352221005	3
11.9839864591506	12.5513742437199	10.543099928978	13.0463222259106	LRP4	12.0311957144398	3
18.1810842662369	8.20040209548464	13.1077920886854	8.65398457580753	LAT	12.0358157565536	3
11.9893191682143	12.0248981811799	11.7889182915662	12.3989191035847	ARHGEF3	12.0505136861363	3
9.45215123573213	16.712833307943	8.25484533920895	13.8060965635453	GPR162	12.0564816116073	3
15.0271430568984	8.79338349750185	15.1568051332645	9.26952297514903	NPL	12.0617136657034	3
11.1656804412607	13.4131712305769	10.9406062532093	12.7506995012252	TRIM16L	12.067539356568	3
11.0140085587185	15.861886475733	9.21894625387312	12.1765239133222	CRYBG2	12.0678413004117	3
12.4120915044579	12.2472236562351	12.0704497626344	11.5494954671253	HAAO	12.0698150976132	3
13.2749209610487	11.4346526771585	13.3874673439475	10.2050957261966	DOC2A	12.0755341770878	3
14.5700424188456	8.83626443618715	16.1595511502076	8.76539709934784	ACOT2	12.082813776147	3
11.2256010126111	13.1894163526156	10.5217500758104	13.4417979886716	ZC3H10	12.0946413574272	3
12.0965393461486	12.7915447076233	10.5601741427103	13.0347686333574	SIRT5	12.1207567074599	3
14.2630697264218	10.6435801209465	11.9009991216646	11.6877080621024	RANBP17	12.1238392577838	3
11.8967228976402	10.073571447469	12.4297905963718	14.0954695552864	CCSAP	12.1238886241918	3
12.8255338322302	13.3054132171513	11.3064353210164	11.0709572443447	SPA17	12.1270849036856	3
8.75716596671753	16.5587140274768	8.10330433333065	15.1000538266076	CLIC3	12.1298095385331	3
10.063523460656	12.5126568759455	11.4671429358974	14.501646560172	DAB2	12.1362424581677	3
9.33351416980386	15.262638571596	10.6935328399566	13.2999325931482	NDE1	12.1474045436262	3
11.3592305643976	10.1937989871489	12.8876635167072	14.2172905927981	PROX1	12.164495915263	3
3.78638788692695	19.8458798919295	3.91175281850692	21.1243290276893	NOL4	12.1670874062632	3
11.8047914143835	15.2269920821333	12.5655365366076	9.07365256437907	BST2	12.1677431493759	3
15.4252940307906	7.43287051605126	15.9477805415319	9.87935738129461	BRCA2	12.1713256174171	3
10.0788953929347	13.4839705100292	12.7133210955979	12.420921705375	GTPBP8	12.1742771759842	3
10.8327682179659	14.3790100940056	9.95192492108036	13.5482694565047	SSBP2	12.1779931723891	3
12.5164222010586	11.6776057160874	11.6828184353939	12.8555144353206	GDAP2	12.1830901969651	3
13.3041416465786	10.8395433062708	11.9336041385417	12.6561815878755	PCBD2	12.1833676698167	3
12.7875843531679	11.1550299919294	11.7147322707003	13.089515500254	CLOCK	12.1867155290129	3
11.6372440358456	16.9663412502921	8.77187051043177	11.4079484821605	GYPC	12.1958510696825	3
9.29618011312465	12.7421228303438	12.5542985628992	14.2007911853024	PCDHB8	12.1983481729175	3
12.6247983842683	11.6325123225658	11.9285149181219	12.6591359519359	GIN1	12.211240394223	3
13.1717654544311	12.6212034902825	11.9441677544637	11.1562890608905	CLPB	12.2233564400169	3
13.3216702397661	15.3701219418185	9.50865607412682	10.698988275898	CCDC153	12.2248591329024	3
12.0435475430912	10.5855552047109	12.1367327444734	14.1394706909489	TBK1	12.2263265458061	3
9.41123690501562	12.8716819686872	10.760644955815	15.8739002742035	ZXDB	12.2293660259303	3
13.083415904868	7.89436336558342	18.6578174158727	9.33570105143903	HAVCR1	12.2428244344408	3
11.7749124871015	11.8889207036997	11.3192615099046	13.9889258479035	TTC26	12.2430051371523	3
15.4178301998717	10.0450664553789	12.2187629885418	11.3745518326864	PHF11	12.2640528691197	3
12.0633498335314	11.5365208550471	11.4044819027142	14.0695362847444	ATXN3	12.2684722190093	3
8.41675657740105	14.9773067280591	9.50054634613183	16.1907859699758	UMAD1	12.2713489053919	3
12.6751105123659	12.4114927439655	12.0647872489348	11.9576318041848	TCF7	12.2772555773627	3
9.09037579199983	15.6017639875117	8.89446474857023	15.5565759448535	PMAIP1	12.2857951182338	3
12.8473656474081	11.8759891081646	12.7192660681443	11.7548991905946	ZSWIM5	12.2993800035779	3
7.51058447113678	14.4956499722973	9.68774287014176	17.5306220839132	ANO1	12.3061498493723	3
12.702272860665	12.7048730261931	11.8812400785897	11.9834572190848	SLC27A5	12.3179607961331	3
13.978870117216	9.53796239991505	14.5318847010726	11.2284970599938	E2F8	12.3193035695494	3
10.6404834483447	12.8420663935949	12.9319721405959	12.92613341793	KREMEN2	12.3351638501164	3
10.1728990493803	12.1457320395852	10.3227290591232	16.7152708032154	GALNT4	12.339157737826	3
14.3262312461882	9.24410391799384	12.593404031285	13.2116112565269	CEP152	12.3438376129985	3
10.3507887814203	12.4019840278911	10.5147915761466	16.1272551057892	POC1B-GALNT4	12.3487048728118	3
13.2554167819	10.8731955237498	13.1444833819702	12.130928822614	ZNF569	12.3510061275585	3
5.28806625698106	17.7851669684839	4.21846744268481	22.1484545485999	NMU	12.3600388041874	3
13.7157006330667	11.6623559834332	11.1917476269355	12.8748335330647	ERICH1	12.361159444125	3
11.8090760107657	10.9861504694097	12.0421775922052	14.6246398380638	ZNF430	12.3655109776111	3
14.0710428034292	9.27837909981261	13.5492984311842	12.5994082716783	CCNE2	12.3745321515261	3
11.5983181752956	12.7647196763339	11.9008652279918	13.2373480169089	RAB27A	12.3753127741325	3
12.106992376989	10.487305072736	11.6466910989663	15.2805401104866	PHC3	12.3803821647945	3
3.67984418123408	23.4623606977787	5.17370975773137	17.2094599024657	KRT7	12.3813436348025	3
12.6863005782641	10.3281774325274	11.963784472079	14.5666329357276	ANKRD26	12.3862238546495	3
12.7312883699263	10.5173568258581	13.4854595538639	12.8422182905934	PIGA	12.3940807600604	3
10.3419640648948	14.9870931633833	10.923686035864	13.4039032406161	ELMO1	12.4141616261895	3
12.5139638776265	12.0231890771576	11.6745693426663	13.4843429332018	ZNF790	12.4240163076631	3
13.8054434031573	13.578695230668	11.9961308823077	10.3286784642888	DIRAS1	12.4272369951054	3
23.5087242685518	10.626427820946	9.53624757546428	6.10487634521309	XCL2	12.4440690025438	3
13.6552915217565	11.3709697724639	12.3086669261001	12.475172671716	STIM2	12.4525252230091	3
13.2970608113563	10.044282526673	13.5032035109645	12.9880668848069	ZNF709	12.4581534334502	3
11.7861655609587	13.476622413528	11.2713911044405	13.3032495504445	RAB26	12.4593571573429	3
16.2861270899138	9.27164915873737	12.0212710338854	12.2633698642097	LSMEM1	12.4606042866866	3
6.72193926743481	16.3110573678386	8.83439063014364	17.9782210423094	GPR87	12.4614020769316	3
10.4394590530563	15.5799826186676	10.0647418792022	13.7735680151864	GPR153	12.4644378915281	3
14.5632453397035	11.3487975852422	11.2859857315923	12.663412300725	CCDC159	12.4653602393157	3
12.9604754945977	10.9393581210257	11.7650037266839	14.221321505142	DENND5B	12.4715397118623	3
13.8455053849244	11.4393057832458	12.4533333659164	12.1715916377901	CHRNA5	12.4774340429692	3
11.1232610103987	16.4042042569988	10.2017505331567	12.1809526026171	FARS2	12.4775421007928	3
15.5386777811529	7.90919739810831	15.8843020718454	10.5782808999833	ESYT3	12.4776145377725	3
15.0727073628816	11.0629352633403	12.6610808310608	11.1543094963249	SPATA33	12.4877582384019	3
8.44958054599108	11.1650336348867	11.3563703877353	18.9810384794812	LMBRD2	12.4880057620236	3
13.5102154660168	10.9673463572867	11.9344633193739	13.5526685470378	IRAK4	12.4911734224288	3
18.7383820537664	5.76055917841413	18.1899420623729	7.29857120530997	ZNF37A	12.4968636249659	3
12.8680862669318	14.1427319086258	10.1032487826138	12.8852099347991	OSCP1	12.4998192232426	3
9.14997124722474	13.1716693276265	11.1342379636399	16.5515084210725	BMT2	12.5018467398909	3
14.9375425369648	10.6426928800382	13.1761857406908	11.2630960349952	KCNQ4	12.5048792981723	3
