RNA17_CM_Hyb1_total	RNA19_CM_Hyb2_total	RNA3_CM_Hyb1_total	RNA4_CM_Hyb2_total	gene	mean	bins
1.11518502464194	0.926433328664524	1.43564233015273	0.738882586863601	SPATA4	1.0540358175807	1
0.953668311610603	1.13127384553261	0.658846957728509	1.48351444321488	SELL	1.05682588952165	1
1.26310926987005	0.729001621554874	1.28227532861749	0.954056899596914	CPA2	1.05711077990983	1
0.257504823294714	2.22927784101402	0.625115957839749	1.12605034144699	MMP10	1.05948724089887	1
0.87394070816643	0.786067900640206	0.991902448487628	1.58823097171916	TYROBP	1.06003550725336	1
1.29624201734861	0.513292718416607	1.42494034968482	1.01116800148707	ABHD1	1.06141077173428	1
1.05380686067905	1.02451315885411	1.0123398953453	1.15821640367825	AGBL3	1.06221907963918	1
0.934525138301052	1.14876629022665	1.10780501130706	1.06145771291358	OTUB2	1.06313853818709	1
0.685827533240008	1.11950316311455	0.874496917161479	1.57527181927495	RAET1G	1.06377485819775	1
1.01962992108748	1.17284053088595	1.00394459269149	1.06012698497566	TLR2	1.06413550741015	1
0.785180470943274	1.54488317633947	0.779766431877165	1.15101576367291	ENPP6	1.0652114607082	1
1.0092490734746	1.07419604867005	0.852741984157325	1.32974405554905	SSTR2	1.06648279046276	1
1.69823960611812	0.251317036617552	1.72977412185787	0.58856309731152	PLPPR4	1.06697346547627	1
1.01236949340749	0.818887833786077	1.58255663720026	0.855219780904418	TMPRSS13	1.06725843632456	1
1.08882448119087	0.906604336839616	1.21191053988155	1.06330594509346	COL24A1	1.06766132575137	1
1.41112247545256	0.709961463122321	1.39925937376842	0.753091382256258	CABP1	1.06835867364989	1
1.66675555117496	0.426592225142504	1.77637959586449	0.404024606037201	FAM81A	1.06843799455479	1
1.01839550229682	0.945356997305162	1.3830747081414	0.934273710231717	SPDYE1	1.07027522949377	1
1.24595065473555	0.905159017199323	1.5229039708477	0.609617220207058	NFE2	1.07090771574741	1
1.26559833813715	1.09507478877096	0.901615554592611	1.02390292277277	MYCNOS	1.07154790106837	1
0.670839727747928	1.97106836538889	0.473752248961706	1.17341383329695	RNASE6	1.07226854384887	1
1.12307522123234	0.988044774395501	1.19168956313158	0.992147140154907	CADM2	1.07373917472858	1
0.987363772465144	1.1352062554776	1.05350517171869	1.11952280584806	DOCK2	1.07389950137737	1
1.23317621165178	0.900206547829125	1.18325904984517	0.980471303889482	PRSS54	1.07427827830389	1
0.550808463133299	1.95629710012406	0.62836076184968	1.16558271909108	FRK	1.07526226104953	1
1.3145343653515	0.919613985842025	1.32619203357771	0.746540988468738	MESP2	1.07672034330999	1
1.43080184531941	0.67411031843625	1.39193737098238	0.812570787087814	ALDH3A1	1.07735508045646	1
0.937216009126317	1.56199422417868	0.584002285477624	1.22732210801423	CD274	1.07763365669921	1
0.903492654605189	1.79083643025581	0.664639125870478	0.957796204354573	MFSD6L	1.07919110377151	1
0.905152876315231	1.21185468015365	1.18477236902689	1.01746046625759	TMEM169	1.07981009793834	1
1.15470169317318	0.646239370841302	1.35909890592685	1.16289872262221	TRIM74	1.08073467314089	1
1.6411267542587	1.17418245369016	0.856062199540157	0.652411907313984	TUBA3E	1.08094582870075	1
0.988595035432253	0.961114090608165	1.23203563422369	1.1443383589323	EFCAB12	1.0815207797991	1
1.06387860960927	1.038049284426	1.03800702908323	1.18718105435081	IL12RB2	1.08177899436733	1
0.832047819076577	1.496774498	1.46899665160904	0.535534756668512	FADS6	1.08333843133853	1
0.713615128319881	1.73594685762981	0.601316589845121	1.28949932983858	C3AR1	1.08509447640835	1
1.37492904598697	0.66590621346264	1.43158136003185	0.868934663601875	HAVCR2	1.08533782077083	1
1.07589307405083	1.07255012919499	1.00911479633351	1.18689377627501	GABRA1	1.08611294396359	1
0.724721574680642	0.760494491606045	1.27951007399577	1.5845780404842	HLA-DRB5	1.08732604519166	1
1.6636423998218	0.728511078407659	1.41628013447546	0.541879916138396	NTRK3	1.08757838221083	1
1.34345489260329	0.639818260962192	1.76295717687431	0.605970539510662	MUC16	1.08805021748761	1
1.24227063170469	0.601657034498453	1.60276182792192	0.911724994524859	KRTAP5-8	1.08960362216248	1
0.375150534803785	1.75636629209474	0.713284476775167	1.51431387660952	BTNL8	1.0897787950708	1
0.27686490475269	0.871593625770986	1.3442285694867	1.87109820850685	ARMS2	1.09094632712931	1
0.890511750014671	1.35533558767886	0.882121113341651	1.24309964810577	DCHS2	1.09276702478524	1
1.45442976570083	0.763110871737717	1.52846673594679	0.633258530218528	GJB6	1.09481647590097	1
1.31011661446799	1.05400195881574	1.42637246727498	0.590265458757658	CAPN9	1.09518912482909	1
0.776466764453128	1.64853643681545	0.765135190158532	1.19163227338134	TBXAS1	1.09544266620211	1
1.59576227487269	0.8372652770053	1.02941613338075	0.927167491044589	WDR88	1.09740279407583	1
0.935849140858267	1.05758531493212	0.508387664492917	1.88880090648944	IBSP	1.09765575669319	1
1.68828301231005	0.418746119835939	2.11358485047757	0.170840309695123	KCNE1B	1.09786357307967	1
1.52119486893942	0.766215567845961	1.41446824967628	0.709554916928267	CFAP57	1.10285840084748	1
1.12778278981334	1.31494575042543	0.663707503340671	1.31180276900351	FCGR2A	1.10455970314574	1
1.49245087044475	0.906700823701366	1.28973923160038	0.736950298189575	KIAA0319	1.10646030598402	1
0.191626791322846	1.79540771656963	0.271864958533265	2.17110506711728	ONECUT2	1.10750113338576	1
1.0325630338345	0.541765642766464	1.21534011587745	1.64193635032212	C8orf89	1.10790128570013	1
1.47541037190684	0.774118985755338	1.30243289291101	0.87979977077521	NKG7	1.1079405053371	1
0.950459510188436	0.997375057188555	1.275321649211	1.20910314869001	LCA5L	1.1080648413195	1
1.34715197536872	1.0905289382947	1.35909890592685	0.642654557238588	ETNPPL	1.10985859420721	1
0.938976359522026	1.19121391205309	0.927862542056806	1.38169214826199	IL10RA	1.10993624047348	1
0.620088752556889	1.65176904900744	0.842137527640437	1.32735868253014	ETV7	1.11033850293373	1
1.07548971498783	1.18797564922214	1.12428832889063	1.05762150233404	MMP17	1.11134379885866	1
2.007270559457	0.508429615033075	1.83303895839095	0.110064600500403	CNMD	1.11470093334536	1
0.723217282732558	1.65064218350146	0.622466430896675	1.46628612603411	CYP2C19	1.1156530057912	1
1.1757589098717	0.935982747903966	1.28844328074225	1.06376076831646	IP6K3	1.11598642670859	1
1.0436658621553	1.09518215957092	1.49712260242161	0.82979578994774	MORN5	1.11644160352389	1
1.27347892536944	1.01561764370465	1.12417593939406	1.05301571005064	CYP2A6	1.1165720546297	1
2.05327943423702	0.412863459069514	1.53035864917043	0.479002097422059	TRPC3	1.11887590997476	1
1.24209593466746	1.1947896777403	0.868040569509816	1.17273127580708	KLLN	1.11941436443116	1
1.38996449831835	1.05513893618624	1.09647229832819	0.940536361549541	SYCP3	1.12052802359558	1
1.18931264001362	1.14180388055377	1.02753951473124	1.12666798206089	CCDC178	1.12133100433988	1
1.55498888372696	0.580175840407419	1.71839400322708	0.631905826614155	MEGF11	1.1213661384939	1
0.990225140297952	0.715826893454485	2.2727403362063	0.507375136624673	PLA2G4D	1.12154187664585	1
1.36548530974496	0.921141583825151	1.11929579578119	1.08566735997469	THEM5	1.1228975123315	1
1.79965625696708	0.796706266814751	1.53901835632407	0.357716784541663	RBM46	1.12327441616189	1
1.01952643131688	1.54943964643423	1.14827190550886	0.782651229388772	NMUR1	1.12497230316219	1
1.37707268341446	1.03746909908838	1.55849274292048	0.53340318708365	DIPK1C	1.12660942812674	1
1.17555228999845	1.09900640833499	1.26414411920944	0.968643273486561	MST1L	1.12683652275736	1
1.17032434057221	1.30252247133434	0.907889136046563	1.1278777727445	DCST1	1.1271534301744	1
0.840422122945646	1.76381224860227	1.09670817491167	0.813462281336313	CYP4F2	1.12860120694897	1
1.14067326600948	1.3275573485568	1.11678849750661	0.939903308229267	ACKR2	1.13123060507554	1
1.26550900808952	1.1420590892888	1.07245480051054	1.04642553573651	GRM3	1.13161210840634	1
2.32749612065108	0.79642938547885	0.803981698640106	0.603437286925803	NHLRC1	1.13283612292396	1
1.32413819690611	1.05467986077022	1.25339440451562	0.900582117196734	SVOP	1.13319864484717	1
1.8402667287733	0.32185066173739	1.7869647397185	0.585262252715037	SMCO1	1.13358609573606	1
1.77093617873089	0.893438077544695	1.11235603237415	0.758171311236462	SPDYE5	1.13372539997155	1
0.781668748576969	1.77721403137917	0.782029138069783	1.20154277637854	CCR6	1.13561367360112	1
1.58887285328662	0.641269640115728	1.40259300475117	0.913447087067135	TRIM69	1.13654564630516	1
0.771861610606461	0.968002651929971	1.47906791076507	1.33215678231594	MYLK4	1.13777223890436	1
1.19220867349735	1.01937992392115	1.13039189370118	1.21120416873538	AQP6	1.13829616496377	1
0.776419144815429	1.58770606325981	0.702965714000843	1.48788453967599	PIK3AP1	1.13874386543802	1
0.917997941223393	1.58663013866306	0.762702714589756	1.28802350800186	PDCD1	1.13883857561952	1
1.09328864716322	1.06867530396961	1.28240805177876	1.11930793038976	NAPEPLD	1.14091998332534	1
1.03887840407202	1.22642818672133	1.37562006235211	0.929238060646753	HIGD1B	1.14254117844805	1
0.940106387035264	1.28381554756934	0.90946638945452	1.44372010605203	LRRIQ1	1.14427710752779	1
1.72618515310747	0.603797074763437	1.44761643756668	0.800596928944752	VSTM5	1.14454889859558	1
1.13444007876353	1.02810474588135	1.22903759669164	1.18895831196292	CTRB1	1.14513518332486	1
1.26712543335094	1.10265474526668	1.25497798264801	0.9583190188766	HRH4	1.14576929503556	1
1.43064533669489	0.727885233160456	1.22464593606027	1.20641252386162	GOLGA8M	1.14739725744431	1
1.39676514943956	0.628161749674596	1.717404077844	0.872565000266633	LRRC10B	1.1537239943062	1
1.21473218483403	0.972223071655455	1.38128928442726	1.04765490279947	ARHGEF33	1.15397486092905	1
0.87305617912533	0.990433542933482	1.31227102426505	1.44457781352748	LRGUK	1.15508463996284	1
1.22927310520144	0.986433228655669	1.72347800915379	0.689906844515937	GPR87	1.15727279688171	1
0.759418565122692	1.06253887612618	1.26628116022775	1.54303680612115	ACP4	1.15781885189944	1
0.924323575039305	1.46343186752917	1.04499583141302	1.1990626404794	ARNTL2	1.15795347861522	1
1.15027055800751	1.2741072358665	1.29747159379862	0.914554840726827	CCDC192	1.15910105709986	1
0.918066347454575	1.80634300957858	1.01304002564905	0.912417970198427	ADTRP	1.16246683822016	1
1.24028199390855	1.30150344264452	1.42333233176556	0.690284668636702	HTR1E	1.16385060923883	1
1.4838049481608	0.573648862202835	1.79241712951994	0.807191008083647	METTL27	1.16426548699181	1
1.25061767719112	0.636290571959542	1.51659912273596	1.25547806795696	C3orf35	1.1647463599609	1
0.236059508117261	2.10554877353404	0.479282815136785	1.83932012393461	GIMAP1	1.16505280518067	1
0.519347574023656	2.07512774158247	0.687688702893963	1.38170001044482	NRAP	1.16596600723623	1
1.41411210237277	1.25561950763486	1.05627182501452	0.95135569193336	LEMD1	1.16933978173888	1
1.39599285547178	0.783551341516406	1.51891381884712	0.98086239734935	FBXW12	1.16983010329616	1
1.63827757586589	1.16901822530588	1.04126796386375	0.833637437123424	HOXA4	1.17055030053974	1
1.23413541853261	1.22174855350035	1.31555631708387	0.916435479922234	CDHR3	1.17196894225977	1
1.72706272563066	0.664514442017229	1.47376208001865	0.823889770090461	DAND5	1.17230725443925	1
0.951391770200383	1.71809643595054	1.05469580396047	0.967527623390609	ARHGAP9	1.1729279083755	1
1.14845584222972	1.15693888175362	1.25712513608865	1.13225888011733	DYDC2	1.17369468504733	1
0.952022152633959	1.47077183760218	1.28395489238687	0.988216634945937	SPIB	1.17374137939224	1
0.13732445554675	2.8244171483671	0.0969796017762987	1.63775484858107	TMEM273	1.1741190135678	1
1.96845121210719	0.471105347994748	1.73766950236732	0.521690765775318	ART3	1.17472920706114	1
1.20913099304018	1.32398066087403	1.20659463222095	0.961353479022556	HOXA3	1.17526494128943	1
1.17130616534558	1.3014242516836	0.973159472159853	1.25996677445366	FGF17	1.17646416591067	1
1.10231434201978	1.36703932395998	1.68077235936945	0.557725577402928	UGT2B7	1.17696290068803	1
0.914190630063377	1.15117909453283	1.23741639623851	1.4052488983157	TCL1B	1.1770087547876	1
1.12165938190034	1.22933775538893	1.23219383088961	1.1296218496438	IRF5	1.17820320445567	1
0.933705647635962	1.52412432468	1.14477467396839	1.11355326003294	RIPPLY3	1.17903947657932	1
1.14335973154412	0.994568573368806	1.47412666705621	1.1124026064126	DHRS2	1.18111439459543	1
1.14884422770224	1.36629252169669	1.11556878915129	1.09610495621775	NOTCH2NLA	1.18170262369199	1
0.877245288912978	1.17625439174057	1.26915036525162	1.41433130068454	CDH15	1.18424533664743	1
0.892255704632888	1.62475286083273	0.926644028096592	1.29363529060914	HLA-F	1.18432197104284	1
1.2426638797679	1.22250271927412	1.16553451099152	1.11151658283123	KRT6C	1.18555442321619	1
1.14845584222972	0.723086801096011	1.35174745815984	1.52185333349104	DYNLRB2	1.18628585874415	1
1.23811956371822	0.912975435032375	1.47697583526773	1.11742890508033	CYP17A1	1.18637493477466	1
1.41022100266586	0.755658278622858	1.48326883246728	1.09737964696056	NXPH1	1.18663194017914	1
1.3577667391349	0.926111772227085	1.22426572524165	1.24146006823416	USP6	1.18740107620945	1
1.20110750075976	1.19037330190251	1.35481418044264	1.00802829757058	SLC35G6	1.18858082016887	1
2.08569074025061	0.693959764633773	1.75135096887056	0.242676127248867	FABP2	1.19341940025095	1
0.702716509137369	1.685493110829	1.03388308468741	1.35687795616898	CYP3A4	1.19474266520569	1
1.19828302691905	1.13168823155661	1.69247364285155	0.762182799655702	OR2W3	1.19615692524573	1
1.15830134774518	1.21547615712729	1.3146451837968	1.09635707756125	SLC22A18AS	1.19619494155763	1
1.06940158908148	1.12218822541553	1.46848283676063	1.13367693443018	KHDC1L	1.19843739642196	1
1.03452832320229	0.949894385451973	1.02739496091924	1.78214992268182	CFAP45	1.19849189806383	1
1.57233828532208	0.832685215796263	1.7512111097423	0.642591016936561	CA8	1.1997064069493	1
1.54428607245744	1.00762694627189	1.39818829661222	0.850034711653783	HSPA4L	1.20003400674883	1
0.218044440392523	2.28807312541934	0.705763138536662	1.58915480632642	ZG16	1.20025887766874	1
1.25686009305962	1.12246795903596	1.38098025388093	1.04182531993321	ABCC11	1.20053340647743	1
2.38883154437593	0.149656504173104	2.04581615066429	0.226782980376146	ZNF662	1.20277179489737	1
1.20358986051922	1.10512513311884	1.54945100025784	0.956947846334772	C1orf229	1.20377846005767	1
1.15745566654702	1.77127523465526	0.468304501635485	1.41874582570068	CCDC89	1.20394530713461	1
1.64278781372657	0.400901701462363	1.61881335272745	1.15426722063243	C5AR1	1.2041925221372	1
2.33539581921014	0.384816434626802	1.66972030066987	0.429677792715397	C11orf87	1.20490258680555	1
1.57274647283125	0.412594667755015	2.31392880858611	0.52102339820214	C1orf105	1.20507333684363	1
1.93639223724248	0.367484717723951	1.92758646539522	0.589627497823517	PTPN5	1.20527272954629	1
1.18345279143738	1.24186909898539	1.20965783260739	1.18855238560171	VSIG8	1.20588302715797	1
1.1397523284461	1.26636516142214	1.18367939053783	1.23935086122967	LRRC37A2	1.20728693540894	1
1.14351165284781	1.31047873213073	1.28837194784736	1.08862459899668	RPS6KL1	1.20774673295565	1
0.480899745876956	1.75138860716793	0.374575535339445	2.22664288726546	POF1B	1.20837669391245	1
1.37204226201265	0.952104326138601	1.73863464593548	0.774173363535375	SLC35F1	1.20923864940553	1
0.276797228168786	2.09131337828599	0.708601811634485	1.76060314269039	RFX6	1.20932889019491	1
1.53422688751439	1.05266466562197	1.40644427427558	0.844497747664376	FANCD2OS	1.20945839376908	1
0.901329370568407	1.38412654995276	1.06734514641829	1.48569048200214	CSF1R	1.2096228872354	1
0.701778649980388	1.79158672491827	0.637994541914113	1.70721791304344	NPAS3	1.20964445746405	1
2.39683587663182	0.080270613136756	2.36342739827665	0	TSPYL5	1.21013347201131	1
0.872920304786809	1.55611073355583	0.770578911123465	1.64729916524919	MGAM	1.21172727867882	1
0.926209979758848	1.43989414496752	0.817620891346512	1.66373930195975	NMBR	1.21186607950816	1
1.98759573748348	0.695235091058671	1.65709343444723	0.526764562901978	CCDC169-SOHLH2	1.21667220647284	1
0.836415169642076	0.810185893046212	1.53350372859934	1.68811581017493	CYP2A13	1.21705515036564	1
0.958945345157213	1.7250510183418	0.749773399578639	1.43773715262903	KRT5	1.21787672892667	1
1.73323080679363	0.382902033233441	1.95950748946218	0.797820576237348	RAD51AP2	1.21836522643165	1
1.02129980868027	1.44159503357359	1.06910935327187	1.34377377924373	KIAA0825	1.21894449369237	1
1.42901772271133	1.02469614824928	1.52428752308165	0.899476296654363	CARD14	1.21936942267416	1
1.37017977197453	0.702930845629411	1.69335537656573	1.11360870869297	ANKRD33	1.22001867571566	1
1.19666909412274	1.13262622428894	1.09779763782403	1.45515163081801	PROX2	1.22056114676343	1
1.34924947099734	0.812031418998482	1.36621946967089	1.35672411354518	HYKK	1.22105611830297	1
1.79866585566889	0.62914988011262	1.84091573721768	0.621773779069957	MAP3K7CL	1.22262631301729	1
1.07056118553198	1.30459942521622	1.58524235303685	0.933551896650568	FA2H	1.2234887151089	1
1.35650988998895	0.905843561333091	1.57848625722661	1.05401912823337	PRSS36	1.22371470919551	1
0.183114078337403	1.4987914968384	2.16605289248759	1.04824785107887	COMP	1.22405157968557	1
1.63855948518673	0.650599022443575	1.44645436356826	1.16194126942037	NHLH1	1.22438853515473	1
0.085397998524774	2.50917300209385	1.35694648684507	0.95057300522671	MYL1	1.2255226231726	1
1.74775709602159	0.857851796138882	1.49308027678745	0.806866406655682	C16orf96	1.2263888939009	1
1.30158328786035	1.16280174770845	1.42846825983918	1.02087566857426	MGAT5B	1.22843224099556	1
1.16555083022174	1.36420849766029	1.42463265364731	0.962346305087849	ANKRD53	1.2291845716543	1
1.26659575224945	1.22192929205599	1.58698029202976	0.844616245153374	PRRG4	1.23003039537214	1
1.31100140137598	0.859821015292652	1.44662408872532	1.30293550230579	GHRL	1.23009550192494	1
1.416420321299	0.928960073926861	1.33967019697458	1.24682516841154	C16orf71	1.232968940153	1
0.252762825990737	1.98929571953311	0.780950972897812	1.9091785948407	DKK4	1.23304702831559	1
1.55077139025538	0.71470085873729	1.78519596876724	0.883083314535853	PAQR9	1.23343788307394	1
2.06861917671445	0.562781360077206	2.0966261572791	0.213203620590429	C14orf180	1.2353075786653	1
1.36651312468996	0.908851345985383	1.51212602757744	1.16299754974234	SPTBN4	1.23762201199878	1
1.25018318349898	1.21097848981854	1.23095117256759	1.26160672013074	RDH12	1.23842989150396	1
0.748679312686614	1.50580004364144	1.21165726704145	1.48814616874925	ROPN1L	1.23857069802969	1
0.204142322054895	2.80626854607197	0.126146037807182	1.81786162600414	MS4A6A	1.23860463298455	1
1.49399664944199	0.793315069331532	1.71608110782695	0.958861944845827	EPHA6	1.24056369286157	1
1.17566324349443	1.12154095623827	1.17935021862813	1.4870927382381	C22orf15	1.24091178914973	1
1.09408450283913	1.14808951027483	1.12678272418106	1.59478466232307	CCL17	1.24093534990452	1
1.17473927049577	0.859172297770897	1.94832660198586	0.990616005132519	CCNI2	1.24321354384626	1
0.875622381481506	1.39308591238012	1.19684778685062	1.52712230936254	FBXL13	1.2481695975187	1
0.46031604082866	1.932150639243	0.406348473702926	2.19592300510561	OMP	1.24868453972005	1
1.32248462532964	1.30102844138808	1.38633048619524	0.985761057036458	PCOTH	1.24890115248735	1
1.37758815138504	1.0841903678234	1.41369227210699	1.12267231495819	GOLGA6L9	1.2495357765684	1
1.25406855749957	0.731094735316516	1.72206416337106	1.2925141559994	TIGD4	1.24993540304664	1
1.22119137890427	1.18438939920263	1.53535982122655	1.07392116900018	DISP3	1.25371544208341	1
1.79816912386672	0.787587501663261	1.58735132850812	0.845378809477275	SPX	1.25462169087884	1
1.58755101603636	1.33273118396813	0.980998298020243	1.11797241717974	HRG	1.25481322880112	1
1.66832775018564	0.841672080418221	1.3877672480564	1.12238138580833	CREG2	1.25503711611715	1
1.11381389551328	1.24671228132138	1.24542476464753	1.41691031935994	SPDYE18	1.25571531521053	1
0.801777762878336	1.14985079935124	1.43914684833281	1.6361880875899	STAC	1.25674087453807	1
1.05747311480638	1.49277163617779	1.02239896129457	1.46134464797801	TNFRSF11A	1.25849709006419	1
1.06527723895058	1.82455358266751	1.24303615063319	0.905390832446764	TMEM144	1.25956445117451	1
0.573148389231346	1.80431854705881	0.722789042161387	1.95299009130867	KAAG1	1.26331151744005	1
1.34831534948713	1.29877757294416	1.4465975889252	0.962065553009264	CNTNAP2	1.26393901609144	1
1.03472526367881	1.5269065945474	1.11322308872241	1.38828484674581	RAG2	1.26578494842361	1
1.3856797117456	0.977140499493816	1.27215116877333	1.43664742468143	FAM106A	1.26790470117354	1
1.52601895921652	0.945823445161785	1.69373242762611	0.908204265962189	GABRG3	1.26844477449165	1
1.32559262839555	1.30672053696941	1.17017981891464	1.27751462517673	MSTN	1.27000190236408	1
0.87583174510229	1.68494992903369	0.837578097906515	1.68285688241738	PTPRQ	1.27030416361497	1
1.5880561646143	0.882235092246329	1.20396071452849	1.41117309105533	TRIM36	1.27135626561111	1
0.638122544304484	2.00886256267606	0.844963347725501	1.61431839770827	GIPC2	1.27656671310358	1
1.75361006204988	0.954162145333078	1.86335305262684	0.54221098577457	BHMT	1.27833406144609	1
1.59709239346332	0.531391274879525	2.30389939579347	0.681363106503356	OR51E2	1.27843654265992	1
1.17751555678181	1.23563879702022	1.03946334000957	1.66438531640587	SELENOV	1.27925075255437	1
2.17372997804632	0.344530160476893	2.35862497393492	0.252041552675588	LMO3	1.28223166628343	1
0.560860554947253	1.94219897094783	0.891189223158275	1.73911881385035	SLC17A1	1.28334189072593	1
1.9644473291702	0.734761510698042	1.56243849747745	0.881462051345208	EFCAB1	1.28577734717272	1
1.08220261206112	1.49695511081229	1.17244420605336	1.40798538468109	LGALS12	1.28989682840196	1
0.375685085022451	2.29967058389304	0.71855262311416	1.76730214759812	MBL2	1.29030260990694	1
1.59683250675937	0.864853477944706	1.77339223201177	0.928314380323643	KIRREL3	1.29084814925987	1
0.732162823887931	1.95863171302554	1.05596576318976	1.41842107961152	CRYBG1	1.29129534492869	1
0.879516474126993	2.07659296858447	1.14034006139642	1.07077896049931	MOGAT2	1.2918071161518	1
1.10414042657846	1.46254785040525	1.18241170321101	1.42475247406069	GRM8	1.29346311356385	1
1.4296173366662	1.12426008456928	1.51913921142726	1.1073757546887	ADGRV1	1.29509809683786	1
1.78673781775113	1.08691757890185	1.28009526040053	1.02941737033306	TMEM269	1.29579200684664	1
0.941508092579254	1.61669747365231	1.09557445631016	1.53117080287976	SKAP1	1.29623770635537	1
1.19865609137326	1.25782284765165	0.99588268523955	1.73786932720375	NPIPA8	1.29755773786705	1
1.18573556066859	1.10601293136423	1.39562617146136	1.51887868125106	DPT	1.30156333618631	1
1.74759596638123	0.769767931153113	1.74268796695802	0.960624791792411	GRIK3	1.30516916407119	1
1.23942806156214	1.34256243553013	0.979411371077068	1.66094661759643	DNM3	1.30558712144144	1
0.947596201203768	2.28705194912906	1.08744972293051	0.904095496662726	C11orf86	1.30654834248152	1
1.93560881026946	0.874658852393065	1.70050206121136	0.721617619572612	SRRM4	1.30809683586162	1
0.862677295442324	2.19168169944605	0.8817794465438	1.29959196292537	NEURL3	1.30893260108939	1
2.13459659209097	0.710231924632082	1.42474182090047	0.99346585610295	FAM218A	1.31575904843162	1
1.38839806331352	0.990712846164078	1.51977119198554	1.3688171356004	P2RY4	1.31692480926588	1
0.92564915022221	1.57264577137295	1.24514409692076	1.54201833445329	C16orf54	1.3213643382423	1
1.10073143177497	1.44383067209532	1.16254739516952	1.5784268641108	ADGRF3	1.32138409078765	1
0.215728300395281	2.75768157568437	0.709807881151319	1.60605868558382	HNF1B	1.3223191107037	1
1.37593350639874	1.51023478387199	1.20065758514792	1.20714426649381	SYT15	1.32349253547812	1
1.27424320379426	0.534856403511378	1.79976098180201	1.6885379446611	C2orf66	1.32434963344219	1
2.05648147761243	0.573933850045617	2.16300485847431	0.504434399743154	ZBED6CL	1.32446364646888	1
1.51114253956948	1.13056954802116	1.48219534705429	1.17922666257123	CATSPER2	1.32578352430404	1
1.86130457735338	0.791829837717311	1.73190015846552	0.919926874195729	CCNA1	1.32624036193299	1
1.42246427634477	0.922441713089548	1.84826900685258	1.11826255503472	SPOCD1	1.3278593878304	1
1.26211069981482	1.63241187366837	0.855038079191383	1.56355637507131	F9	1.32827925693647	1
1.80513880879222	0.72855465550855	1.89994694080841	0.883216119772702	ODAM	1.32921413122047	1
1.05613753232387	1.66240416410531	1.3402038264128	1.25956761120601	C14orf39	1.329578283512	1
1.03413466706713	1.58058898332356	1.13119283269058	1.57293829708577	PTPRR	1.32971369504176	1
0.99019972617127	1.52920749322697	1.12149765188955	1.67855325567634	RNF125	1.32986453174103	1
1.16331394106913	1.32805364269937	1.24133999756166	1.59575032556613	LUZP2	1.33211447672407	1
1.51827145533654	1.128527091245	1.37129367606042	1.31891688376175	DNAH17	1.33425227660093	1
1.61636549790258	0.944785736418171	1.70847998478314	1.07094723657251	RYR1	1.3351446139191	1
1.79457600703408	1.1298947478299	1.37295554030846	1.04634049160341	CENPVL3	1.33594169669396	1
0.829101030764222	2.33533351829891	0.654855228140901	1.52656843977284	VNN2	1.33646455424422	1
1.57800649447952	1.15912883248901	1.81090080671956	0.802968501309519	AGMO	1.3377511587494	1
1.94121850360886	1.23456897987994	1.66170139479971	0.514473389767599	C5orf38	1.33799056701403	1
1.26628734742913	1.76064998842957	1.13180034763832	1.19557172279652	RAB27B	1.33857735157338	1
2.06597465661857	0.527339930385109	2.11950402111911	0.643725949968088	FIBCD1	1.33913613952272	1
2.22388354757031	0.504574370757726	1.96315488728452	0.669033866735997	PPP1R17	1.34016166808714	1
1.76864310004176	0.733020268110236	1.45632647630032	1.41802614321034	NPAP1	1.34400399691566	1
0.66557050840628	1.50266911857771	1.82493129653919	1.38709429826468	GFAP	1.34506630544696	1
1.6172377902445	0.783261286328664	1.92181288579082	1.06328268552628	SLC4A9	1.34639866197257	1
1.58309348909988	1.09446164499225	1.36460906843197	1.34753104145543	ZNF396	1.34742381099488	1
1.01710550338788	1.13846480779348	1.67600496219506	1.56344458267698	KISS1R	1.34875496401335	1
1.61333347858174	1.30965533248689	1.3435715662758	1.13751172872003	ABCG5	1.35101802651611	1
1.30910689068035	1.40120011097934	1.01695164840705	1.68616423120363	SOGA3	1.35335572031759	1
1.32798931758325	1.47491468288388	1.18940932287261	1.43349673317372	FAXC	1.35645251412836	1
1.26220417564801	1.7975461958244	1.51215984561105	0.860186400089138	HSFX3	1.35802415429315	1
0.378429485493587	2.38265465718475	0.616730434123927	2.0598773896222	CD200R1	1.35942299160612	1
1.51578085255548	1.16955968812445	1.35774783319557	1.40011704990887	NUTM2B	1.36080135594609	1
0.439406912290677	2.30548218823163	0.889866983954776	1.80846614983361	GPR160	1.36080555857767	1
2.19812427867953	0.504574370757726	2.30424357426446	0.436920076235753	TMEM40	1.36096557498437	1
1.77889439047777	0.612511671718786	2.06106648517361	0.99447175857139	C11orf21	1.36173607648539	1
1.87050914684886	0.956254986004	1.86290380320223	0.762667032692332	WAS	1.36308374218686	1
1.01653125682996	1.67050524017884	1.13438948908734	1.63169278851597	ASIC2	1.36327969365303	1
2.04444327268606	1.21677069358957	1.56232283017875	0.630787907152405	GPR22	1.3635811759017	1
1.17113650180786	2.04824144347233	0.886141857452134	1.3523771080446	SLC16A6	1.36447422769423	1
1.29201837489599	1.63154820465182	1.19853547107272	1.34065537171116	RNF144B	1.36568935558292	1
1.43850045119221	0.953372301155338	1.64857758308181	1.42463380161855	SH2D5	1.36627103426198	1
1.67759623768667	1.00594509471699	1.16357562946044	1.61963844926837	OR11H7	1.36668885278312	1
