RNA26_RPE_Hyb1_total	RNA27_RPE_Hyb1_total	RNA28_RPE_Hyb2_total	RNA29_RPE_Hyb2_total	gene	mean	bins
7.11009268005149	3.96226177169124	6.28733681032895	6.64017904458634	NDRG4	5.99996757666451	2
4.60637863413359	3.77955446094655	8.74257120684343	6.88319204109044	AMPD3	6.0029240857535	2
6.41675925214297	7.18122639963709	4.83556152288646	5.60334168844292	FSIP1	6.00922221577736	2
3.7666746437556	4.36919261647	8.01672083482609	7.88443132788378	SLC6A4	6.00925485573387	2
4.22275150921334	4.92966198648711	6.72555595214653	8.1867530264449	CSRNP3	6.01618061857297	2
7.57521925749797	5.55945079721941	5.6304649988798	5.31633830200072	OXER1	6.02036833889948	2
6.74228567932174	4.99636760419433	5.89415302728775	6.48192296529022	SYN1	6.02868231902351	2
5.89744019140467	7.60029258050819	4.9734938948369	5.64427768356156	HS3ST3A1	6.02887608757783	2
3.1368206225538	2.37810025072771	9.04932677686811	9.58341439279831	STUM	6.03691551073698	2
4.37307725741503	4.04322002691565	7.3144495881871	8.44569545719413	ZNF835	6.04411058242798	2
5.03287576779492	5.64536195418469	6.91833121245752	6.6393394672843	MGLL	6.05897710043036	2
5.49567111378943	5.85652275435306	6.52548101687003	6.36585075059334	ACTRT3	6.06088140890146	2
4.93682093177434	4.66158472739648	6.61944103560443	8.03700748311967	CHAC2	6.06371354447373	2
8.21771765392758	10.2469131508561	2.72435481130166	3.06658845571424	ARSJ	6.06389351794989	2
6.54837421741795	5.8888152597774	6.06369327677633	5.77554657445031	PPM1J	6.0691073321055	2
4.37244635415674	4.00186639789854	7.42398729892603	8.47999413849824	ZFHX2	6.06957354736989	2
2.3786763103851	3.77433606490333	8.8685091166153	9.27874625620588	HSPA4L	6.0750669370274	2
4.94122487551366	4.68334972164656	6.60053194866212	8.09482550305473	KCNJ4	6.07998301221927	2
4.18774431189063	2.2809968072884	9.41539950232259	8.43927766962087	ECEL1	6.08085457278062	2
6.11121957187393	3.95901194329091	7.41946411887252	6.84415423492802	GNMT	6.08346246724135	2
7.5677631752112	7.56086843706209	4.79957716274162	4.41664265130296	STARD8	6.08621285657947	2
5.77987789879416	6.32809476478581	5.95217739650089	6.29687848065914	ANKRD33B	6.089257135185	2
6.16518229397596	5.15747756008158	7.05177179159773	5.99188233400896	CCDC74B	6.09157849491606	2
5.94006887838213	6.43056677963104	6.0908806504089	5.90989741052661	GTDC1	6.09285342973717	2
5.04084162952687	5.210995485902	6.40239297709352	7.71822805957906	ZNF695	6.09311453802536	2
0.550166805896784	0.957773426610562	13.0597873469499	9.80530389558129	POU5F1	6.09325786875963	2
8.18193124142164	6.45707290585291	4.76576869719835	4.97003047366388	INSYN1	6.0937008295342	2
2.09209344454468	3.32242933973307	8.65785322889146	10.3033608496624	B3GALT1	6.0939342157079	2
5.14161165628561	5.55198070568335	6.4590312885091	7.2458188268615	AK9	6.09961061933489	2
7.59339859939401	8.56798863805107	4.43770647990283	3.80584493890571	NPPC	6.1012346640634	2
3.85076411112195	2.60699891254549	10.4073948326917	7.5405432241352	KLK10	6.10142527012358	2
4.65985990788733	3.49336366960564	9.72111914281118	6.54021740861475	NGEF	6.10364003222973	2
5.54214550083989	5.25955004213293	6.98301215913248	6.6446818140203	TYW5	6.1073473790314	2
9.80757237812069	9.53082345395789	2.65961003808881	2.46754315013607	HOXD13	6.11638725507586	2
4.06046507375935	4.77208522106743	8.58002749584137	7.0559643161661	GLUD2	6.11713552670856	2
4.14293867145687	3.96541182818907	7.85143921312631	8.53332660282797	SDR42E1	6.12327907890005	2
5.00691615680971	6.22763124860054	7.49932057672797	5.76265267807115	HMSD	6.12413016505234	2
3.41124285653701	2.92076161352442	6.37564656811036	11.7928267323109	SMIM32	6.12511944262067	2
5.25425372001993	4.77550461614233	7.79449330943708	6.71756797399582	ZNF43	6.13545490489879	2
4.55519168211415	4.79718113849214	7.77510577633203	7.42182913255989	FAAH2	6.13732693237455	2
2.95261380545968	2.40781864779008	9.33528919285477	9.85934759360113	PTPRZ1	6.13876730992641	2
5.79916417614987	7.06694715031067	6.55692229597488	5.13216637267489	ZNF732	6.13879999877758	2
6.90823349657129	6.15986005695612	5.43074085352991	6.05721411098573	TCF7	6.13901212951076	2
2.46678980948064	3.20647094374409	9.23586182807791	9.66484929468472	STX19	6.14349296899684	2
5.99992906604084	4.37934507461024	7.24548469833156	6.95949909288003	IDNK	6.14606448296567	2
5.2706291878723	5.17322937790321	7.13944914093034	7.00316925151683	AMIGO1	6.14661923955567	2
4.31655920088242	5.05923934064001	7.61867269318863	7.59941691767306	HHAT	6.14847203809603	2
15.4679666308702	7.34510747723008	1.12249630564296	0.673868997912096	TMEM235	6.15235985291383	2
3.54686782812003	4.49835784176738	7.97327189057137	8.63050785496128	KCNT2	6.16225135385501	2
6.08346466380991	7.20747214953941	6.56967580337366	4.79929865553644	IQCD	6.16497781806486	2
6.19706424980112	5.12288158402843	6.98347420306762	6.36705824893372	GPR89B	6.16761957145772	2
7.47682306110779	5.47529029574615	6.40781410504807	5.31335494717356	TMEM184A	6.16832060226889	2
3.22598039943358	2.0847417924553	9.71689648855373	9.6508576815875	ZIC5	6.16961909050753	2
5.85589414343887	7.28024234133977	4.87627340705669	6.71467018993259	BRCA2	6.18177002044198	2
5.54224395656153	5.22874910708511	6.92483317761435	7.03970149878311	SPEF2	6.18388193501102	2
4.15203636538584	3.74795026893384	8.34425080971827	8.50244896429706	DNER	6.18667160208375	2
9.33321223905804	9.32943407991658	3.06520186880451	3.07694671005354	LRRN3	6.20119872445817	2
4.67896999480835	3.24273626736374	8.02569436370299	8.86401477923638	SRGAP3	6.20285385127786	2
6.24968048299805	7.09083802164956	5.09494986025853	6.39536920831584	SHANK2	6.2077093933055	2
5.46097104769386	6.248796762543	6.00426421435261	7.11859768253702	PDE3B	6.20815742678162	2
5.00908917818841	5.12562220800779	6.10743993293576	8.59455322989693	POU3F1	6.20917613725722	2
5.19742401377346	5.59315542934697	7.29434427887985	6.75848569743116	NTF3	6.21085235485786	2
6.45372574012737	4.98874232244212	6.75521731222819	6.65410806468464	DHRS12	6.21294835987058	2
7.72085911158404	10.450758056331	3.67861705664791	3.00340600587922	STEAP4	6.21341005761054	2
4.97883014821712	2.61607256318033	9.44437048979423	7.84059412567407	IQCN	6.21996683171644	2
4.14006221916538	5.43537289145217	7.81754081520013	7.49010888247813	PDE10A	6.22077120207395	2
7.83641992151455	4.75411847118072	7.16637647388405	5.14164868317154	LYG1	6.22464088743772	2
9.03219318256249	8.17531389032952	3.72637409415506	3.96799212542646	LRRC2	6.22546832311838	2
5.02954032434721	5.47727627610901	7.51489560080344	6.88183103885824	TMEM108	6.22588581002948	2
4.80751137869799	4.92453992977954	7.50287236900374	7.672233765904	C17orf97	6.22678936084632	2
2.2867428123063	1.70295802033391	9.90230675801802	11.0153804369545	CDH23	6.22684700690318	2
4.5219646689961	6.65746206853336	6.87450441027166	6.8708574660397	THAP2	6.23119715346021	2
5.33872040179762	6.17452745621486	6.24007124381366	7.18640812999014	TSSK6	6.23493180795407	2
5.00694363768664	6.29717591345388	6.43652634245034	7.22115926797037	SNX29	6.24045129039031	2
5.05761817258131	4.1369589207878	7.72262237993468	8.05180405282871	TSGA10	6.24225088153312	2
4.3112524554217	4.32757417926738	7.53839295410178	8.80809906172554	KALRN	6.2463296626291	2
8.54801402075742	4.76454725319627	6.51259969197643	5.16877386017564	GNRH1	6.24848370652644	2
5.68625869086737	5.79546377190807	6.8184229358421	6.71558449460383	ZNF597	6.25393247330534	2
4.63207365652604	4.81781240091469	7.65397139737557	7.92798626084808	SLC35E3	6.25796092891609	2
6.56412528264866	7.37549094922242	5.8263128873793	5.27026903290845	ABLIM2	6.25904953803971	2
8.06556983799848	5.83065746093257	5.28268056381569	5.91986330931073	RAB26	6.27469279301437	2
7.27868454976036	6.0897906978482	5.52279081791085	6.27256927454755	FAM149A	6.29095883501674	2
5.52521066115109	6.52540633054989	6.93353536112323	6.18460781815598	SYTL4	6.29219004274505	2
6.84407919109132	6.39624151798952	6.26054391849809	5.67594609842425	MAMSTR	6.29420268150079	2
6.80635104493135	7.26127288063049	5.31733360493652	5.80162163499358	IFIT1	6.29664479137299	2
5.75983869015239	5.75763461612274	7.12248601245896	6.54803629644609	LIAS	6.29699890379504	2
7.5650287554015	4.89191900657726	6.68570488112354	6.0510559332563	MYH3	6.29842714408965	2
4.58883360607745	4.66001702870235	7.2665900834742	8.68130774881681	SH3GL2	6.2991871167677	2
5.2261797933776	5.17038675077214	7.48411920661603	7.31840779145765	SLC5A12	6.29977338555585	2
5.90688089155669	6.97475968807336	5.84293838860393	6.48675837624599	NHS	6.30283433611999	2
4.67730974667632	5.49470318121912	7.18645253844154	7.8598658185573	KLF13	6.30458282122357	2
11.6392045713485	11.2502633168847	1.02924254308341	1.30946461575753	PKHD1L1	6.30704376176854	2
5.64165007557438	6.08723793646524	7.00459727270161	6.49544697668159	CCDC15	6.3072330653557	2
3.99470948409116	4.55893187389588	8.91902416921986	7.76676984895571	ALPL	6.30985884404065	2
8.84334417904643	9.88866786830281	4.09568503037053	2.45876547949837	TNNC1	6.32161563930454	2
4.72627511322431	3.41175715324202	8.4595215469606	8.6892434495214	SLC38A8	6.32169931573708	2
15.0623997099791	8.45402425899797	0.90875400973335	0.872884695739776	CXCR2	6.32451566861255	2
5.80788010876009	6.48289677987591	5.89423031867721	7.12646421365192	MAP6D1	6.32786785524128	2
6.00306418921748	6.68441403412746	5.7881116205639	6.84097534303999	CCDC96	6.32914129673721	2
5.0009775347655	5.12006833050603	7.2082251545125	7.99430014768253	POU6F2	6.33089279186664	2
8.37526617568457	4.51687840085069	6.58262566416032	5.85444785498255	ZSCAN1	6.33230452391953	2
6.27903188831997	5.22456221181183	6.9226577187865	6.92647330833904	MLYCD	6.33818128181434	2
5.77217398031848	6.61663142886907	6.64656934364989	6.32711410654686	METTL15	6.34062221484607	2
6.26126719925925	4.82556682570215	7.20102413038212	7.08971325791502	TIGD3	6.34439285331463	2
4.10651418425759	4.87241698905848	7.45271041066732	8.96273167091064	ERC2	6.34859331372351	2
6.93924985750417	4.16858498931041	7.63755517938942	6.65085464077242	MIA	6.3490611667441	2
5.11505364634663	5.92772701189474	7.23465948725439	7.13523780060993	BOLA2	6.35316948652642	2
5.11452427679569	6.77799040274163	6.06537581365364	7.47757571759942	MYLK	6.3588665526976	2
4.35926473912	5.75828160943028	7.82465488739203	7.50229128707594	FAM187A	6.36112313075456	2
6.17818244343044	6.27402034248653	5.30541695731989	7.69364771544027	C1QTNF4	6.36281686466928	2
6.70597907684971	6.14950223094541	6.45200365802704	6.15108865496729	ZNF799	6.36464340519736	2
7.30682629720506	6.8217710992279	4.35175404203633	6.98689605839351	TMEM121	6.3668118742157	2
1.64015585166917	1.69994069874084	13.169808581982	8.960986986225	TIE1	6.36772302965425	2
6.37351271087786	4.93181399171422	6.4882672750197	7.67848809465554	COL13A1	6.36802051806683	2
8.43211802624091	3.73654676912978	7.70173631535068	5.61153510986146	GAPDHS	6.37048405514571	2
2.83746448659737	2.10221191398742	9.94573307280896	10.5982738691301	VWA2	6.37092083563096	2
6.64795244820952	6.0561136994129	6.26851323897086	6.51836703493439	PLPP2	6.37273660538192	2
3.10509021068332	4.19152500277068	9.3650834061178	8.86269024922671	DDIT4L	6.38109721719963	2
4.60899249468013	5.25595854160685	8.19155487380822	7.47871086199971	C12orf66	6.38380419302373	2
7.72821151471667	5.74448113843331	6.97856663159674	5.09305421499981	ANKRD61	6.38607837493663	2
10.1516813112259	5.8391711654259	5.07391363769576	4.49748827287863	SULT4A1	6.39056359680655	2
7.21570707960048	7.69646209320621	5.10937205985027	5.55640708142265	SLC1A3	6.3944870785199	2
5.26045013330019	5.59246056357807	7.12890947596863	7.59894504044783	MSRA	6.39519130332368	2
6.03899895589718	5.05270938003996	7.37114681771028	7.1271937046844	TMEM17	6.39751221458295	2
5.5657546429	4.83912018005259	7.39841064252359	7.82174443803828	IRX4	6.40625747587861	2
5.83768811210718	6.37042671691444	6.58474171632822	6.88640131481744	PLA2R1	6.41981446504182	2
6.86018959627666	7.47076935261992	5.81356565940085	5.53756498873423	PIR	6.42052239925791	2
7.13806028567356	7.01744380875206	5.73843969816707	5.79379896450004	HESX1	6.42193568927318	2
1.92976441946775	2.1614333039514	11.7463033514426	9.86062918106252	ANKRD22	6.42453256398107	2
3.92499883205676	4.56918483347816	8.34999139669564	8.85516428831724	TEX9	6.42483483763695	2
4.76053259952458	5.01966927615154	8.01938075123298	7.90123477440703	ZNF626	6.42520435032903	2
11.2809611585801	12.8879493272923	0.920298049060975	0.639717361799006	OGN	6.4322314741831	2
5.14446818601647	7.14204107465343	6.44951460846202	7.00512390699543	LGR5	6.43528694403184	2
10.2340115898431	5.39936607689242	5.56134382627931	4.57518081135326	ENTPD8	6.44247557609202	2
6.71105618989992	6.32595314965996	6.07684139185618	6.6796462193039	ZIC1	6.44837423767999	2
4.24042929643329	5.3631865295349	9.03729752610513	7.15433036069612	SQOR	6.44881092819236	2
11.2764123839194	8.26795274560396	2.7666976274826	3.54631754922721	HOXB6	6.46434507655829	2
4.92395077625211	5.21231681808222	8.43564139436944	7.34305308414758	PLEKHM1	6.47874051821284	2
2.77272537172166	3.23288294115774	12.610663054996	7.30586305236364	CARTPT	6.48053360505976	2
7.47639901775176	6.42970524657858	5.65028502954125	6.38585231392875	CCDC92	6.48556040195009	2
5.65796713533927	7.18216911471791	5.66847195515539	7.46882937375852	FRAT1	6.49435939474277	2
11.4710779155357	9.64796206624117	2.53819338435517	2.32191302471147	HOXC5	6.49478659771088	2
5.58440225688104	4.24673849509008	8.77336623728934	7.37634294788639	POLR2J3	6.49521248428671	2
5.51187951327439	5.88690124623008	7.54870140608204	7.05478142189683	ZNF485	6.50056589687084	2
9.77216350471888	10.7647483253819	2.70240917255304	2.77505389863338	MMP1	6.5035937253218	2
6.40338743528796	5.33907437054535	7.64044928896858	6.63695525803309	PHF7	6.50496658820875	2
3.67698355601287	5.2615765607442	7.84603773160377	9.24810969183722	RASGRP1	6.50817688504952	2
5.4573297491278	4.9973973796646	7.77454142227989	7.80593047331007	KANK3	6.50879975609559	2
6.50382799336847	6.64998965231032	6.2188557849932	6.67001548157072	HDAC8	6.51067222806068	2
7.53620827952491	8.55940191474399	5.36461601745855	4.60077673268381	OLFML2B	6.51525073610282	2
4.89926777462755	6.01038936145187	8.10374184213281	7.05159867699136	ICAM1	6.5162494138009	2
5.2008262293381	5.34779809066456	8.31559339309616	7.20209455603449	SYK	6.51657806728333	2
5.08627329334929	5.5541553319878	7.13400335525781	8.29360116982804	STXBP4	6.51700828760574	2
5.81099301521211	5.32908616012411	7.16690212273502	7.77967425450438	ZNF717	6.52166388814391	2
6.87323472426777	7.59676082311125	5.6787108723965	5.97711759825954	C5	6.53145600450877	2
6.38877356158555	5.88307600938291	7.71795724751633	6.14055347285579	GPR75	6.53259007283514	2
3.46725610499614	3.52816888041148	8.75756519474645	10.3773739784208	TMEM132B	6.53259103964372	2
6.20335292474813	4.3197128750987	8.3203161979227	7.30967017224502	ME3	6.53826304250364	2
2.82285313531001	1.26665581884911	8.73796535473582	13.3341519056457	BTBD17	6.54040655363516	2
8.06712645515981	7.2294301721401	5.53373442145277	5.33519581088271	NEK5	6.54137171490885	2
4.80289750999079	5.28079567275962	8.41938374101323	7.67005084267895	ULK4	6.54328194161065	2
5.39971599669095	5.15240015881183	7.64654543639268	7.98340175384093	PNMA2	6.5455158364341	2
7.02024397099486	6.99588916030103	6.40882813085339	5.76689652975927	NDUFAF2	6.54796444797714	2
6.77284798881349	6.68416656738997	6.34853435743743	6.44219139998073	FAAP24	6.5619350784054	2
8.15742369827644	6.72413379646573	5.48997009204907	5.90675416317061	E2F2	6.56957043749046	2
10.0827509334495	10.8791050780964	3.19770591499738	2.12641592630695	CPA4	6.57149446321256	2
4.16916266012987	6.31226460528068	7.37936021545888	8.46933018080959	CTNNA3	6.58252941541975	2
5.68347501760623	6.24555642066763	7.01674947561706	7.39796166043306	C2CD3	6.58593564358099	2
7.739409939246	7.21922868166564	6.10470100122427	5.28992116696551	APOBEC3F	6.58831519727535	2
7.41141998008843	4.35635908792799	8.05833524644518	6.55553117131008	PRSS27	6.59541137144292	2
2.05894976941859	1.91294085584385	11.549018082121	10.8853971908478	MSLN	6.60157647455781	2
5.62048144230909	5.9847393763701	7.84111002949922	6.97649556997728	ZFAND4	6.60570660453892	2
7.25271056590581	5.1059478993684	7.83295073774218	6.23922998506409	SYNE4	6.60770979702012	2
8.68048771511923	7.99129709510533	4.87660052736575	4.93505167902059	PALM3	6.62085925415272	2
5.13121617812719	4.25993488611393	9.45596524458978	7.64617580108623	RBP5	6.62332302747928	2
5.19485960079023	3.98669389728858	9.1358916288065	8.18097689219588	FAM189A2	6.6246055047703	2
6.95409273070717	4.56916290005853	6.94385779916821	8.03946415665876	DNHD1	6.62664439664817	2
5.70626918640835	5.44779340863122	7.89308638918147	7.4688027346647	ZCWPW1	6.62898792972144	2
4.34613872004244	4.19649718446571	8.62683822166853	9.34783168868021	CADPS2	6.62932645371422	2
8.56450233658694	10.1612692477261	3.93217927981255	3.89063163297151	MEOX1	6.63714562427428	2
5.93430127049467	6.73688706626187	6.56470048951224	7.32089225635708	SMIM8	6.63919527065647	2
6.35548544114942	3.58096993484549	8.16890427787406	8.4552483788657	LRRC56	6.64015200818367	2
7.36870766364059	6.95272107687294	4.88283978085522	7.35820802817382	TMEM204	6.64061913738564	2
8.4914452297846	5.0171154530576	7.64544139809286	5.41224171650362	IGFLR1	6.64156094935967	2
5.87461373541153	5.18760224494785	7.86868540458291	7.63710606881832	FDXACB1	6.64200186344015	2
5.84570067879799	9.42017269316103	5.65622926610116	5.65934683310667	LPL	6.64536236779171	2
9.31838298441617	9.01809394211799	3.6932375813905	4.55750361116889	CYS1	6.64680452977339	2
10.1146107908886	9.70016688965503	2.95251518711521	3.8285687279259	NFATC1	6.64896539889618	2
8.19736019482852	7.24280289537048	5.05083597746377	6.11209457975521	FAM43B	6.65077341185449	2
5.49446813876233	4.69511345469443	9.06256547472558	7.35767768394069	CYTIP	6.65245618803076	2
5.10120786338549	5.45466281737177	7.91059816323868	8.1941514534608	FIG4	6.66515507436418	2
5.21793204496856	4.97546876939548	8.14120278650617	8.33512465783925	SH2D3C	6.66743206467737	2
8.50271862009198	7.83948539563234	5.41052021312449	4.95729652241962	GDF7	6.67750518781711	2
1.76971331986854	2.29764218132878	10.8880736955949	11.7563621218039	PCDHB13	6.67794782964903	2
5.67048313556287	4.38738700503568	8.73407163022593	7.92531857315789	ATP1A2	6.67931508599559	2
6.86809258067257	6.1346220882243	7.2969953297143	6.43523289865504	USP2	6.68373572431655	2
4.94095420652028	4.04132475323179	8.62032596391285	9.15141828211672	TMEM121B	6.68850580144541	2
8.15044887584166	4.51043525460812	5.93741307861781	8.16745917970217	SLX1A	6.69143909719244	2
7.07112222310167	5.90422293968263	7.26416824587976	6.53460423625596	TRIM16L	6.69352941123001	2
6.62533128447794	4.89412035319678	7.89603504481201	7.36305440704262	MOK	6.69463527238234	2
7.4319918674874	7.99452542842819	5.3704240716608	5.98261991429836	DYRK3	6.69489032046869	2
5.35023567159813	5.84866459448822	7.81810920373141	7.78244475140703	SP100	6.6998635553062	2
6.50235003982116	5.7810261432398	6.67013139846669	7.85205009153834	PPIL6	6.7013894182665	2
2.71327818207253	2.58238469528617	10.1244637271132	11.4033561100641	ADAM28	6.705870678634	2
10.9989371296156	6.14656044840095	4.52697218465216	5.16694792222274	CHAD	6.70985442122286	2
5.93043244755408	6.01686629657862	7.3074813109186	7.59380665025433	OPHN1	6.71214667632641	2
7.19030751940009	8.13070399338537	6.64182770048354	4.88894229626803	C9orf152	6.71294537738426	2
12.6504507229586	8.45604810852851	2.61271056301209	3.13698074564767	NPPB	6.71404753503672	2
5.69067937378092	5.82218904979594	8.37211670656908	6.9793900132231	TMEM116	6.71609378584226	2
8.84632864996784	0.902114376680206	8.42305884894974	8.7012041838141	LHX5	6.71817651485297	2
6.31448230927104	4.97748414915017	7.67866168029607	7.92191732727571	AIFM2	6.72313636649825	2
7.17590569387178	6.82818307078672	5.90745964617832	6.99090807901231	FLI1	6.72561412246228	2
4.4041059563659	4.45794996237776	8.68381317609437	9.38295266112854	TNXB	6.73220543899164	2
11.1767287695076	9.28227266390337	3.20575626223437	3.28916923690528	SHOX2	6.73848173313765	2
7.26349351477936	7.13563991073761	5.53683201705611	7.02773827506846	SYT4	6.74092592941038	2
5.50298535680213	4.86279021279171	7.96303113543677	8.65183460424721	FAM221A	6.74516032731946	2
1.69788187655205	2.32064823653533	10.3070753675115	12.6615691969004	GRID2	6.74679366937482	2
2.2009333474855	2.54694583244549	13.0103487529837	9.23540250411657	TEKT4	6.74840760925782	2
5.3854369471422	5.69821610913336	7.57853339957439	8.36776577913652	TTLL7	6.75748805874662	2
6.59301638767437	5.40188115644514	7.0288086582007	8.01436158395748	N4BP2L1	6.75951694656942	2
1.93022934825496	1.73826544305144	14.1361215874495	9.23735206363743	KLK11	6.76049211059833	2
3.82727981359339	3.03724949345176	9.68572358104873	10.5055468707362	DMTN	6.76394993970752	2
6.0776084918214	5.7147094965492	7.30237540757567	7.99406149122516	ZCWPW2	6.77218872179286	2
3.46762359719029	1.61149475258834	11.3558918634642	10.6652723460114	DUSP2	6.77507063981356	2
5.77639463125109	6.05959722756902	7.25231644283596	8.01961896852697	JAM2	6.77698181754576	2
8.1890125214737	5.86835944368033	6.87791466260134	6.18967613151527	IGSF1	6.78124068981766	2
5.77645262063111	5.16563383430028	7.92189319237718	8.26701461742745	TSSK2	6.782748566184	2
2.04376776048647	2.49378337551576	13.5506448934873	9.04963248968018	A2ML1	6.78445712979243	2
5.87651080327804	8.00540973806526	6.64642692428493	6.61314531667809	SLC16A4	6.78537319557658	2
6.60294253827069	6.9361469824256	6.35319575704466	7.25054025864864	SCLT1	6.7857063840974	2
7.22232202174873	6.48152473822938	7.0674584679934	6.40751248444337	C19orf71	6.79470442810372	2
6.27644759049708	7.67164438580506	6.82870665029423	6.41276155698452	TATDN3	6.79739004589522	2
7.32092944381906	7.31513284980969	5.96951249178099	6.61336418484102	TVP23C	6.80473474256269	2
5.45948331191575	5.61286138832524	8.16501497510287	7.99018449568996	METTL8	6.80688604275845	2
5.913488697065	6.06979284825477	7.64447474704839	7.60498139382329	CLTRN	6.80818442154786	2
10.5914866246116	8.78641597997507	2.56204858533595	5.30636369066412	HOXB7	6.81157872014668	2
7.47022274698191	5.9865527416304	6.96194630400821	6.8304483251846	TTLL11	6.81229252945128	2
8.00682675865865	7.13851092491801	5.48767700970499	6.66635779844322	RELB	6.82484312293122	2
5.02787534072194	6.24050694189934	8.01438502404221	8.03009643320665	PABPC5	6.82821593496753	2
8.8434261958997	6.12962146296808	6.38873196557979	5.98218419145253	MSS51	6.83599095397502	2
6.08964311408504	5.99345552819169	7.34566266898379	7.91724090085419	VPS53	6.83650055302868	2
7.47556491725598	5.89480417017995	7.17389173924972	6.80193387798305	NUDT6	6.83654867616718	2
4.87315142480397	5.2109864769631	9.38526776418143	7.90171227999947	PPP2R2B	6.84277948648699	2
13.2738848970345	6.58877801450583	4.37888807917237	3.15044567046273	LGALS9	6.84799916529386	2
3.12808283895638	3.70417028535222	10.982063771364	9.59584547542586	RAPGEF5	6.85254059277461	2
7.96415302699902	7.9772832358143	5.66033989783525	5.82927648963467	BTBD8	6.85776316257081	2
9.99778114321875	8.47734712623351	4.4023558332228	4.55667134243055	CPNE5	6.8585388612764	2
6.30235278540578	6.57450695866054	6.87197157666299	7.70203072469721	ITGAE	6.86271551135663	2
4.00005923747266	4.88630551962315	8.42982544593919	10.1412900457558	DTWD2	6.8643700621977	2
5.44334039590444	6.65711042863545	6.93618109525129	8.44870069039472	BRINP1	6.87133315254647	2
4.92471995274049	5.53476918004814	8.22597085192489	8.80844619636056	DAB1	6.87347654526852	2
8.6417187244123	6.861714551921	6.7185464784845	5.28002147824524	TAPBPL	6.87550030826576	2
5.01060369455794	4.9258281979577	9.04356140557806	8.53811518328454	CASZ1	6.87952712034456	2
9.49217102274272	6.43506877723284	6.47862887035244	5.12774353280087	LIMS2	6.88340305078222	2
9.19245889003217	5.81097812933597	7.7353677900472	4.79603383704497	DCST2	6.88370966161508	2
4.19902443124926	6.06051513974467	8.08181469984638	9.20772257754533	DENND1B	6.88726921209641	2
8.73037806882199	4.4329032124676	7.60120082964913	6.81359634402256	DCDC2B	6.89451961374032	2
3.57662206252547	6.1158217437144	8.37851100813414	9.51744998888291	TMPPE	6.89710120081423	2
6.95327018604997	5.68480924935659	7.7083395240721	7.25017040262283	TVP23A	6.89914734052537	2
8.67005044508957	9.21887441459218	4.64234444522412	5.13568540852913	TNFAIP8L1	6.91673867835875	2
7.59440782302498	6.39624151798952	6.28866470946098	7.3951957744287	PURG	6.91862745622605	2
5.08421547654903	7.32540040465798	7.20201775578915	8.06473192441828	ARHGEF35	6.91909139035361	2
5.02343182531424	5.24794758618849	7.44997015430386	9.95695927075381	NOS1AP	6.9195772091401	2
8.33553077042927	6.64462971508105	7.03845672760444	5.68769568712025	MYCBPAP	6.92657822505875	2
7.92065462579346	8.08665110440705	5.83527079934167	5.86767948464793	DDIAS	6.92756400354753	2
10.6488619584394	13.5641753324814	1.65547754744785	1.84569171849187	ASPN	6.92855163921513	2
5.38253629008514	5.70368543694618	8.84240900384666	7.80900655775255	LYPD5	6.93440932215763	2
6.7453435943638	7.77209209622982	6.72073614414214	6.50896113284572	RAI2	6.93678324189537	2
4.41985865349747	3.89162253913099	9.13649766576284	10.3007935217775	GATM	6.9371930950422	2
10.5052311659252	8.37395684620215	5.49678972476595	3.3775361570542	ALOX15B	6.93837847348687	2
9.94408595458077	11.1320856226236	2.98519660480507	3.71272786438221	PLXNA4	6.94352401159791	2
7.87802398196835	5.2259569253173	7.47437653979209	7.20555840412441	ANKLE1	6.94597896280054	2
5.62057368757469	4.95705407645472	9.50201293799716	7.73081596433098	DUOX2	6.95261416658939	2
10.7698421105476	8.5307876713579	4.52771084046567	3.99752493464867	RAPGEF3	6.95646638925496	2
4.29164997017388	6.30217914272496	8.1926945776184	9.04080656588791	AKAP3	6.95683256410129	2
3.07029970950924	3.40662411840766	10.5462862529777	10.8256720321216	SLFN11	6.96222052825405	2
5.28846983509494	5.82275939033318	8.3179147825991	8.42581318736705	RASGEF1B	6.96373929884857	2
7.60712510139822	7.63205536018798	6.76861340087138	5.85886511555759	APOM	6.96666474450379	2
6.94359643561345	7.53407355422653	6.66783724585146	6.74330231415115	ARHGAP24	6.97220238746065	2
5.21669986153948	6.68806207724676	7.66573986302449	8.35895473119539	ACER3	6.98236413325153	2
5.82502963654153	5.77022639069693	8.62334272473359	7.71922866872275	LMX1B	6.9844568551737	2
7.00867486758414	4.06708321426475	7.88148593369465	8.98124348150444	KCNIP2	6.98462187426199	2
7.34169051501443	4.77371484361482	7.71061442407187	8.14145093000412	SLC26A1	6.99186767817631	2
6.93763064813811	6.37733144935263	7.46191112498247	7.20520214011208	DEPDC5	6.99551884064632	2
3.81150407738167	5.34036113100305	7.51656712707551	11.3193926106395	PCLO	6.99695623652493	2
6.8064381398872	7.54966211959418	6.47039297138455	7.17314688703493	MAP10	6.99991002947522	2
5.89713037509561	4.37006566693004	8.98757999523194	8.79168524764285	KCNN1	7.01161532122511	2
6.87429820547402	6.86662677110313	7.21501661752292	7.09602867634724	BCAS3	7.01299256761183	2
12.8296430656784	7.72717100848343	3.95436951507326	3.60532598935061	MATN1	7.02912739464642	2
7.48340987747393	6.29333169158622	7.30987129380506	7.04063370062767	SIK1B	7.03181164087322	2
