RNA11_HP_Hyb1_total	RNA12_HP_Hyb2_total	RNA22_HP_Hyb1_total	RNA23_HP_Hyb2_total	gene	mean	bins
0	0	0	0.028438533060928	C1QTNF8	0.007109633265232	1
0	0.0285015779672977	0	0	RTL4	0.00712539449182443	1
0	0.0289670003135755	0	0	SIX6	0.00724175007839387	1
0	0.0155766516425917	0.0136131520555351	0	PAX5	0.0072974509245317	1
0	0.0121578206276952	0	0.0171011740093864	HHLA1	0.0073147486592704	1
0	0	0	0.029272624114391	TRARG1	0.00731815602859775	1
0	0.0294828353013519	0	0	EMCN	0.00737070882533798	1
0	0.029553004683267	0	0	GTSF1	0.00738825117081675	1
0	0.0295705992484684	0	0	TESPA1	0.0073926498121171	1
0	0.0123697700160246	0	0.0173993017316154	MYH1	0.00744226793691	1
0	0	0.0299089142313386	0	TMC1	0.00747722855783465	1
0	0	0.0166483524115633	0.0133975957976885	KIAA1210	0.00751148705231295	1
0	0.0301632084236908	0	0	C4BPA	0.0075408021059227	1
0	0.0303970317448047	0	0	SFTPA1	0.00759925793620117	1
0	0	0.0304402553911287	0	SYCP1	0.00761006384778217	1
0.00542628417871414	0.00360127246744568	0.00629463517803792	0.015196634908573	OPRM1	0.00762970668319268	1
0	0.0306345085553109	0	0	PDCD1LG2	0.00765862713882772	1
0	0.0308757251581087	0	0	UBQLN3	0.00771893128952717	1
0	0.0309013375389947	0	0	HORMAD1	0.00772533438474868	1
0	0	0.0310499314647707	0	TMPRSS15	0.00776248286619268	1
0	0	0	0.0312823863670208	SLC10A2	0.0078205965917552	1
0.0313572533768822	0	0	0	NLRP13	0.00783931334422055	1
0.0315157122653673	0	0	0	OR5K1	0.00787892806634182	1
0.0190043959859892	0.0126126840708509	0	0	GAD2	0.00790427001421003	1
0	0	0	0.0317563619180363	FAM216B	0.00793909047950907	1
0	0.0201887249949913	0.0117625700084228	0	GALR1	0.00798782375085352	1
0	0	0	0.0320771332505417	TMPRSS11D	0.00801928331263542	1
0	0.00844610869589799	0	0.0237605700781135	ERICH3	0.00805166969350287	1
0	0.0323223968791827	0	0	LRRC74A	0.00808059921979568	1
0	0.0323504666984439	0	0	NCF4	0.00808761667461098	1
0	0	0.0324665700731111	0	NLRP5	0.00811664251827778	1
0.0195165102728161	0.0129525599455	0	0	SNX20	0.00811726755457903	1
0.0244014709464706	0.00809728560009958	0	0	MUSK	0.00812468913664255	1
0	0.0326911473481861	0	0	IRGM	0.00817278683704653	1
0	0.0329222822830385	0	0	KRT71	0.00823057057075962	1
0	0	0	0.0329547151979622	NLRP2B	0.00823867879949055	1
0	0	0.0329763009782853	0	TMEM273	0.00824407524457133	1
0.0331538591521672	0	0	0	DMRTC2	0.0082884647880418	1
0	0.0338342982772553	0	0	FAM181A	0.00845857456931383	1
0	0.0341861998194476	0	0	C10orf67	0.0085465499548619	1
0.0342148634834618	0	0	0	HOXC11	0.00855371587086545	1
0.0342670839710739	0	0	0	FCRLA	0.00856677099276847	1
0.0342880168262792	0	0	0	ART3	0.0085720042065698	1
0	0	0	0.0343706114560576	ASZ1	0.0085926528640144	1
0.0207541074300681	0.0137739184334473	0	0	SLC1A7	0.00863200646587885	1
0	0	0.0347262433501996	0	CHAT	0.0086815608375499	1
0	0.034749591794084	0	0	DDO	0.008687397948521	1
0.0348089820431746	0	0	0	DMRT1	0.00870224551079365	1
0	0	0	0.0348390938595478	C9	0.00870977346488695	1
