RNA20_SKM_Hyb1_total	RNA21_SKM_Hyb2_total	RNA33_SKM_Hyb2_total	RNA7_SKM_Hyb1_total	RNA8_SKM_Hyb2_total	gene	mean	bins
16.3149050131931	20.0804893800136	16.776158644992	17.256314465469	11.7655257738973	MPP3	16.438678655513	3
1.14124700585285	19.2834335233941	8.84695485880314	0.887113474083903	52.0434807484966	SOWAHB	16.4404459221261	3
14.6732750133361	11.0764948509975	14.7823536495392	16.82091896622	24.8594665115676	CTNNA3	16.4425017983321	3
30.6225260360234	4.08190696762252	9.08420963756154	27.0256794130403	11.4094130524578	ST6GALNAC5	16.4447470213411	3
16.1477422149351	11.8695425142233	19.8423609606588	16.3528244766929	18.066232399166	CENPBD1	16.4557405131352	3
15.1775858191552	14.5851361938634	14.7899077333675	20.544176653887	17.2118604550742	AGO3	16.4617333710695	3
13.9761657720507	13.4319049351308	20.0699720020217	16.0856347381671	18.7782996913484	SPRYD7	16.4683954277437	3
18.779174398474	13.368338022588	17.4194420061643	17.6061329681429	15.2349091651212	CCNF	16.4815993120981	3
25.3225240217146	6.27762744381594	2.1298414314431	26.8507478342421	21.8678316586022	TNFRSF11B	16.4897144779636	3
21.2065107443849	9.94263893717801	12.1240887259774	24.003757865032	15.1749575166007	DENND4A	16.4903907578346	3
31.6018110447866	1.63030787207304	7.2140304470343	35.6714573796491	6.34762632782742	SEZ6	16.4930466142741	3
15.7321533707188	15.250638900527	17.7143940256677	15.7756474353906	18.041165623904	TBX19	16.5027998712416	3
19.2564247760978	10.1652811333925	16.1455801187628	20.4472563455674	16.6121003174196	FBXO45	16.525328538248	3
17.8502021247633	9.62916904592027	16.7605343866449	17.7380421102494	20.6607520766798	JADE3	16.5277399488515	3
16.7459332997827	14.7975176638213	16.5595153759946	15.7459274910162	18.7990175324806	ANKRD42	16.5295822726191	3
15.2225674244153	13.8776489441154	20.4570016817392	17.8268974869867	15.2822147691379	PHKA1	16.5332660612789	3
23.0543534694674	8.46743590893769	5.21099658364141	25.545780490819	20.4136671851967	SPAG1	16.5384467276124	3
25.5317526587336	7.47236954560011	14.3872644450874	23.4166725689167	11.9361352412286	SLC41A2	16.5488388919133	3
18.242406757811	10.6292804784108	12.0915376976961	20.9609110350088	20.8423773259931	VRK1	16.553302658984	3
17.489657712965	12.6011273109249	14.1924402860854	19.6096945986544	18.876958526585	SHPRH	16.5539756870429	3
41.8221050757351	2.79661567924721	1.045078763063	36.591545412006	0.528677319277872	F13A1	16.5568044498658	3
17.0235855062686	10.1696541071897	13.0509125181041	17.7765454157851	24.8040264161912	FAM102B	16.5649447927077	3
14.8237324325138	13.9958651155641	15.165264080457	17.1521064164104	21.6931415145812	MTFR1	16.5660219119053	3
18.2149318202425	12.8401864577149	17.8001520152478	17.8445477271483	16.1810284451647	ZNF584	16.5761692931036	3
34.5919209560811	6.60319239698749	9.02342027988652	19.153474078484	13.5157281656011	CHST7	16.577547175408	3
22.0327094454103	9.44675646171599	11.6159809168799	23.2593007870342	16.5701298940579	CCP110	16.5849755010197	3
16.509379134049	17.0118598450697	11.325772775037	15.1093280536803	22.978247469109	DUSP8	16.586917455389	3
17.6151054601057	9.8513612842128	5.08957961482883	14.0575125588097	36.3316214442654	HOPX	16.5890360724445	3
18.2821147896466	15.8944927067049	14.9668810655568	16.9351628094498	16.9147041195926	ARPC5L	16.5986710981901	3
13.4254852710901	18.4356799933494	6.37844527459943	12.9075230157076	31.876874415269	MBOAT1	16.6048015940031	3
20.1228251258085	9.3447017517557	15.4456493658575	21.7103971546174	16.4084335637639	NKIRAS1	16.6064013923606	3
15.5318265350383	16.3151378128343	16.0235306198352	16.5741786497258	18.6450039628939	COX19	16.6179355160655	3
16.1467861191589	13.362231102424	16.0956782469644	19.5280388596348	17.9828601813907	CMC1	16.6231189019146	3
17.3077787173223	12.8558635472358	15.5997026267096	20.1181435987063	17.2388674891564	RAPGEF6	16.6240711958261	3
8.30284981026576	14.7830877734155	10.2664418611057	16.037065243546	33.8013414123537	SYNE2	16.6381572201373	3
12.828764551615	10.7247838772573	41.598555644248	10.0443568228793	8.01660712724919	GRIN3B	16.6426136046498	3
16.9107477695345	16.0990301295132	17.1845539282672	17.1679668666453	15.869221875606	ZNF517	16.6463041139132	3
14.0151853777896	10.8857246434482	18.9340236036971	12.3484070859511	27.1751979989706	FAM189A1	16.6717077419713	3
18.9634162307323	12.0175479770195	20.1136845109379	15.1769518412845	17.108578338739	PRRG1	16.6760357797426	3
20.0874678433809	13.1135477234974	12.7881838240867	20.5308073246213	16.8834806057506	ZNF827	16.6806974642674	3
17.927677034543	12.4742167082993	14.6682548623135	19.0839422937539	19.2535718357982	SPACA9	16.6815325469416	3
17.4907473480133	13.4382741208218	15.1510770879973	18.5485261045324	18.7889666156449	KCTD9	16.6835182554019	3
23.065155790015	9.45735251130172	6.86246280548843	25.9936772098135	18.0483985060613	PIMREG	16.685409364536	3
19.538746550825	11.6568575153485	19.9853844075944	18.4531516741056	13.7958788329593	ZNF624	16.6860037961666	3
22.8321853827565	10.894958377019	13.7478632925519	22.6293347007665	13.4061700527185	ZNF746	16.7021023611625	3
18.7859858998822	12.9450902639773	15.0076182974541	20.5452127442573	16.2270721689347	IGHMBP2	16.7021958749011	3
11.2172759027307	19.5398923529667	18.4763695363941	13.2711583028608	21.032662339247	C17orf100	16.7074716868399	3
17.242641885877	12.912433676165	21.6263230337357	19.2592070015627	12.516503403843	CBX7	16.7114218002367	3
22.6174277508291	10.92642291207	11.5538685251422	23.0422417979718	15.4237572864196	SLC30A4	16.7127436544865	3
18.4048700810947	11.3905037643397	16.031818508558	18.8534531068357	18.887445021461	RPP14	16.7136180964578	3
17.3843921309954	14.0394607537452	15.6882334250907	20.7726208777881	15.6961518674771	SLC24A1	16.7161718110193	3
9.60985124394082	14.020635089899	16.939575869912	11.040818061746	32.0353567586491	ZNF33B	16.7292474048294	3
24.3796954479185	8.25500149633264	12.2610310722417	24.003522763393	14.7525997728564	TBC1D19	16.7303701105484	3
16.7643677866351	11.5425205342223	20.2609537636972	22.3143331875062	12.7803211557204	FRA10AC1	16.7324992855562	3
17.5300837450498	9.77121452921887	16.0031352303129	17.5284344941268	22.8301748118209	PIK3CB	16.7326085621059	3
20.9628017888013	11.2829982075143	14.3292294641811	20.3704484446788	16.7191286573852	FECH	16.7329213125121	3
14.1460564093214	16.5052935290803	15.8106193435952	17.1202711936796	20.1049847401111	ZSCAN12	16.7374450431575	3
20.1084727024251	11.6145075121488	18.5523700540146	21.532483329407	11.8900788047294	FAM184B	16.739582480545	3
0.299430228098917	32.4005177242672	1.24493010817971	0.0693843436944143	49.7039192912784	PKP1	16.7436363391037	3
27.9610737387991	9.47115280275547	9.71474877147015	25.7287531688396	10.8777916557483	PRRT3	16.7507040275225	3
27.063744947647	3.8239794740868	13.9493520835401	24.6809110288215	14.2420939780936	ZIC3	16.7520163024378	3
7.60128507353744	14.7671431457063	16.9068129252634	9.4570654826875	35.046149172386	LAMA1	16.7556911599161	3
10.7518085756462	18.3146294693291	17.6469415327425	10.284038073284	26.8014767163664	ARID3B	16.7597788734736	3
2.69938913204928	26.1256890610025	14.9084459169602	2.92736712730559	37.1438952996954	TMC4	16.7609573074026	3
45.4421375350654	0.683579822881362	2.79078843922092	33.0122385286415	1.8823800372643	FIBCD1	16.7622248726147	3
19.2808887275531	13.4048778655676	15.6674769460013	20.2968029129268	15.2112436480048	RXYLT1	16.7722580200107	3
16.5841582221705	13.9732837610698	16.655555573884	17.102583412291	19.5518224285707	DDX10	16.7734806795972	3
13.4129577779519	14.0878345688366	12.7780976452972	19.4471490026035	24.1510644109091	PIN4	16.7754206811197	3
14.9261681050352	13.3202261513875	25.4806824040665	24.0234805446282	6.12849579047635	MYO18B	16.7758105991187	3
20.8400885280063	9.57811215644586	17.6108772626232	24.5374405630314	11.3141950206005	STK32C	16.7761427061415	3
22.3433188395324	12.9126036518605	11.7879730891894	20.4049800669021	16.4698442106537	ZNF112	16.7837439716276	3
19.3829891338674	11.1114536151453	15.6511241279691	21.1587330706117	16.6318911505035	ARMCX5-GPRASP2	16.7872382196194	3
17.0201360228101	16.3535008154504	13.7456329209318	20.0449424233861	16.7758448331847	HINFP	16.7880114031526	3
19.4959731909346	13.1707577531896	14.1502738666996	20.0837505162282	17.0563990435137	DDX31	16.7914308741131	3
12.4580477709243	19.0288331268537	15.8523129237389	18.1234352789691	18.5088207361048	SAPCD1	16.7942899673182	3
17.981601771829	14.3058088618697	16.2892963706554	19.1372964584951	16.332960420914	SPATA5L1	16.8093927767526	3
16.3967117445715	15.8820175042665	15.4713534620244	13.9856333857552	22.3211870617221	MED26	16.8113806316679	3
28.9651219386627	4.49356449258453	12.4307418346941	27.3127889869469	10.8608591065418	AMIGO1	16.812615271886	3
17.2175190808832	15.9841914107261	7.50583310699361	17.1304717903665	26.2286793174952	ESPL1	16.8133389412929	3
20.1402474852248	14.5013247588746	12.5604555557417	20.9078155665835	15.9664555553124	KRBA2	16.8152597843474	3
11.6841024794421	5.84960167612245	18.0046431763196	19.0998623369389	29.4436854891508	GNG3	16.8163790315948	3
22.3643419194064	11.385973918864	20.6980070511213	17.496978977396	12.1411514846541	GPER1	16.8172906702884	3
22.3574413969754	9.90420956603678	4.62753625737853	31.0890767887979	16.1808279446157	IGSF10	16.8318183907609	3
13.4392215115049	15.7662852408618	11.1781367682477	14.0136888188259	29.775986866815	PPP1R13B	16.8346638412511	3
7.50386640175311	23.1479109149846	10.4936302412125	9.00087411132568	34.1200572768716	PIGA	16.8532677892295	3
17.2277146760364	16.5462584881872	11.2566986093675	18.6759093361755	20.6085289401023	WRAP53	16.8630220099738	3
26.8289384440548	4.97396497738476	7.05392337305305	29.4428298681701	16.0167984906069	SCHIP1	16.8632910306539	3
13.09796500306	26.2014298597391	7.28885063824617	18.7931948621085	18.9871363360472	NPFF	16.8737153398402	3
18.0784628657083	15.2604545113526	21.8786665178485	18.1434936426795	11.0096594778338	ZNF529	16.8741474030845	3
18.4275495341055	14.1099569903796	15.2880634270538	21.1554259715739	15.4350791258735	BBOF1	16.8832150097973	3
18.4313030939246	11.9837688667215	13.2859125091465	21.7001184884838	19.0620428485727	ISCA1	16.8926291613698	3
27.6024862478902	10.2681279180059	5.92346482437154	23.2463906276742	17.5209482019895	MSLN	16.9122835639863	3
5.50870581390989	16.8669256239941	31.4291776725242	6.89301436139028	23.8726398135703	MT1E	16.9140926570778	3
18.8759786837011	12.8712218361372	19.1260033741463	19.3690891808443	14.3413980466061	HAUS3	16.916738224287	3
20.6110440689857	11.0035934719727	13.7802156532134	24.3810707082689	14.821840465134	PHF20L1	16.9195528735149	3
16.2211471364809	17.8628057096251	14.454185777992	17.4319979011674	18.6629711162691	C1orf159	16.9266215283069	3
11.6778986096536	15.5566597902251	19.0879744822743	14.086280935152	24.2422922538374	RPA3	16.9302212142285	3
29.8454375887869	8.74179559150486	8.50527698582949	27.4665986941387	10.1002920913639	TRIM46	16.9318801903248	3
14.0703661918474	15.0487579168286	17.5286102566701	16.7479025581434	21.270611965488	TRAPPC2B	16.9332497777955	3
22.0194592181261	8.57884678264289	7.3827745775266	26.7656087210142	19.9499728642443	ARHGAP11A	16.9393324327108	3
20.9785894618071	9.87597131173773	15.651298618253	18.5627447463266	19.6631598722952	AIG1	16.9463528020839	3
16.5239047047286	13.9367736343804	16.0889133212943	19.7743462834504	18.416601683487	TBPL1	16.9481079254681	3
19.1136000094733	11.545499274211	14.5187013522715	20.7158090760834	18.8597913572675	ZKSCAN2	16.9506802138613	3
13.9929288435158	14.5303311299645	15.3936374826473	18.265073786411	22.5738008435381	POLB	16.9511544172153	3
23.7332605914652	9.81019242796404	6.11567571305766	24.4743488188412	20.6250422189931	KIF4A	16.9517039540642	3
15.6406995293265	12.9308357675324	15.2112739101684	18.3586371825389	22.6210043123423	C12orf65	16.9524901403817	3
9.56453113685919	23.9830789237764	12.8618483892562	9.99830599134864	28.3760176539959	CMTM7	16.9567564190473	3
17.2254492321429	12.3095036875605	15.3233945266657	27.0039284031505	13.0017803285072	ZNF780B	16.9728112356054	3
17.1876743214464	11.6099944259402	22.3021873520277	19.7107952861847	14.0576694696537	PLEKHA1	16.9736641710505	3
15.8912501254727	19.7847531593949	16.7554275670557	14.4899101553221	17.9669027122038	KCND1	16.9776487438898	3
34.2485541827364	3.84496146305221	3.5694298952311	37.3339760578771	5.89719837067988	THSD1	16.9788239939153	3
22.2465817013879	15.0328794095045	13.1332675398772	21.8472005198143	12.6474809748641	ATAD3B	16.9814820290896	3
22.9328223938589	10.1725370711743	8.91725436803927	25.2131523368265	17.6955888094428	CEP162	16.9862709958684	3
15.5620253739493	15.1522255903658	13.3758247156454	21.33580656468	19.5126140763579	LSMEM2	16.9876992641997	3
19.4192286580822	12.5021367901626	12.981380389628	22.3691171631834	17.6732622295231	SRP19	16.9890250461159	3
23.1609982483503	6.1909635376779	15.739927505968	26.0014424480262	13.9042465712872	ST8SIA2	16.9995156622619	3
18.9995627525051	12.8981430813311	12.1425912753361	20.5773151336279	20.4597408984754	TAF5L	17.0154706282551	3
4.69118969929262	23.6864584072336	1.55804281561355	0.150514379078808	54.9968960239831	S100A9	17.0166202650403	3
33.3610421592208	4.80765599455118	7.39563282062243	28.8843327775626	10.7288822790389	IFIT3	17.0355092061992	3
20.9448578686296	11.5615617097704	11.6038566309964	22.3484240921967	18.7308912439544	MRPS11	17.0379183091095	3
19.9727513467395	9.9180859037567	15.7257495045165	28.2356260703965	11.3387456121737	CELSR3	17.0381916875166	3
21.0070388403109	11.2260190371681	12.6900121716734	21.2330005453462	19.0949395986461	ST7L	17.0502020386289	3
18.1647056071753	13.5393893823421	17.1167550235927	19.5041106345514	16.9631836406264	SLC25A40	17.0576288576576	3
16.6409281735802	7.94463557991422	18.2823625036503	18.4256728075383	24.1087032707872	UNC5C	17.080460467094	3
19.5586097098371	8.84268000301945	15.7344727390983	24.6110545543026	16.6642985049734	CRYBG3	17.0822231022462	3
18.318741389904	9.89554619731348	19.5625646080249	19.2698915338922	18.3935438923469	MPP6	17.0880575242963	3
21.1018741053305	9.83670845293715	13.2838848941555	22.1153810359995	19.1562775831472	BCL7A	17.098825214314	3
17.6783200318146	16.0694483676306	10.4495909755578	13.0354644000054	28.2695062591115	CITED4	17.100466006824	3
12.3878338982419	20.3441126728018	23.8380550788874	10.4628995513926	18.4957714016962	SLC10A7	17.105734520604	3
29.2014036330083	4.70320047079581	9.79525884666067	34.0561982623673	7.85325105799423	VASH2	17.1218624541653	3
7.78197108345624	17.4504040301198	13.0315355056234	8.77198000249238	38.575345601513	PATJ	17.122247244641	3
20.4330634413935	12.395808544664	16.6302134789683	22.4526286090713	13.7249131806684	RAB42	17.1273254509531	3
18.9313230789327	11.9571990156874	13.9758214423324	21.4111702345172	19.3611487803644	CCDC77	17.1273325103668	3
18.8950620597897	12.5902974650695	14.2001703091086	19.5522777316131	20.424191516517	MSH3	17.1323998164196	3
23.2457300901269	10.778957499576	13.2850972224191	24.2635974535549	14.123068727947	CEP97	17.1392901987248	3
18.8543406362634	13.928466224214	14.0897945398914	21.3042106821214	17.548763885447	C12orf43	17.1451151935874	3
22.1935964356266	10.9393398875554	13.5026344256618	22.4749159540001	16.62284697359	BBS9	17.1466667352868	3
20.2699814121152	16.6945454661123	14.4466085367995	20.5498721950168	13.7925184279742	CEL	17.1507052076036	3
21.8735118307302	16.4222396240846	10.5800264604025	19.2747952924827	17.6033195914568	CCDC40	17.1507785598314	3
15.3407271514556	16.1217517607476	17.4774191144335	20.0213950401571	16.8612688107714	ZNF605	17.164512375513	3
19.6027281448107	11.7656837725305	15.0417313402008	19.9341186503657	19.4814790272833	TTI2	17.1651481870382	3
14.9709579108763	14.0983911723191	13.3057010689611	19.015297778229	24.4512654429294	FRYL	17.168322674663	3
19.2624669820215	10.161501416573	13.8611863517672	23.0365173163552	19.5260481081573	SDHAF3	17.1695440349748	3
28.5285725305723	7.06678897055922	7.4226882998693	30.0184796402633	12.816858279293	ETV4	17.1706775441114	3
21.7314667461969	12.314496863425	10.2672120483449	25.7454673063872	15.8190575146672	UTP20	17.1755400958042	3
21.7752315878602	12.4398824068584	20.2121585352062	18.8135647927404	12.7004978955785	NKX3-2	17.1882670436487	3
16.3712851061034	17.6961406251178	19.2697135598792	16.0449543674189	16.5868506102656	NSUN6	17.193788853757	3
17.9753387344043	14.4444571093373	17.693606130362	17.8574666090454	18.000710290234	MFSD8	17.1943157746766	3
7.89105036713548	20.213935003506	14.3851915076821	6.81365775778958	36.7146623573531	SLC45A3	17.2036993986933	3
14.7863059944201	12.6432580160253	26.4058676397224	14.4427581695665	17.7992839166609	PGM2L1	17.215494747279	3
22.6828009325513	12.1340779246911	14.3508748074158	21.4406878264944	15.4874084327509	TRNT1	17.2191699847807	3
21.7278380294313	10.4454792115595	17.3790016093827	21.8068078327452	14.7708903261103	SRD5A1	17.2260034018458	3
31.8018899006531	3.59086857577703	12.713611013087	27.1134757629262	10.911329758231	PENK	17.2262350021349	3
23.5894262829376	13.2277456453703	13.0272083132596	17.1993709417125	19.1268666909412	CLN8	17.2341235748442	3
24.733223483598	10.0785568164546	16.2421565037957	20.9389674247834	14.1873171427739	RASA3	17.2360442742811	3
21.5533106445121	14.6183659653068	9.01020859010216	27.2482182288289	13.7641481727599	COLQ	17.238850320302	3
19.1075255026289	13.1055014534099	16.4836064285059	19.9562130442452	17.548578615069	ZNF175	17.2402850087718	3
13.5787713533511	14.9671423873517	22.0714707389807	12.6521549798601	22.9601503601908	PAG1	17.2459379639469	3
11.6902947625349	16.9549339196269	11.3366162964643	13.3810019626134	32.8974153645784	CYCS	17.2520524611636	3
24.0233196752929	11.6441219285353	14.9949844836979	21.2900920677289	14.3138322848168	RPTOR	17.2532700880144	3
17.5550068764004	12.9023891188204	20.3472474376997	19.7039210015793	15.7973063965094	ZNF391	17.2611741662018	3
17.2999149258735	13.6612772414512	16.8461823884286	17.2213936126512	21.2825346642126	TMEM242	17.2622605665234	3
21.5062998813738	12.4512616510272	15.6097899040711	22.2573747816754	14.5402973683751	TMEM67	17.2730047173045	3
20.6957661758967	10.9707426974842	11.4149916544461	17.7105610763948	25.6228343974688	MANSC1	17.2829792003381	3
21.6278753305287	13.6096537132896	13.5101447639928	18.7585759680021	18.9519822483624	IQSEC2	17.2916464048351	3
20.7875578004392	12.1300276415178	12.9754826184541	24.4349146892021	16.1662316829221	SRRM5	17.2988428865071	3
18.2582121002311	10.6899232063491	13.9502916236548	24.4148069582202	19.1838970653328	CAMTA1	17.2994261907576	3
36.5690199492575	3.35165224192024	8.76043832011861	29.6101226733448	8.21988839110151	CDH13	17.3022243151485	3
22.6129730244901	11.439422256258	15.567558859751	20.9342957294707	15.9604266860027	PDK4	17.3029353111945	3
12.0605595388214	15.6693020454238	21.2611347443353	12.6063989853329	24.9197030786658	TIFA	17.3034196785158	3
24.0845557056435	7.51460141022565	20.9433459786644	22.4396913817595	11.5541760379104	ATRNL1	17.3072741028407	3
23.2265167804005	11.1579351593931	15.1493627467692	22.3915624382161	14.6942280210246	IL17RA	17.3239210291607	3
1.26685769122121	4.05814063205488	64.2893953599773	1.60818639980048	15.3989591899626	SFRP5	17.3243078546033	3
20.5597122281584	10.327916226876	17.3022509096027	20.7481550832701	17.6957665048917	PALB2	17.3267601905598	3
19.6248474511541	13.3780762012837	14.4357749345972	20.5546728015475	18.6412153040531	ZSCAN25	17.3269173385271	3
2.94215905231602	25.6758817942178	6.04014631614821	2.85136405011944	49.1407725458095	CD74	17.3300647517222	3
10.7055422003443	18.5577573852647	23.6023516129722	10.2435540472516	23.5706360880523	PHLPP1	17.335968266777	3
2.39718605203572	31.117294134967	21.4022684544285	2.05281414765778	29.757060610789	HGF	17.3453246799756	3
17.5387988517166	14.9931332536039	13.4209675349211	20.5111271015925	20.2635500988977	ATXN7	17.3455153681464	3
8.11806446827164	27.0201222063127	20.0148183875816	11.0729794220333	20.5023577521909	LGR6	17.345668447278	3
19.8528315714797	13.7088478519626	17.7469196613722	21.1464016046597	14.3572844737621	FRS3	17.3624570326473	3
23.7871179528886	10.1202598770394	11.3926732525186	22.6115597424622	18.9123596338174	FAM135A	17.3647940917452	3
4.061616576187	25.6789608714646	9.12243342606113	1.64275693737442	46.3271595627865	CYP1A1	17.3665854747747	3
14.1887044163277	12.656446138266	20.8703568401614	16.8342700643376	22.2899229418672	CCSAP	17.367940080192	3
32.8971992671569	6.80620124239213	8.88593252475586	27.0939927229482	11.1754546948359	APLN	17.3717560904178	3
16.550470822156	11.8491775016496	21.948185924994	20.0474771830141	16.4996444407643	CYLD	17.3789911745156	3
22.8871107554743	13.8442929232407	11.7368594290685	25.456462464657	12.9874102829316	IZUMO4	17.3824271710744	3
29.6776175856901	7.18722266246113	10.1151946680081	31.1320056328832	8.85986716868076	SLC38A6	17.3943815435447	3
17.838676574587	14.6747838003458	15.0737226261606	19.9441924220703	19.4721436029093	ZNF839	17.4007038052146	3
21.8782176088763	12.3761836304317	12.7952985152618	19.8696366931907	20.0946576391399	LMTK3	17.4027988173801	3
26.4532864558403	8.3660806934109	13.797281424684	33.34973563225	5.09718979086761	MYOZ2	17.4127147994106	3
15.7407019377864	21.5060366917246	10.8001053393384	13.4362062100882	25.5850941827161	FRRS1	17.4136288723307	3
14.7763795749139	2.34952564825721	42.2554391412775	15.954174392953	11.7783155419489	SYT4	17.4227668598701	3
17.4208867438593	10.9154331191226	16.4095939829829	17.9249901409332	24.4620833258087	MAML3	17.4265974625413	3
20.8127730920213	12.4570668040634	6.59803064873585	23.2289307679002	24.0470923318753	CDCA5	17.4287787289192	3
22.3711874318584	14.3284488448751	12.9174156804932	23.0952377687907	14.4776029298636	SIRT7	17.4379785311762	3
17.2974329650519	12.4535949953076	34.3379964295112	15.6297839496121	7.49905807685527	TRDN	17.4435732832676	3
29.5708948333944	5.84792056707032	6.46627385842018	31.5792110291393	13.8423049945667	GRIA3	17.4613210565182	3
14.1218799078912	16.2301001858598	22.2294680725927	15.5956726708829	19.1608087954655	EFCAB10	17.4675859265384	3
26.8773916988422	11.6417434879313	11.5214739218078	26.24142338312	11.0617169784774	SLX4	17.4687498940357	3
21.3968902456857	8.70492742104296	16.8569818627194	20.8108568940572	19.5859290984463	GRIP1	17.4711171043903	3
16.5460191217317	12.6156428047072	27.8940239617175	13.3468833959428	16.9708878373527	SLC1A1	17.4746914242904	3
16.9428769720114	13.7428902483771	14.3949914207478	17.4965310675658	24.8292613870038	KIAA0513	17.4813102191412	3
15.5897888383924	15.4263371670987	14.0806367085894	16.4702565886077	25.8452620398036	ZNF844	17.4824562684984	3
21.1755694443046	11.3388522351077	12.8340150604312	22.3641204912138	19.7313512714532	KNSTRN	17.4887817005021	3
16.0804185049684	16.214132027078	16.4137769233202	17.4482171750715	21.3361667884419	SLC38A9	17.498542283776	3
31.7928351177444	4.30929082386025	12.7072548606098	27.6348585095558	11.062586030947	MANEAL	17.5013650685434	3
13.728385089109	14.8709988911189	20.3675785613219	17.8144871159537	20.7302177046023	HHLA3	17.5023334724212	3
18.0315771164355	10.8399921344788	17.5978915506931	17.8056862165963	23.2535747931137	NIPA1	17.5057443622635	3
18.4083807932586	12.8075213688836	13.1439029524224	22.4986276205627	20.7093255728768	COQ3	17.5135516616008	3
20.2705537858942	13.4406585397594	15.4647243208121	16.9379012419941	21.45413006889	IRF2	17.51359359147	3
9.20258859755499	20.863992353005	9.14207241709756	7.84660683655308	40.5157905555949	COMT	17.5142101519611	3
11.5107393049783	19.3023942851309	14.8128024292231	14.2981932541894	27.6491148851268	MTCP1	17.5146488317297	3
10.7075560425387	25.8632014192089	16.7547361448266	10.2110893738212	24.0437528778132	CRACR2B	17.5160671716417	3
18.3752605052795	13.8472034073728	15.1964725044424	18.9391913129595	21.2387053107229	SIRT5	17.5193666081554	3
13.6237941301512	17.0103621146662	17.7575043927711	16.082435208632	23.1562944247537	DGCR6	17.5260780541948	3
27.9266823305739	8.38325265081426	7.80929437846891	28.3358327922377	15.2050840367796	BST1	17.5320292377749	3
12.7687826636379	25.7384085406282	10.7343377204318	13.1539712031088	25.3016473280252	CHEK1	17.5394294911664	3
18.4107242001623	13.1788682815259	15.4717869130568	23.9276563058118	16.708218879601	GPATCH2L	17.5394509160316	3
21.2593250885216	8.33774976771996	11.8662197551928	24.2078665966883	22.0495092690587	ZSCAN16	17.5441340954363	3
15.7893933255283	17.1438353252922	19.3286771698946	16.3614180876754	19.1141622401596	ABHD18	17.54749722971	3
20.4301235273234	11.8819825584551	15.5559581916146	23.4918863020456	16.4444547270507	ZNF438	17.5608810612979	3
14.2830354146425	13.7372396772083	21.6762376814807	15.9243533158528	22.2330886585066	B4GALT6	17.5707909495382	3
7.09596801527846	22.4374574936154	11.518698820779	6.22916911308875	40.6488373674753	NOCT	17.5860261620474	3
22.0248885808552	12.3950010307826	14.0972360750518	22.6367176238135	16.8219604753852	PARP9	17.5951607571777	3
15.7766509235532	19.0664346241201	17.1114794449028	16.9914534127895	19.0696195516611	CASP9	17.6031275914053	3
14.5263811446875	20.1012725120492	17.3183701885762	16.8570171935656	19.290266398449	MYL5	17.6186614874655	3
22.0804318286062	11.2666112060004	14.8489753790938	21.1739583989462	18.7841174597232	GCOM1	17.630818854474	3
22.014937188252	11.0122682679651	15.2486178810786	24.1861089187731	15.7067009356698	ATXN1	17.6337266383477	3
18.341457945839	15.4615930948652	15.1910207433231	16.0093655392495	23.1806054741748	ZNF714	17.6368085594903	3
23.9559393352859	9.8526162236697	11.8711527913514	25.3742560704578	17.2040942208884	SPATA18	17.6516117283306	3
7.11385118061632	19.5258212322642	10.7987845596154	7.86686100289356	42.966188264708	MYCL	17.6543012480195	3
27.3649699464414	5.00214217127947	12.1476162254008	17.8084748407275	25.9484824916921	GABBR2	17.6543371351083	3
16.4692801125663	13.4146368873521	26.1630777294162	12.9527198614276	19.2727535452872	ZNF14	17.6544936272099	3
18.0015206106276	14.4987504068848	14.7927698334112	22.0079269091	19.0250968049124	POLR1C	17.6652129129872	3
20.73922889746	13.6420019539181	13.3646487027929	22.8780954916081	17.7734376510933	ZNF346	17.6794825393745	3
25.4963857657157	10.3811303632793	10.5860695653743	25.0187661040348	16.9439936505356	KLHL25	17.6852690897879	3
18.2974844457472	12.8898255192135	15.6422890427223	19.6445580234088	21.9563970990959	TDP1	17.6861108260375	3
15.9226427177307	21.7367782705758	4.3364830719597	16.0959433075095	30.3496827446358	KRT7	17.6883060224823	3
14.2872907242693	16.0366165509901	17.2857574793754	17.1081534693819	23.7565756429353	MRPL22	17.6948787733904	3
20.5848909325301	14.1356515402195	13.0252843693079	24.2397674559778	16.5055671775802	ZNF16	17.6982322951231	3
27.2305254991453	6.05648995118821	10.7871278278213	30.4882466852421	13.9510214534327	MAMLD1	17.7026822833659	3
11.9966575235647	18.0615649809959	21.3110101508535	13.1314570671413	24.0217899064442	ARHGAP10	17.7044959257999	3
19.7724112378813	10.3054415546527	18.67878979923	25.0700714091013	14.7209841063663	FAM92A	17.7095396214463	3
18.7262069712585	13.75490973446	17.0833094001086	19.5767807477239	19.437670006246	GMEB1	17.7157753719594	3
20.3393582432581	15.6448941940597	14.7691105513762	21.0637743083067	16.7879914301805	BCL2	17.7210257454362	3
11.0765882049126	12.1045462644584	33.9139612014721	10.4174532896121	21.1026767634583	COL11A2	17.7230451447827	3
18.1945600161026	13.7996880459435	15.7326025888433	19.1654976027016	21.7627776181473	FARS2	17.7310251743477	3
23.8763654941249	13.1056344623254	13.7450619103301	20.5976921287765	17.3360367168887	HARBI1	17.7321581424891	3
23.1600814868923	16.6291204870183	7.73297415383823	19.5982669034077	21.5469484186284	CDT1	17.733478289957	3
