RNA26_RPE_Hyb1_total	RNA27_RPE_Hyb1_total	RNA28_RPE_Hyb2_total	RNA29_RPE_Hyb2_total	gene	mean	bins
5.67381842570228	3.88436772829751	2.48998457627092	2.22830461780804	AMHR2	3.56911883701969	2
3.120353016609	2.98448184477695	3.97473909875767	4.22141845653865	GPR19	3.57524810417057	2
4.78923069900409	4.64592979209739	2.26594400600505	2.60231903745802	XKR5	3.57585588364114	2
0.740327110091634	0.644284686194547	7.44554211531991	5.47872326215794	CRISP3	3.57721929344101	2
3.37913221583625	2.51598215377728	4.66167971453727	3.755170530191	WIF1	3.57799115358545	2
4.29978033537236	4.36563290835179	2.62285424155813	3.03236408743381	RGS9	3.58015789317902	2
4.07771758046742	4.23268693535489	2.9742146349698	3.03787456598673	ZNF487	3.58062342919471	2
3.50706953609979	2.63400273732492	4.75550090733955	3.44970477420038	NOXRED1	3.58656948874116	2
2.07106287275268	1.58219025920096	5.12173562168139	5.57937691219029	B3GAT1	3.58859141645633	2
2.76232380631608	2.82819803564273	3.74374441573128	5.02426402070761	SLC35F1	3.58963256959943	2
4.25086078878012	3.47471689442809	3.3199794350279	3.3258277877732	NKX3-1	3.59284622650233	2
2.77036248201049	2.77372496063716	3.97288719357019	4.85480270265804	TRIM55	3.59294433471897	2
1.39846489704262	1.62868915647031	6.70382675866725	4.64117250383879	CD244	3.59303832900474	2
3.59194031751555	4.0424047196539	2.91739257793571	3.86218119687361	C9orf64	3.60347970299469	2
3.54848845368518	3.61155831118742	3.13067498168748	4.12478741663961	HELB	3.60387729079992	2
3.86347450010611	2.96199717194689	3.38652608815526	4.20579099381393	PROB1	3.60444718850555	2
1.93424298077577	2.05612874583386	5.79352936854255	4.63411042197896	TNFRSF11A	3.60450287928278	2
1.8176083534416	1.84544563288548	5.53935299608046	5.22060354887743	HORMAD2	3.60575263282124	2
5.42471993033945	3.48264875133991	2.35966703382251	3.16209863677955	BEGAIN	3.60728358807035	2
1.08065825208957	2.04042355803616	5.88886590312825	5.42600381403855	GRM8	3.60898788182313	2
1.50578038324293	3.1001516571173	5.28247697205355	4.54807243054103	RSPH4A	3.6091203607387	2
1.53986967731944	1.98291637555176	6.23356480564781	4.70026467414619	FAM83A	3.6141538831663	2
4.30937174504317	5.51677239984163	2.50483711584868	2.14620918452038	WFIKKN2	3.61929761131347	2
4.36094276224804	5.76928674436145	2.18930985213441	2.15771111232522	MICAL2	3.61931261776728	2
2.76843483948454	2.07114109584642	5.24698616260364	4.39430713746989	MMP17	3.62021730885112	2
1.48329824557645	1.00401030265317	5.82241393418017	6.18770259915204	LIPK	3.62435627039046	2
3.04469965624796	3.52142837075141	3.86330940280857	4.07380512156958	LRRC6	3.62581063784438	2
2.87123061708542	3.87305737214289	4.48019347194916	3.28191260578463	ZMYND10	3.62659851674053	2
4.44810114755695	7.08027579815391	1.46930166048393	1.53076552495525	NCMAP	3.63211103278751	2
2.95705759568296	2.71179631584779	5.04668899649337	3.81614677191919	C8G	3.63292241998583	2
5.29800237498262	3.93313685532879	2.86812433669357	2.45437468812528	C22orf15	3.63840956378256	2
3.2451779798326	3.58073604442739	3.84401215304429	3.89131818685312	CPEB3	3.64031109103935	2
3.69143856748322	4.21957358346202	3.19173548280958	3.46066975494126	ANPEP	3.64085434717402	2
4.44807919420111	3.02309099697282	3.78018466271077	3.33366404051673	FSD2	3.64625472360036	2
2.541188645173	2.58010779863162	4.33694250403888	5.1475051062808	ZMAT4	3.65143601353107	2
6.06311691622491	3.11796165654734	2.21735852777411	3.23093024638352	TGFBR3L	3.65734183673247	2
2.28045852994896	1.94979748593468	4.77960626688102	5.62251034843304	EFCC1	3.65809315779943	2
3.57804139381267	3.36993737768134	3.69603741110426	4.00036187430748	TSTD3	3.66109451422644	2
2.23457032747308	2.71148493723763	4.66241916179914	5.04568058660377	GALNT8	3.6635387532784	2
2.86953856896725	2.22796027331287	4.89732386077373	4.67508253183141	ALG1L	3.66747630872131	2
3.23254694429737	3.04335960982536	4.36333107025583	4.03942293272781	HTR1B	3.66966513927659	2
3.21956208342176	2.98868183115362	4.74898608719785	3.7272474672742	FAM83E	3.67111936726186	2
2.71281685031682	2.39896267005625	4.85387848815841	4.75769966277467	C4orf47	3.68083941782654	2
3.96944648802619	2.85065748156081	3.9380174886794	3.9725416491433	GCNA	3.68266577685243	2
3.14608465411185	3.00315794131472	4.06138884658919	4.52366841453203	SYT9	3.68357496413695	2
4.68085813136929	4.50241298352425	2.43513024477522	3.11684151571105	GFRA2	3.68381071884495	2
2.8230122475286	1.8778863741175	4.40258142471091	5.64190261061214	F7	3.68634566424229	2
3.53399979091676	4.35890640993037	3.46243167418804	3.41034915577485	NT5E	3.69142175770251	2
3.21255795996254	2.54824949911972	4.47614401619825	4.53122933115902	ZNF573	3.69204520160988	2
2.84370769436088	2.4747943098606	3.88259149265844	5.58411153795101	SOX21	3.69630125870773	2
3.84280154140759	3.10252110691108	3.95081438815259	3.89444961243267	DNAJB7	3.69764666222598	2
5.45983989085127	5.79774628125596	1.32504877831105	2.20945030493772	HOXC10	3.698021313839	2
2.13836276875483	2.63635090412211	5.29171133272628	4.73175951909058	TLR5	3.69954613117345	2
7.30572985325068	5.43469154986903	0.987595223586476	1.07590174152468	HOXC11	3.70097959205772	2
3.56611773326743	3.09598995765873	4.03538005588158	4.10875893729037	ZNF155	3.70156167102453	2
3.02239454427804	1.88842063194954	5.75337345274721	4.14972603519884	CDSN	3.70347866604341	2
4.31344890405022	3.75386641348069	3.23008384943552	3.52172595272067	MRAP	3.70478127992178	2
4.29552433108113	2.99840180882847	3.13094591516017	4.40634559393662	DKKL1	3.7078044122516	2
3.53247120540305	3.33827103149165	3.87229568406563	4.09746248311825	RNF32	3.71012510101964	2
4.02717887222988	5.54516150419324	2.11839691983998	3.16904538996744	MRAP2	3.71494567155763	2
4.60032356823829	6.51777914635106	1.97025902202569	1.77635678157686	SSPN	3.71617962954797	2
1.62248172706486	1.55042877835985	5.75522440399206	5.93941127611658	SP8	3.71688654638334	2
3.19491214693633	4.10070756074752	3.4464709044854	4.17396878318196	SLC52A1	3.7290148488378	2
2.62249802427368	2.28955052125301	4.97459474889561	5.03761786705444	MAATS1	3.73106529036918	2
2.04592861458821	2.46674945048408	4.25551243315268	6.16496655229252	BATF	3.73328926262937	2
3.61757082439732	3.29037355458263	4.05166115236971	3.98148796263811	CDKL3	3.73527337349694	2
2.09737187216549	2.49480447930384	4.91993846389635	5.4462213211553	GABRB3	3.73958403413025	2
2.9318440295952	4.05453361838213	4.27036332441607	3.7075010597758	CACNA2D3	3.7410605080423	2
2.36349720448995	2.89618356534568	5.2855167104359	4.43093457604564	MKRN2OS	3.74403301407929	2
2.06986797432554	2.83254910954372	5.00262990058158	5.09057038510777	MECOM	3.74890434238965	2
2.81305928585617	2.92155006635233	4.70931212476767	4.55974239698287	TMC7	3.75091596848976	2
2.85031653260679	3.4333008711756	4.16800781020507	4.58513238085077	HACD4	3.75918939870956	2
5.15929824548331	6.12479863558322	1.55783650412847	2.19838329088795	ACTA1	3.76007916902074	2
4.63128680318754	2.19436770397744	3.95201368133199	4.27569343435925	SLC34A3	3.76334040571406	2
3.53808991006813	3.10242099329034	4.05821687571125	4.35995739613017	ZNF214	3.76467129379997	2
3.05392811984316	3.27477443848948	4.14217950732011	4.59465181141274	CDH13	3.76638346926637	2
5.12148579905876	4.38232509952849	3.05097458666855	2.54420409107015	KEL	3.77474739408149	2
3.60761985356283	3.26934008100128	4.28698600790631	3.96065979037906	HR	3.78115143321237	2
5.51333157755365	5.08105285402748	2.4971039031509	2.04470656201839	MYL3	3.78404872418761	2
4.71724335914703	6.69598534536734	1.71957252096003	2.0201419422607	FPR1	3.78823579193378	2
3.37860254854312	3.30617151968758	3.99193095427923	4.48511143407559	ZNF829	3.79045411414638	2
4.65348469200456	6.32154635003848	2.00386195202437	2.18787298587825	STX11	3.79169149498642	2
4.70732666364758	5.3370200550952	2.4770887883828	2.65582466252725	MTUS2	3.79431504241321	2
4.87762492221599	3.45393088939708	3.64994788014081	3.20734867813288	SRPK3	3.79721309247169	2
4.03372835935555	4.58452192992315	3.49347404781728	3.08790707845	SHBG	3.79990785388649	2
4.46919352695941	4.29013304397794	3.32831537974036	3.11884606069346	LRRK1	3.80162200284279	2
3.45968663252933	4.06368040176329	3.61795672317961	4.0882442193279	KLHL13	3.80739199420003	2
4.73825844513263	3.45018867112329	3.64849581902636	3.40398787076631	PLCB2	3.81023270151215	2
3.32506519602525	4.29495535330075	3.45525760148929	4.17315952090543	RAB3B	3.81210941793018	2
3.7816948668328	3.0594524204769	4.13985754588738	4.28109538826844	COL22A1	3.81552505536638	2
5.52367885993157	6.43708508648994	1.97364060658331	1.3397877224398	SCARA5	3.81854806886115	2
2.99872569502821	2.64924280713209	5.11780223377947	4.51426273865192	ACP7	3.82000836864792	2
2.09076092654543	1.35572608235074	5.60719653766112	6.23585323856155	SNAP91	3.82238419627971	2
2.27768893593867	2.88123787293798	4.74752880506113	5.40065037180062	ENO4	3.8267764964346	2
5.02272450799874	3.9987725571943	3.52407653144355	2.76425358754264	ACAP1	3.82745679604481	2
2.27024308373732	4.25540790528496	4.84316352460839	3.94106921959526	HLA-DRB5	3.82747093330648	2
2.31674852881914	1.03498133502709	6.20762261797387	5.75117568954799	NHLH1	3.82763204284202	2
2.57964912274166	2.66233023398237	5.33389672609206	4.73990048167639	SLC25A48	3.82894414112312	2
6.60992321636191	2.87620988558468	4.7003687624566	1.13007570189323	SPRR4	3.82914439157411	2
4.54328447312129	3.07524426223886	4.42255910559445	3.2796095343413	CCDC17	3.83017434382398	2
4.00373395790916	2.42173339333428	3.48919590300132	5.41778062886931	PROK1	3.83311097077852	2
3.88347850806987	4.21933064947379	3.63908129692039	3.59274848253133	VEPH1	3.83365973424884	2
3.46677238670456	5.1101685942854	2.9939413278921	3.77044214673	PIK3AP1	3.83533111390302	2
2.59566231564073	2.74225693068735	5.71697907146172	4.31777583325448	CLDN10	3.84316853776107	2
4.40661547757461	4.04799909823029	3.04404834140047	3.87454526363393	CORT	3.84330204520982	2
4.26614892045435	3.20153343870647	4.29333409353891	3.61513191655722	MAGIX	3.84403709231424	2
1.81949696331768	2.38025638883374	5.37449000343124	5.86253150638142	SHISA9	3.85919371549102	2
5.74499487435287	6.67105342998266	1.577775424326	1.45636832843558	ANGPTL1	3.86254801427428	2
4.20235854826964	4.96809755193839	2.71815263252688	3.56278763953466	NECAB1	3.86284909306739	2
3.04359212527443	3.38451106604305	4.60691497480436	4.42299552576104	ZNF572	3.86450342297072	2
3.81685531811514	4.47393712270136	3.54831484073196	3.62883992199396	NEFH	3.8669868008856	2
3.62420378586778	3.69271218588604	3.8903881616159	4.28258653492281	ATG12	3.87247266707313	2
2.57724305427274	3.22674596935303	5.16753361362803	4.54138350021316	SPATA6L	3.87822653436674	2
6.38549917378204	2.35756190105269	3.79774247643224	2.97738190866284	CRIP3	3.87954636498245	2
3.71260722957738	3.99620191034854	4.13279256064664	3.6795343845392	STPG1	3.88028402127794	2
2.05530017423133	2.70763728914768	4.94266334297275	5.84581121591805	SYT14	3.88785300556745	2
3.023724103023	2.67163216111561	4.8650194658204	4.99592251971549	ELAVL2	3.88907456241863	2
4.31434275162754	0.999735119576035	4.99718708279229	5.26293455888958	SLIT1	3.89354987822136	2
5.98951641649764	4.29592738898601	2.83685670409133	2.45197981982575	UNC5A	3.89357008235018	2
3.6372064259346	4.0391219072254	4.17064466383054	3.73104358720304	LEMD1	3.8945041460484	2
4.86423755243584	5.35693430903212	2.48266781718546	2.89726326821155	SYNE3	3.90027573671624	2
3.27585257337773	2.93006818968061	4.87195089170717	4.5444964318693	ERG	3.9055920216587	2
4.70616431661394	4.59516643609079	3.06193818278405	3.27387594206843	NTM	3.9092862193893	2
3.48511335636874	2.99189316549942	4.83569115417148	4.33072331849149	HLA-F	3.91085524863278	2
4.14706271520074	3.36846109342676	4.24657317526569	3.91768673804207	CDKL1	3.91994593048382	2
3.74219699799553	4.07528088259018	3.65687460150199	4.21023407843843	FXN	3.92114664013153	2
2.07749173587411	2.5896469584814	5.38856429881846	5.6336720935478	MFSD4A	3.92234377168044	2
2.46017382094224	2.88312503901043	5.08914291534162	5.26137695962036	MBP	3.92345468372866	2
0.596729179254895	0.778973510679184	7.66234717308402	6.70421894575546	ADAD2	3.93556720219339	2
6.73935651476864	3.53677245363086	2.72985368714102	2.74195492956025	SEMA5B	3.93698439627519	2
2.35954890836457	3.26684480255912	5.41807200640489	4.70882385483637	B3GNT3	3.93832239304124	2
2.78698099519626	3.38089789272258	4.71009740648879	4.88237808747099	PPM1E	3.94008859546966	2
1.34818651050221	1.38073734567597	6.3824817058099	6.67432719354249	GRIA4	3.94643318888264	2
5.70460423119754	6.12059468511377	1.96787734326492	2.03359684779832	SUGCT	3.95666827684364	2
4.06668763286338	0.767564994119734	5.78370758342953	5.21450635354511	PSD2	3.95811664098944	2
4.53527260965202	4.60473182552214	3.10849954776211	3.58729962091172	RADIL	3.958950900962	2
4.04996108007222	3.28959007012643	4.76921277885065	3.7390022979266	CMTM1	3.96194155674397	2
5.04952594238792	2.76850500476278	4.82597861704481	3.21147592170849	C7orf61	3.963871371476	2
7.03634946645312	6.41759349233584	1.11945035221292	1.28453831039321	NR0B1	3.96448290534877	2
1.87967055531441	2.01303139774662	5.52603498996208	6.45803083963243	NPAS3	3.96919194566389	2
1.07713034474538	0.911355796659458	6.79147583368162	7.12059226211291	LRRC61	3.97513855929984	2
2.16285687955541	1.67490133899509	5.69329806729683	6.39274034461689	TH	3.98094915761605	2
6.56394729243858	4.16529771195783	2.88812385596852	2.31456917434311	CLDND2	3.98298450867701	2
0.873139822203378	0.970941988550368	7.22605428188068	6.88099086238374	WFDC1	3.98778173875454	2
3.58110576432029	2.40962472636761	4.70132802138772	5.28200842480309	TPH1	3.99351673421968	2
4.19470683507701	3.75221955688126	4.19801525396528	3.83972246797889	LRRC49	3.99616602847561	2
5.77020346874073	3.80427017108874	3.64495374031954	2.76735755804861	PKLR	3.9966962345494	2
3.16037371575008	3.98330800823023	4.6381000728472	4.206097394878	ZC2HC1C	3.99696979792638	2
1.77042483787243	1.53251763870931	6.10112900191861	6.5891849770844	LHX9	3.99831411389619	2
3.44604642911701	2.58608714319756	3.62249439617417	6.40389820246734	TAS2R4	4.01463154273902	2
2.3149014180328	3.4063114593831	5.01000572079768	5.33430054849798	SNX10	4.01637978667789	2
1.92963248525128	2.32328186309728	5.11469849499081	6.70899248286763	NDST3	4.01915133155175	2
1.9753793520162	2.43541143568664	5.05694846167745	6.65798295302611	S100A3	4.0314305506016	2
3.77982692102548	2.60368027161112	5.23136384722529	4.56238661847287	KCNAB2	4.04431441458369	2
3.92692046104341	3.83717299048338	4.1697999982986	4.25538796543074	ZSCAN5A	4.04732035381403	2
5.95524946179393	3.95632312569651	3.63881265214644	2.6396439876936	STPG3	4.04750730683262	2
8.86196401728736	1.1599806775384	3.60981890951446	2.56563857913933	NSG2	4.04935054586989	2
1.38700451963554	1.122791493095	6.92549493108449	6.78708416560926	ZNF662	4.05559377735607	2
3.35786020160024	2.81636748283616	5.23239869127797	4.82228661964379	ZNF233	4.05722824883954	2
4.70343952354548	3.88007284592637	4.93336333058026	2.71394138718206	WNT1	4.05770427180854	2
1.4394682818658	1.7613120083869	6.99209354730136	6.05786859259716	APLN	4.06268560753781	2
3.14033247777029	2.09609600063833	5.55797586378598	5.45839974441248	EPHA10	4.06320102165177	2
4.25106177560598	3.83855943049311	3.89516306934487	4.27137659532628	C10orf143	4.06404021769256	2
4.37412858095215	4.63145352882663	3.41263815543678	3.84598094889413	KCTD14	4.06605030352742	2
3.06135264443297	3.62627799729769	5.1002878175705	4.48619030832307	TNFSF9	4.06852719190606	2
3.54384063598315	3.95050851844443	4.1775726449997	4.60967103910018	CSGALNACT1	4.07039820963186	2
5.65926068327495	3.88156190066827	4.03290754049495	2.717358229036	TNFRSF13C	4.07277208836854	2
7.14180636759033	5.02005151326585	1.87517356978428	2.2541721672685	GNG8	4.07280090447724	2
2.02411700888898	1.28444814838359	7.6646220325724	5.32061532871265	PHGR1	4.0734506296394	2
3.01192909746682	2.83962509841301	5.35014556973416	5.12311856197387	FAM184A	4.08120458189696	2
7.76500443007084	5.02666554688016	1.66764447905716	1.87105199654698	PTPN5	4.08259161313878	2
4.13687408967743	5.1642193021166	3.21182751172652	3.82619879227744	ADAMTS3	4.0847799239495	2
3.84850674770133	4.04119918822258	4.03881250515268	4.42075854737012	MAP3K13	4.08731924711168	2
5.11718152511202	4.19065169803062	3.19861017795323	3.84509367733538	NIPSNAP3B	4.08788426960781	2
1.44712023958678	2.32146772418343	5.58161420625544	7.006626853578	HS3ST5	4.08920725590091	2
3.68306838862824	2.45403100163529	5.0446649866959	5.18413882961794	RNF165	4.09147580164434	2
3.03693731875646	3.23081975449176	5.00199197434928	5.10815604784481	AMER2	4.09447627386058	2
3.13368558586814	2.31168866878675	5.5361530397386	5.39940970950842	SCARF1	4.09523425097548	2
3.21762686277454	5.26647760437988	3.43211992786603	4.4672444212488	SPATA1	4.09586720406731	2
4.42389715926743	3.27832162345937	4.15744882868023	4.53803034351817	NOVA1	4.0994244887313	2
4.12085692605223	3.1593237021829	5.23879107873112	3.88209664526043	CYP21A2	4.10026708805667	2
3.40558190424321	3.27785712611387	4.75388229818236	4.96755525381466	DNAJA4	4.10121914558852	2
1.22012098631827	2.50642457190318	6.94917264096525	5.73407066365431	LMX1A	4.10244721571025	2
5.56023523914445	3.71738988745133	3.98216966435518	3.15739709905447	AZIN2	4.10429797250136	2
2.21251945056483	3.15634109779094	4.99485695269892	6.06184509649689	KCNA6	4.10639064938789	2
5.35179358797572	3.60603946340376	3.27982388220571	4.1922611524108	C17orf67	4.107479521499	2
6.05355608576547	3.95373985531678	3.77608042841404	2.6509387480228	FBXO24	4.10857877937977	2
6.85745922578058	3.83441120611261	3.47708063944923	2.34479215389236	MIOX	4.12843580630869	2
4.71821055685839	4.75537649902142	3.43627058768217	3.61665607262305	SHISAL1	4.13162842904626	2
4.03775121856495	2.75076165430717	5.22185587707028	4.51748501857212	ZNF382	4.13196344212863	2
3.73432705288499	2.48784518637593	5.45102304262448	4.87340233385299	AP3B2	4.1366494039346	2
3.65119568141896	4.10430585260417	4.7847835483946	4.01292188019228	FXYD4	4.1383017406525	2
5.04041380506823	4.21450188120931	3.65455815099545	3.64973128248471	LCTL	4.13980127993942	2
4.38993954388464	5.4476558097829	3.11015885758008	3.61367632204268	CDYL2	4.14035763332257	2
4.03009334647187	2.72787704871805	5.44507947905283	4.36373706342922	CCER2	4.14169673441799	2
2.2528202722432	2.56740333107746	6.98340501850696	4.76336884939264	CBLN1	4.14174936780506	2
4.39866034071534	3.55252171115696	4.90515074488641	3.74302724657643	CCDC65	4.14984001083378	2
2.35646223626156	1.47881369795038	6.91162668132442	5.89130516522923	CHD5	4.1595519451914	2
4.77015231247882	4.51804636193926	4.24311292140107	3.11229452639913	BTN3A2	4.16090153055457	2
3.35445539635664	2.98010125169139	4.29368365095481	6.02174614295049	PBOV1	4.16249661048833	2
4.78323939988615	4.85135171647947	3.45472645466981	3.57083048214385	RNASEH2B	4.16503701329482	2
7.74799083578936	6.07157851735922	1.37556553716866	1.49356192677913	MS4A15	4.17217420427409	2
3.25614160322862	3.27913236605519	4.96978516654483	5.20031107233097	EYA4	4.1763425520399	2
3.70027089219072	4.50185264738034	4.15562658852193	4.36291387213259	LEPR	4.18016600005639	2
4.88627435949776	1.85294443155439	4.88965385287886	5.09285598631095	CELF5	4.18043215756049	2
5.84904877190299	4.93843877679975	2.94216095210705	3.01050111996669	TESMIN	4.18503740519412	2
4.20855725148439	4.13517359268773	3.98020415964507	4.43650261309918	TTC39B	4.19010940422909	2
3.38509642601269	3.10737069050922	4.94623743495266	5.32756282440012	SMIM17	4.19156684396867	2
5.08332464347486	4.71763877150285	3.34368299190449	3.62568655819693	PDE4B	4.19258324126978	2
4.71732028828345	5.67777382799385	3.07104294043617	3.30553018257347	PRKCA	4.19291680982174	2
1.61241762576464	2.1487099470794	6.44964157760197	6.56437907563796	HSPA6	4.19378705652099	2
1.82559784070948	1.85355748182124	5.24471623056586	7.86532688517687	CENPVL3	4.19729960956836	2
6.51300969945216	3.60207176855488	3.49429934289118	3.18662089509443	AGAP2	4.19900042649816	2
7.42167396109532	6.2303364692943	1.27370280211762	1.87138821433612	ADRB3	4.19927536171084	2
4.4904147514988	3.5475330443052	4.14923090385316	4.61989203918688	ADCY5	4.20176768471101	2
1.19997161439893	1.3537217563863	7.22468558515762	7.11203982661793	HLA-G	4.22260469564019	2
4.43539440885426	3.53337725833088	3.95953844062557	4.9698079869508	ZNF296	4.22452952369038	2
6.54970429396163	4.09413747457863	3.00337169279532	3.27565619592465	RAB37	4.23071741431506	2
3.79761858211593	3.8875151979459	4.49419315460743	4.74525061525349	STK33	4.23114438748069	2
3.90170516153385	1.3733065077939	6.17056239140761	5.49658289975774	NRN1	4.23553924012328	2
4.43409238620406	4.31042744023463	3.7676408376203	4.43235697574214	ZNF726	4.23612940995028	2
4.77645917371486	3.50015492279509	4.28854886418287	4.38841637884054	PTGES3L	4.23839483488334	2
3.96571815584831	3.92232201209363	5.07609647412649	4.06803067005759	GGACT	4.25804182803151	2
4.52915494832504	3.47443768857077	4.20840480547005	4.85249275702075	IL23A	4.26612254984665	2
7.50315744520824	8.62095608040916	0.421441282531955	0.545591214488551	SLC26A7	4.27278650565948	2
1.73817484552057	1.35753505710851	7.21651304518106	6.78918558096756	USH1G	4.27535213219443	2
5.1384619501235	3.56821251829172	4.49839708506472	3.9054784553842	KIF17	4.27763750221604	2
2.38958707294401	2.83054846392871	5.84219810921762	6.05027447292748	PAQR5	4.27815202975446	2
5.23517027850513	3.50419282102479	4.40114267261133	3.97795088341501	LAG3	4.27961416388907	2
2.68358611624957	3.16314137461825	5.36961581615378	5.91698220563487	PLAC8	4.28333137816412	2
3.96798720032611	4.82230154231896	3.93750822544442	4.45580884640814	CCDC73	4.29590145362441	2
3.9097963873542	4.07126242845221	4.22297163640223	4.98964766665842	TRDMT1	4.29841952971676	2
3.15066144951957	3.53564276507265	5.43370586124186	5.10307282137364	CAT	4.30577072430193	2
3.40057863333257	4.32713237684585	4.96729747530891	4.55460690936269	BMPER	4.3124038487125	2
5.06095565324155	5.45423752692215	3.8120040260661	2.92929592572848	CLEC7A	4.31412328298957	2
2.4364442664982	2.31342297873696	5.87631626188956	6.64745086931281	SLITRK5	4.31840859410938	2
7.00967947276636	6.55057716450748	2.02640818318821	1.70224646844725	C3	4.32222782222733	2
3.73676013532259	4.41161612297255	4.82010928593395	4.32345434351974	ZNF221	4.32298497193721	2
4.52893045489514	4.5385744536292	4.09052732620599	4.16309566059105	PHYHIPL	4.33028197383034	2
5.40363659590693	0.731519346195388	5.90218566227182	5.28437081835075	STMN4	4.33042810568122	2
3.12341810869356	3.02590514552633	5.73040539026859	5.47349986656335	NTNG1	4.33830712776296	2
3.97407335100472	1.1004375307242	6.81041449839725	5.49162009861538	CAMKV	4.34413636968539	2
4.51367492589968	5.19716468683201	3.69814412673828	4.00941923797785	MYBL1	4.35460074436195	2
3.76794313964575	2.27398802865823	5.75605627371996	5.66258459604942	NOVA2	4.36514300951834	2
4.63435423078357	3.59091043497742	4.99532363091556	4.25350472672659	CCL27	4.36852325585078	2
3.82347458655141	2.58034199591904	5.18931291747166	5.91227181303276	CACNA1B	4.37635032824372	2
3.43813511566056	2.36525579016588	6.306432639242	5.43857947748778	VIPR1	4.38710075563905	2
8.20780191812724	7.75725399400904	0.745102080708983	0.850912672412614	MRGPRF	4.39026766631447	2
1.41931859889071	1.77705343602966	6.08710904718024	8.30562419637962	DNAH11	4.39727631962006	2
4.62844913212827	6.15774980510888	2.38337461122547	4.42042100857764	ART5	4.39749863926007	2
5.2234263173438	5.51026667957982	3.28908689187131	3.57769723457696	CDH7	4.40011928084297	2
5.7807340619896	4.96630363839148	3.41506449914674	3.45366206783857	RNF223	4.4039410668416	2
3.75974902524587	3.81733083821257	4.74653309851645	5.30963209712073	OAZ3	4.40831126477391	2
3.52948915870499	5.18996094909946	4.67350951238542	4.24477958882561	NMU	4.40943480225387	2
4.36878313802702	3.26153861175908	5.86613583444155	4.15197277371275	TMOD4	4.4121075894851	2
3.68769573604142	4.07146196838165	4.98429814887134	4.92033146757467	JAKMIP2	4.41594683021727	2
4.16988229211359	3.57735079234635	5.95805625659596	3.9790344984745	TCEA3	4.4210809598826	2
4.07659147859345	2.99657979339979	5.25736522689712	5.39277314693957	ZBTB8B	4.43082741145748	2
4.16208229463073	4.80207497283238	4.50126068575432	4.26946085437069	GFOD1	4.43371970189703	2
6.09835681264837	3.79613561969813	4.0887847064614	3.76086111969484	CYP27B1	4.43603456462569	2
2.55075205415509	3.53820161152979	6.00873056693817	5.65692797289998	PRR5L	4.43865305138076	2
3.38502293760712	3.53233418683049	5.9375543461632	4.91916810511684	GSTA1	4.44351989392941	2
4.71463990036525	2.99484735754735	4.86903259440318	5.20829510530253	NRG4	4.44670373940458	2
3.80163846644039	4.03835255067164	5.19423078830244	4.75630327293654	TAF4B	4.44763126958775	2
3.02882669479598	2.47431026618355	6.25351267940087	6.05323099516169	PCDH12	4.45247015888552	2
4.08504125378079	4.41519244698118	4.27302183808699	5.0690712256732	CABCOCO1	4.46058169113054	2
8.08612331489718	3.07873687355316	3.85257125240176	2.83403587639549	ARHGDIG	4.4628668293119	2
4.09185722917642	4.74242992665063	4.282276662292	4.75180079502274	C10orf25	4.46709115328545	2
3.48506270349111	4.2153561017157	4.49103032368356	5.67851049406738	BCL2	4.46748990573944	2
5.14801286835138	3.46992988303028	5.46350243154062	3.79420812842825	AIFM3	4.46891332783763	2
1.48838210888441	2.69727554508443	6.99282622413974	6.71073613042874	SLC16A7	4.47230500213433	2
3.98762021575025	4.30989788455995	4.7199490829692	4.88220703544983	NUP62CL	4.47491855468231	2
5.35261801267684	5.54961303328101	3.40753497860083	3.60237155895702	ADORA1	4.47803439587893	2
5.46995607703215	5.13720051141466	3.58827509377907	3.7173383709147	HTR7	4.47819251328515	2
5.67869426523533	8.26868639952502	1.72690403170831	2.25207526292686	GFRA1	4.48158998984888	2
5.28416025529656	5.71498604027167	2.74468774202693	4.18320236655733	GDF15	4.48175910103812	2
4.76153449436625	3.63942418094296	5.11318744366785	4.44533320993347	NOXO1	4.48986983222763	2
4.52238268892018	3.6249824931679	5.04081122643322	4.77223538694153	AGBL2	4.49010294886571	2
2.56517177368449	4.05694456112609	6.23005078765992	5.11089378519327	NCEH1	4.49076522691594	2
4.08074811452707	4.68841010107725	4.09313905006305	5.10401697964325	DEPDC7	4.49157856132766	2
2.56248182584985	2.02901987009088	7.13752742995709	6.24910529380479	DRAXIN	4.49453360492565	2
4.10273982819019	4.80643229993539	3.90494921580076	5.17979987372337	PRAP1	4.49848030441243	2
3.66821548464442	2.51248898112422	5.29152266919989	6.54019628314949	SOGA3	4.5031058545295	2
5.13595300455352	5.61755912009761	3.7651035713591	3.4963394386671	SYT10	4.50373878366933	2
4.8484177785969	4.98775633336908	3.62510841959082	4.55505948724473	NTRK2	4.50408550470038	2
3.59090785719663	4.05436606395353	4.72984513684411	5.65524358388055	MAP3K21	4.50759066046871	2
3.01687778761312	3.16032298655961	5.65957349815036	6.23854427890532	ZSCAN31	4.5188296378071	2
6.90243706558001	6.25493779201159	2.42207795694887	2.51457531244086	KCNE3	4.52350703174533	2
4.44989473672936	4.7162062900945	4.4745095642155	4.45792206237442	CEP128	4.52463316335345	2
4.64397114269263	4.57434600507869	5.27885456750894	3.60838716378466	ZNF285	4.52638971976623	2
