RNA18_MN_Hyb2_total	RNA30_MN_Hyb1_total	RNA31_MN_Hyb2_total	RNA32_MN_Hyb1_total	gene	mean	bins
3.00729499018561	2.0742030558125	3.39264723529923	2.14478393549181	TDRD6	2.65473230419729	2
2.20271140087509	2.37348255995472	3.67377005116106	2.39385638987353	IL7	2.6609551004661	2
4.33500491794446	1.53581086021742	3.19628818842555	1.58581236474321	ART5	2.66322908283266	2
3.4092345691091	2.48036067172178	2.72063278062893	2.04889116186213	HELB	2.66477979583049	2
3.1437668787522	2.36089651466667	2.88821043450209	2.270463110315	ARNTL	2.66583423455899	2
4.27643348621532	1.75236854209393	3.61294666106807	1.02685155561354	BTN2A2	2.66715006124772	2
2.68179405244395	2.6779199692295	3.07376148239401	2.24517089057713	ZNF56	2.66966159866115	2
3.32332994310882	2.61298712716625	3.19009059778501	1.55342752725505	SPATA45	2.66995879882878	2
3.09366817381982	2.2831244052799	3.37664246759814	1.93788930726768	APCDD1	2.67283108849138	2
4.54032735459666	1.62481207907473	2.94401451798591	1.60225858245146	SGO1	2.67785313352719	2
3.98449744499301	2.21326671677821	2.90737491300946	1.60819110391623	CADPS2	2.67833254467423	2
1.92883073398666	3.02111976641842	3.42124966613637	2.35198781804624	GOLGA6B	2.68079699614692	2
0.285958057207269	6.36490711906611	0.384290749153301	3.68917244407596	BHLHE22	2.68108209237566	2
2.27099492934716	3.2656111760867	2.69287437973177	2.49772586206245	SLC6A18	2.68180158680702	2
2.56391073179046	3.91723970693533	2.46111811317585	1.79767713845867	SLURP2	2.68498642259008	2
1.86865990757966	3.39021793125761	2.22706091313572	3.26815037254399	SULT1A1	2.68852228112925	2
2.25214948823178	1.824424940575	2.48213100778054	4.21089818995207	GJC3	2.69240090663485	2
2.83098476635196	2.51652975112209	3.11275506814173	2.30974274759538	ROPN1L	2.69250308330279	2
3.98987494103761	1.85675232480146	3.62619364886289	1.30946200464964	RAB42	2.6955707298379	2
1.11375103212144	3.61649878855027	2.11274205894242	3.94169925498399	PLEKHN1	2.69617278364953	2
3.12638163866721	2.59832268059932	2.88919842934338	2.17843644090918	NCEH1	2.69808479737977	2
3.23617136153606	2.03341479444892	3.49171958407158	2.0403683794254	IGFL4	2.70041852987049	2
5.22537731364479	0.932666598251386	3.88513314818793	0.762399930932157	NEK2	2.70139424775407	2
5.64590050398005	0.923051879980597	3.71283703334117	0.524897715386346	SKA3	2.70167178317204	2
2.46454002698597	2.36758875820621	2.93350692442582	3.0412865341898	AKR7L	2.70173056095195	2
2.51555470881971	2.90170158225704	3.33062177340186	2.06787118375858	ETV2	2.7039373120593	2
4.39383124619926	1.9647984649928	2.8803622081648	1.57792953872595	DMC1	2.7042303645207	2
5.11153868902631	1.25658257351366	3.75004907225264	0.716787533175362	KNL1	2.70873946699199	2
1.50681447241314	3.50806566688679	1.99741378357643	3.82351568024322	CACNG1	2.7089524007799	2
2.98052479651651	2.60624812129811	2.68114416476154	2.60284555017256	KIAA0825	2.71769065818718	2
3.32297010011785	2.55739165637547	3.16061508867946	1.82986715056117	ITGBL1	2.71771099893349	2
3.07960999675483	2.7203349378026	2.62523049412364	2.44930746158754	GDF6	2.71862072256715	2
4.17458796943751	1.6562634939912	4.27201415004341	0.773655835424265	SLCO4C1	2.7191303622241	2
3.55907121073923	2.66712601297172	2.31354889868027	2.34658022675224	RAD51B	2.72158158728586	2
3.5070408299584	2.46447270730469	3.82611013469368	1.10603352963212	SLC6A17	2.72591430039722	2
3.95518611247565	2.02905592029147	2.9555921553076	1.96578788908088	METTL25	2.7264055192889	2
3.62212099259835	1.69462609254286	3.61236621344794	1.97893839071262	CCL2	2.72701292232544	2
2.76553200706076	3.76590841361255	2.13147559148076	2.26457599766941	SLC17A6	2.73187300245587	2
4.95415003752281	1.008388403503	4.21681553878568	0.786984137232541	PTGER3	2.74158452926101	2
1.82864991816172	2.56033626392455	1.60045292384237	4.97776489159562	LTA	2.74180099938107	2
1.74187378414446	2.3531499982995	1.92284412559674	4.96665569258901	PRAM1	2.74613090015743	2
2.75486982467207	2.60618837488394	3.69441204190819	1.93156744571378	SLC34A3	2.74675942179449	2
2.36353088099885	2.91928263288062	2.43514852269591	3.27017149213122	FBXO15	2.74703338217665	2
4.36305762034174	1.51716513536948	4.20228248673194	0.909474872904343	TMEM229B	2.74799502883688	2
2.64208565025866	2.52292393851447	3.25936037570372	2.57611781051715	MAN1C1	2.7501219437485	2
4.1610595057156	1.03618455042799	4.12308005741817	1.73168482396496	SELENBP1	2.76300223438168	2
2.79314064054044	2.10781712773566	2.87451042812886	3.27655534496774	PLD4	2.76300588534317	2
5.62354805655193	0.594941664272564	4.33851642158711	0.502017773457483	SLC1A3	2.76475597896727	2
2.29974670486945	2.42529071528748	3.79987251054429	2.53764109375643	FOXD4L1	2.76563775611441	2
2.58172711018858	2.62642150828278	2.82401836194949	3.03098070227913	NTS	2.765786920675	2
1.95256023274114	2.56047532798686	2.34284744018285	4.21240261945902	CRIP1	2.76707140509247	2
4.21519554989974	1.82620371042282	3.22044443711322	1.80947129095546	ERCC6L	2.76782874709781	2
3.07392832344664	2.40501705346115	3.44911504803251	2.15527420818653	PIWIL4	2.77083365828171	2
4.33972749233852	1.74611099241042	3.27199832934976	1.72608889768306	FOXO1	2.77098142794544	2
4.27180405101618	1.94753255263345	3.18237434153457	1.6929168777806	LRRC8C	2.7736569557412	2
3.20441729237212	2.7328301275106	2.28498801692471	2.87586060448837	CCDC122	2.77452401032395	2
1.08630810801878	3.30352283730532	2.55949129357169	4.15451547986815	GZMM	2.77595942969098	2
3.77409839734901	2.64224911490307	3.1243746432613	1.56489621658941	STS	2.7764045930257	2
5.97936086604493	0.481891096762618	4.17311313801184	0.487707439589714	COL21A1	2.78051813510228	2
2.18390253404294	2.84449854074201	2.01870283330734	4.08329521449898	FANK1	2.78259978064782	2
3.02796675723105	2.28743208515535	2.93323492042015	2.88267124246893	ANKRD35	2.78282625131887	2
2.8768678257742	2.52034678128819	2.85236783348231	2.89295454613131	ZNF736	2.785634246669	2
2.22198512563275	3.6133615091848	2.48177703456132	2.8262949635281	MORN1	2.78585465822674	2
3.08425281849053	2.3850323829215	3.66623347733048	2.01685168181078	CTSH	2.78809259013832	2
2.11624273102504	1.33662685829509	4.46907575828265	3.23737367706365	UBQLNL	2.78982975616661	2
3.71140739633702	2.38754883168441	3.38267944518116	1.68225645541156	AK7	2.79097303215354	2
1.85129163309531	3.3346211747558	2.53990898365506	3.44451969439611	ARHGAP27	2.79258537147557	2
2.59651187575361	2.73935170752392	4.08755602134814	1.74771390503847	RNF224	2.79278337741604	2
3.91188304724636	1.84003235789645	4.23956959978782	1.17970032836718	DKK1	2.79279633332445	2
2.87453837814199	2.4655878533261	3.95498525507728	1.88110779539739	LLCFC1	2.79405482048569	2
3.57601819761738	2.51690694048177	2.90685950358515	2.19458449560559	USP53	2.79859228432247	2
2.5289529521074	2.93475624261347	2.95115363982399	2.78143782303982	AQP5	2.79907516439617	2
0.346009249220795	2.8936413000841	1.66068502312676	6.30768288536031	PAGE2B	2.80200461444799	2
4.38251989573708	2.33793585062243	2.90714883911207	1.59884938477712	SAMD15	2.80661349256218	2
2.28976709043173	3.01966527073256	2.08806719819615	3.85310945485811	AMY1C	2.81265225355464	2
3.49962529648304	2.6790581633467	2.58667478035628	2.502825171277	GPR157	2.81704585286576	2
4.11736529198302	1.79374095396266	4.0148276416847	1.35208136519149	C3orf70	2.81950381320547	2
5.10852895294068	1.18476675186228	3.8619403647414	1.16832138363686	TNFAIP8	2.8308893632953	2
2.6662842256092	2.66079150197719	3.29767201628575	2.70831440277439	CACNB2	2.83326553666163	2
1.98208975861983	2.9326807431491	2.82222497211712	3.6133119781767	LRRC46	2.83757686301569	2
2.87198927523498	2.8423862335122	3.63161330212586	2.01368534324243	CLDN10	2.83991853852887	2
2.25806117988008	3.2991504817396	2.828811276592	3.00545694471521	TIGD4	2.84786997073172	2
2.70488299502225	2.87085430007222	3.19561661465818	2.63601098409308	CELSR1	2.85184122346143	2
1.97448722255937	3.24603567186914	2.70259425681451	3.4866493384078	NPAS1	2.85244162241271	2
2.3854002590819	2.82791639843234	3.76175597067926	2.43709348704138	MAP7	2.85304152880872	2
2.25323277321891	3.70181256086112	1.96324396426043	3.49996732671341	SHISAL2A	2.85456415626347	2
3.73728919254214	1.97845509326433	3.53139938452583	2.21095185720996	PDE5A	2.86452388188556	2
2.01824886127348	2.94290340870476	3.70245859212707	2.83017641187369	TOR4A	2.87344681849475	2
5.55728681626325	0.837388157580608	4.39734442618935	0.70206710324317	FOXL1	2.87352162581909	2
3.25631300648897	3.26085000691007	3.14115834731532	1.84451736953029	IL4R	2.87570968256116	2
2.85114437302995	3.24031669177584	2.55438021868532	2.86533368413151	ENG	2.87779374190566	2
2.47866034931418	3.09041475324586	2.64910149203372	3.2966428815088	DNAI1	2.87870486902564	2
3.4891688997055	2.31192026302776	3.41626633328934	2.29963357940738	NEK11	2.87924726885749	2
2.29257662060404	3.68703705060268	3.25867311286507	2.28749961973171	CCDC27	2.88144660095088	2
2.92015500063715	2.94785660030393	3.64400373191989	2.01595724303228	FICD	2.88199314397331	2
4.63289225846428	0.92593092228905	5.2243215893646	0.756893913135343	PPIC	2.88500967081332	2
5.3654812632549	2.53795202385235	2.12073965791188	1.54905413894633	HSFX4	2.89330677099136	2
1.76489026885923	3.09642034273096	3.41626633328934	3.3134936576672	CCZ1	2.89776765063668	2
2.82558133044496	3.26479525065112	2.89662869985992	2.61588285409835	C10orf143	2.90072203376359	2
5.40587971864462	1.58473051916766	3.51416885684909	1.10350909858965	MCM10	2.90207204831276	2
3.1291635492486	3.00736048695647	3.13037116344839	2.37903852539665	ZSCAN31	2.91148343126253	2
3.40047037569169	3.1416553842599	2.8821646751807	2.23204326988102	ZNF214	2.91408342625333	2
3.33829061781434	2.61854076611878	3.34740097514951	2.36673460670349	GRIK4	2.91774174144653	2
2.45690980684683	3.16106075807283	2.87610619784622	3.19321194078042	GAPDHS	2.92182217588657	2
3.65707585784147	2.56165167873189	3.79164389043915	1.68161770730861	RYR3	2.92299728358028	2
3.33191883855104	3.10641129866421	2.2867323750567	2.97945472663735	CCDC102B	2.92612930972733	2
3.54281523109833	2.37818449166656	3.84435576664464	1.94402554523756	FAM72D	2.92734525866177	2
3.34981065978698	2.73642362776659	4.13422668819377	1.49124327222738	C2CD4D	2.92792606199368	2
2.4934646899842	3.00924358463328	3.9265209579565	2.31178068097806	ALS2CL	2.93525247838801	2
2.11273492103722	2.84566301269483	3.35892617398501	3.42559130332968	STAP2	2.93572885276168	2
3.69420390067833	2.73590457927877	2.94574067478131	2.38553665793946	CTNNA3	2.94034645316947	2
3.74739259083894	3.18212150745155	2.84174982296782	1.99687822530151	PP2D1	2.94203553663996	2
0.790376457610954	4.27097388298239	2.27606576773719	4.4333577483985	PYY	2.94269346418226	2
2.50774491825449	3.44259208200249	2.86791302606762	2.96134176443243	POLN	2.94489794768926	2
3.28383348979011	2.88817058543022	3.0290457019382	2.59025455045796	TOM1L1	2.94782608190412	2
4.80244162773923	1.54470564304768	3.78155987193926	1.68360766541591	DSCC1	2.95307870203552	2
2.47223157195775	3.31517263543567	3.24214243426686	2.783200195123	ARHGEF16	2.95318670919582	2
3.28228770644846	2.34829938172846	3.56293414582508	2.62398588388629	ZNF90	2.95437677947207	2
3.22146542377982	3.55263274432455	3.7549479094344	1.2906967632037	SLC25A30	2.95493571018562	2
2.51586617476521	3.39875973722073	2.7369997329091	3.17518355436242	BPIFC	2.95670229981436	2
4.05117268141562	2.2112532324508	3.73163126090245	1.83626066004626	POPDC3	2.95757945870378	2
2.12323857476397	3.09599383855152	3.63463563016153	2.97740276057217	ANKRD65	2.9578177010123	2
3.00802414846254	2.75239908710688	3.30438291594606	2.80193569099062	MEIOC	2.96668546062652	2
3.53785220677086	2.79077666599007	3.47395347276381	2.0820377883713	AHR	2.97115503347401	2
3.14144113879044	2.69451929138864	2.87966103374056	3.17493417667799	C6orf201	2.97263891014941	2
3.23325780969049	3.29992883447451	2.70075464493194	2.65935075187212	FGGY	2.97332301024226	2
2.83098476635196	3.53974440530331	2.29646584504085	3.2429926781819	IFI30	2.97754692371951	2
4.48264463156295	1.57792353458551	4.82767296297147	1.03988666099666	KCNJ6	2.98203194752915	2
3.32661711417026	2.85335092818154	2.86061618968868	2.91555759937334	MRAP	2.98903545785346	2
2.08283868644922	3.40747984966807	3.24891655783343	3.22289685710984	MYH14	2.99053298776514	2
2.89064008684857	3.78322062583579	2.8465089246766	2.44609242533003	SERPINA5	2.99161551567275	2
3.39393393595159	2.52805255515511	3.54364146426284	2.50488951176244	TBX10	2.992629366783	2
3.31097015115239	2.82239957176303	3.77986588943576	2.06353356934864	SLC16A7	2.99419229542496	2
2.22434517356225	3.48248370419231	2.28951584083397	3.98353599406443	FBXW12	2.99497017816324	2
2.44683824172589	3.05318501118478	3.4463913457045	3.0346152905858	TMEM184A	2.99525747230024	2
1.51659898197426	4.29276456605883	1.35874229164917	4.82055685045018	SLC51B	2.99716567253311	2
3.89530912951833	2.04644648527892	4.14421120086741	1.91182776286914	KCNA5	2.99944864463345	2
3.17708880149787	3.18215264001434	2.87599476885018	2.7633578785164	EHHADH	2.9996485222197	2
3.3005003949226	1.73002484310909	3.90155048612902	3.08551257621611	LRIT2	3.00439707509421	2
2.1189472773975	2.59127580363039	3.60480157950669	3.70687646634002	LRRD1	3.00547528171865	2
2.90524795886892	3.22933589949338	2.18169113467679	3.71372258860451	TNNI3K	3.0074993954109	2
5.77923472035125	1.08462544591441	4.43607643163998	0.740628127439566	NR3C1	3.0101411813363	2
4.19447947014597	2.25676765758521	3.87990247852147	1.71109513750433	SLC7A4	3.01056118593924	2
4.30803927970308	2.00205429484298	3.9140327765921	1.81840143921434	EPHA6	3.01063194758812	2
5.02712757214048	1.45197835091821	4.25438833950155	1.32358075717067	PYGL	3.01426875493273	2
4.0017795881324	2.51305136248625	3.8070420813189	1.73694480269993	CEMIP	3.01470445865937	2
3.19778361960776	2.94073602940212	3.1004794814958	2.82897721519102	C3orf67	3.01699408642417	2
3.65884454136872	2.45834559135484	4.01946479487861	1.93829178843167	FAM72C	3.01873667900846	2
4.03750976302644	2.51305136248625	3.39546996441956	2.13777821870761	DGAT2	3.02095232715997	2
2.20791721807066	3.28456727506422	3.31155802248321	3.28965622586113	FITM1	3.0234246853698	2
4.77684684898126	2.04607637206604	3.2703372007867	2.02125499487233	CLMN	3.02862885417658	2
3.68386429921955	2.77207149786301	3.37707885760912	2.28185112785081	CCDC171	3.02871644563562	2
2.18036041370144	3.24389168260951	3.2193301619504	3.49111402359884	PIEZO1	3.03367407046505	2
4.10919594854849	2.80223984728739	3.65175189729522	1.58819494471304	GABRQ	3.03784565946104	2
3.31935941748982	2.978243392254	2.97665562350071	2.8785735899314	KLLN	3.03820800579398	2
3.66695609931978	2.57737490936914	3.38957190255493	2.52346110763377	MYB	3.0393410047194	2
3.30291666012137	2.26641780389307	4.34261838916628	2.24565196426271	CHST1	3.03940120436086	2
3.56380098652481	3.03859629289905	2.7421665504491	2.81604790312669	C5	3.04015293324991	2
4.27853409831653	2.05672464362758	4.37778970867538	1.45049112845187	SRPX	3.04088489476784	2
3.47418530738783	2.29879937095129	4.44653046744761	1.94873040606955	NXPH3	3.04206138796407	2
3.16876885201724	3.00710378069842	3.60261186878931	2.39510099383049	RIPPLY2	3.04339637383386	2
6.86293659771491	0.265160837965249	4.90621968447245	0.173402675665355	NT5E	3.05192994895449	2
3.43420370648226	2.73709126528149	3.15065551557426	2.89797952492906	C10orf25	3.05498250306677	2
2.98792635254631	2.51158762670905	3.70945336935522	3.01676288235372	SERPINF2	3.05643255774107	2
3.68054159835971	2.55266886476629	2.29091728952113	3.70961107257499	TICAM2	3.05843470630553	2
3.50698727149977	3.03540645798154	3.68116354482877	2.01822386812576	ATP2B2	3.06044528560896	2
2.9216417702225	3.38566116144985	2.71806667274533	3.22708749459038	LTBP2	3.06311427475202	2
3.93142792618589	3.01808014460619	3.24814299011565	2.06308222779804	PRSS23	3.06518332217644	2
4.95363697310302	1.96954235452796	3.69836068116383	1.64013422804602	PPARGC1A	3.06541855921021	2
5.03541244632791	1.94930210679132	3.10115996448427	2.18707381410978	ANKRD45	3.06823708292832	2
3.72484437865781	2.75413036432726	3.57550746810682	2.23237477225793	OSBPL10	3.07171424583745	2
3.15649611062344	3.27410435211192	3.59365627581805	2.2646353108176	DDN	3.07222301234275	2
3.27603040647716	3.59462937329897	2.93108599159253	2.4963376857199	AGBL4	3.07452086427214	2
3.38515504547958	3.25399063316413	3.39883640301746	2.2916452734433	FAM89A	3.08240683877612	2
3.43492818317371	2.47679507084122	5.25380352771012	1.16449530191267	KCNA3	3.08250552090943	2
2.1266503132344	3.15461863129765	3.14613975725729	3.92946995289225	MATK	3.0892196636704	2
5.25788931888908	1.18319725253237	5.43089846424635	0.504622937379234	FOXD2	3.09415199326176	2
3.42678182843944	3.11991809309955	2.93969176772354	2.90556194329295	MMAA	3.09798840813887	2
3.41831310975539	2.77074156404236	3.34689100160344	2.87608609144183	AK8	3.10300794171076	2
2.77124270279765	2.99117578761814	4.51687811784946	2.13865601436281	TBC1D10C	3.10448815565702	2
4.12326510309701	2.65249694478175	3.73806829071606	1.92734204035403	PHETA2	3.11029309473721	2
4.47532921147855	2.35116686013282	3.84841379610813	1.77812156878881	LANCL3	3.11325785912708	2
2.65971522532711	3.20811586787315	2.3935140013037	4.19591278714086	UPK2	3.1143144704112	2
2.5696704451919	3.36698780004074	3.75293517207452	2.78547433422412	NOS3	3.11876693788282	2
3.90163561766372	3.01190720365706	3.91166458347631	1.70216250627606	CLDN23	3.13184247776829	2
1.36306673935465	4.72155923090646	3.22072246909433	3.23470917197964	C11orf91	3.13501440283377	2
5.2400269880865	1.49516169438666	4.73585377283848	1.0962821879931	CCDC169	3.14183116082619	2
2.67393544260354	3.32432129765868	3.34540311460558	3.24407157189854	TMC6	3.14693285669158	2
1.60747211935572	2.4331459078876	2.45068700781257	6.09945666740696	CCL25	3.14769042561571	2
3.26985177229739	2.79914040603423	3.31175880593779	3.21331382400458	CLYBL	3.1485162020685	2
4.29444488639114	2.90404782065354	3.32970734163163	2.09642039370065	PIGN	3.15615511059424	2
3.83591386973237	3.4219500684434	2.86481039411889	2.51105582814017	SLFN5	3.15843254010871	2
3.93407776511315	2.16489496634322	4.41332732173414	2.12693205828799	TNFRSF13C	3.15980802786963	2
4.06626756429226	2.61583042110223	2.82985064876661	3.13615437675067	TMEM35B	3.16202575272794	2
2.67953666090097	3.60243600709546	3.43911116938852	2.95533371013931	SPTSSB	3.16910438688106	2
3.96561439630151	3.08502724984287	4.6033598666732	1.03459602341698	GFRA3	3.17214938405864	2
3.05771625148255	2.98034733076239	3.113012341889	3.57317861670452	POLR3G	3.18106363520962	2
2.89472724508205	3.15328874135617	3.44555264868523	3.24740478740365	IGSF22	3.18524335563177	2
2.4632531274501	2.9361910409181	2.88607610455764	4.47014481928478	DEF6	3.18891627305266	2
3.08423579976364	3.4988240836603	2.83324537491914	3.34838904703324	ZNF563	3.19117357634408	2
3.48897727136083	3.64394602004643	3.11268994229296	2.53262378930919	TNFSF13	3.19455925575235	2
2.42164432018442	3.84592759016692	2.96017609833167	3.55503577892538	C4B	3.1956959469021	2
5.02256815231238	2.0984061706403	4.32336115589758	1.33972249854818	S1PR3	3.19601449434961	2
2.66052677391092	2.5428255525556	3.81862967889034	3.76637007738232	OSGIN1	3.1970880206848	2
3.87169213633092	2.39841335693847	3.50999735509678	3.01624838369552	PLP2	3.19908780801542	2
3.6665455127423	3.35960893772367	3.40266063826176	2.39054611218134	KIRREL3	3.20484030022727	2
3.92454205876951	3.70809200455098	2.44279300087107	2.75167908558295	DDC	3.20677653744363	2
6.04676357861584	0.145870640594232	6.52987800355669	0.105991684033314	FOXF2	3.20712597670002	2
6.43328574150041	2.51910735014231	3.49042181507481	0.392232698997532	TAL2	3.20876190142877	2
3.87935489085534	2.53650077831114	4.63951758673399	1.7836041043591	NTF4	3.20974434006489	2
3.29814646756597	3.40757561702664	3.47771161569472	2.66286034537399	NME9	3.21157351141533	2
2.45848677077933	3.16308968025388	3.58267772510385	3.64400970533076	LRP2BP	3.21206597036696	2
3.69687359104991	2.61065479709142	5.01614827574618	1.55912789604493	A4GALT	3.22070113998311	2
3.60726384708015	2.61062243293352	3.11096651391167	3.55671641986902	DEPDC7	3.22139230344859	2
4.79270450071203	2.10832873067092	4.32993394185296	1.68019408895359	CDC6	3.22779031554737	2
3.65694300221414	3.42908511364063	3.43595703739977	2.39021883582175	MPV17L	3.22805099726907	2
2.90131979160294	3.23512691934869	3.6868091640312	3.09981003171075	FAM133A	3.2307664766734	2
2.81848593736144	3.40515099500473	3.13440550722601	3.5667488551961	EPX	3.23119782369707	2
0.442236673560306	6.25879993536625	0.955139551762848	5.27123612995973	INS	3.23185307266228	2
3.32841285890125	4.08768512525116	3.1949697287038	2.33370515970353	C1orf194	3.23619321813994	2
4.34065391320538	2.32795782388178	4.78757243797146	1.49871071219569	TMEM63A	3.23872372181358	2
3.23271498557714	3.28158002383164	2.8753574971852	3.57666414158892	KRT222	3.24157916204573	2
6.1033861469696	1.88462834607461	4.29637153195687	0.684698892675134	TMEM117	3.24227122941905	2
3.79986915181466	3.14287237259392	3.90806179178582	2.13141208659205	HSPB6	3.24555385069661	2
5.95020089664213	1.84403275641021	4.33584708966988	0.852663923994634	MRAP2	3.24568616667921	2
5.86085050935137	1.35521795493965	4.79625422984572	0.984720658599181	CMTM7	3.24926083818398	2
2.52308934285821	3.94809003885703	3.66562883936885	2.86873842624472	UTS2R	3.2513866618322	2
4.42748928113345	2.19582238327394	4.03629560823502	2.35858857813925	NXPH1	3.25454896269541	2
3.87443277440862	2.93561086758154	4.03458488468182	2.18032660039464	SPTB	3.25623878176666	2
5.50333676562385	1.37372951761287	5.39397263193485	0.77001795532039	PCDH15	3.26026421762299	2
4.32004513974381	2.91216853719349	3.42260758576418	2.38905835679622	CRISPLD2	3.26096990487442	2
4.86927225743854	2.97235362763062	3.46289313743876	1.74441706345107	RAB31	3.26223402148975	2
2.85135156323219	3.27549073058773	3.61679602813088	3.31298532591244	SH2D4B	3.26415591196581	2
4.56071514653457	2.91533956934878	4.0730782368547	1.5381484367918	KCNC2	3.27182034738246	2
1.90041141042212	3.61203490995242	3.01272678259335	4.56268963648169	C1S	3.2719656848624	2
4.26450889963209	2.870957193861	2.80835588305832	3.1986534964958	FAAH2	3.2856188682618	2
5.60534983737688	1.34621096791605	5.16539469593348	1.0480457717214	TMEM171	3.29125031823695	2
5.25235213360516	1.93805091685015	3.97634266914366	2.00114817980113	FRMD6	3.29197347485003	2
3.7739775659164	3.49262489144971	3.30489266119061	2.59968830689222	CD27	3.29279585636223	2
4.27916750479759	3.37737135220333	3.41725255336246	2.1178754047488	KLRG1	3.29791670377805	2
3.486781436537	2.39258338590987	4.15026632801324	3.1944664602108	LRRC36	3.30602440266773	2
6.10911702598084	0.943198975077715	5.64766564605403	0.527186001871934	TRIL	3.30679191224613	2
3.03309484656067	3.92281188290537	3.10965599435057	3.16213028183834	AVIL	3.30692325141374	2
2.24933781596183	3.47279830063186	3.3107075420922	4.20564113852891	RHOXF2B	3.3096211993037	2
2.838530034919	3.45984009801757	3.02349130942935	3.94553478826355	RNF43	3.31684905765737	2
4.07423516694569	2.82256797939093	4.4578681224647	1.94437687647816	SGK1	3.32476203631987	2
5.28882763394102	2.09072846410903	4.63111514876275	1.30213119865991	DSEL	3.32820061136818	2
3.2378407101299	3.24932918632364	3.77107495547362	3.08747310292235	KATNAL2	3.33642948871238	2
2.93762192590993	3.58269378130295	2.96671343469812	3.86194396720138	TMEM72	3.3372432772781	2
2.49126659438973	3.20526420932393	4.86248574771516	2.79478872459041	LINGO3	3.33845131900481	2
3.48542020584631	3.23553825144269	3.43038313631946	3.21714168415071	RINL	3.34212081943979	2
3.30139652076082	4.06682958889784	2.87685585961208	3.15201735856062	ZBBX	3.34927483195784	2
3.91678171866397	4.1061226284041	3.34199967387001	2.03425033331018	FUOM	3.34978858856207	2
2.60850067343653	3.29061277278386	4.07955803284041	3.42591916661859	TRIM7	3.35114766141985	2
3.96058033539718	2.90427564271526	3.75254625654146	2.79133552600154	SLC24A1	3.35218444016386	2
2.52586115533812	3.82456346477634	3.69461946657004	3.37333106586805	RIN1	3.35459378813814	2
6.55125133078373	0.744503355777043	5.92159758605913	0.2028625263259	MEGF10	3.35505369973645	2
3.53735669349027	2.82016571815516	4.19363276228419	2.88297380570613	RASGEF1A	3.35853224490894	2
4.3060469692608	3.21168758449291	3.47445924678225	2.45034081564791	HESX1	3.36063365404597	2
4.25512577916038	2.69281361781287	4.36679294546312	2.13451277336335	HES2	3.36231127894993	2
2.68876889111921	3.39647306325534	4.50496659334858	2.87924662560826	NOG	3.36736379333285	2
4.0752301796076	3.4849011237378	3.56911588786917	2.34802031092038	OPCML	3.36931687553374	2
4.41468368012078	2.92349497896988	4.05073275272755	2.0939065974281	LMO2	3.37070450231158	2
3.09058754817646	3.97635069496802	3.53919640448141	2.88927302128652	MT1X	3.3738519172281	2
4.77398781515257	2.06584971674373	4.38992714008772	2.29182110750096	PLCE1	3.38039644487124	2
4.04293910684367	3.08782996027542	3.72623360189167	2.66528881601564	PCTP	3.3805728712566	2
3.87372624551991	2.94372895073094	4.60997142210358	2.09659981006343	MSRA	3.38100660710447	2
3.46238242767599	2.94328530141426	4.86665339669445	2.25423478364961	CHRM4	3.38163897735858	2
2.90175938551076	2.45858334237915	4.21210110411243	3.96987034742956	TLCD1	3.38557854485797	2
2.85811547181645	3.27851388900623	4.03265496953893	3.38016973924154	CYP2S1	3.38736351740079	2
2.21555329540588	3.32561998002977	4.60790864124501	3.40274601208248	SMIM22	3.38795698219079	2
3.42656910474019	3.09158269324929	3.92013606497259	3.14292849651171	KCP	3.39530408986845	2
4.36670326540667	2.88936076561652	3.54492379936674	2.79926755267469	TMEM255A	3.40006384576616	2
2.20609923999836	3.28653116168561	3.81177367724398	4.29847259095282	SYCE1	3.40071916747019	2
4.71082280950465	2.86022160322107	4.4034027808687	1.63293250551494	GPR12	3.40184492477734	2
6.80716688793675	0.89288002335329	5.17254220880383	0.744188061633071	THBS1	3.40419429543174	2
3.73137193316508	2.3876915337842	4.45352767191011	3.04535700785488	SLC43A3	3.40448703667857	2
3.79586478139263	3.12939996768313	3.18379850587616	3.51415741997315	ZNF165	3.40580516873127	2
4.11891824290452	3.78528658441234	3.82343761138487	1.9041529282729	KLHL1	3.40794884174366	2
3.86092975950656	3.26875177663923	3.03403953261618	3.4785245099961	C12orf66	3.41056139468952	2
2.7558258787497	3.06594116847096	3.87464355734209	3.95540439613752	CPNE5	3.41295375017507	2
5.55240827014987	2.45046546756365	4.30722245459208	1.35804134207162	CTSO	3.4170343835943	2
3.15128592403479	3.63210719433228	3.59212122360097	3.31426983327219	ANKRD61	3.42244604381006	2
5.87657644241125	0.38773357370854	6.79809449789633	0.63389865225085	RHOD	3.42407579156674	2
4.66645840607466	2.78579406804377	4.47937019225001	1.77989791401238	XKR5	3.4278801450952	2
5.54449561718823	2.91431592011811	3.51568421663145	1.7383147600928	ABCC4	3.42820262850765	2
1.83524082608223	4.04780793506764	2.68443753036768	5.14709102108267	TMEM210	3.42864432815005	2
0.662235423825117	4.86875576099837	1.95246107529131	6.23520902163367	P2RX2	3.42966532043712	2
5.30893433689997	1.6759964788296	4.81297190601537	1.9301027103525	EHD2	3.43200135802436	2
3.14278447103312	4.20967880026414	2.16960462698819	4.22599101500566	PWWP3B	3.43701472832278	2
3.83577771718309	3.94809003885703	3.10923874767894	2.86873842624472	OPN1SW	3.44046123249095	2
