RNA17_CM_Hyb1_total	RNA19_CM_Hyb2_total	RNA3_CM_Hyb1_total	RNA4_CM_Hyb2_total	gene	mean	bins
0.317167176723418	0	0.139952111830008	0	CSAG1	0.114279822138356	1
0.0659615150019793	0.138227482616665	0.174635725286617	0.0786301063288988	CLDN16	0.11436370730854	1
0.250822708593439	0	0.110677177018181	0.0996652681785366	KRTAP11-1	0.115291288447539	1
0.151514656996166	0.0907173550493974	0.133713686509901	0.0860069591851988	KCNS2	0.115488164435166	1
0.251359227756206	0	0.110913919642819	0.099878455917956	VCX	0.115537900829245	1
0.19159310702613	0	0.169083448151145	0.101506909003575	TAS2R13	0.115545866045212	1
0.0279520549419663	0.20501496455413	0.0740041733106821	0.155495835866561	KCNJ9	0.115616757168335	1
0.27520009127875	0.0320390658706205	0.107941207250623	0.048600757888779	NSG2	0.115945280572193	1
0.321946408153496	0	0.142060979268542	0	LENEP	0.11600184685551	1
0.193035628708051	0.101130291696751	0.170356492593077	0	HSD3B1	0.11613060324947	1
0	0.131967985145546	0.333455031723588	0	OR51B4	0.116355754217284	1
0.137923050441345	0.0963428248363025	0.121718914162014	0.109608399393531	ADORA3	0.116398297208298	1
0.129488087025924	0	0.285687368776958	0.0514525378971288	CPA3	0.116656998425003	1
0.159444286263265	0.167063948630658	0.140711689099099	0	PRB3	0.116804980998256	1
0.189126242987167	0	0.278177346743658	0	OTOP1	0.116825897432706	1
0.324838808503182	0	0.143337270029075	0	MTRNR2L6	0.117044019633064	1
0.0991649274059293	0.20780781458362	0.0437571792683695	0.118210577573783	ANGPTL5	0.117235124707925	1
0	0.233889528082921	0.0844270134594593	0.152053768710918	CFHR3	0.117592577563325	1
0.153436499315834	0.114835040235772	0.116065489497522	0.0870978887178594	ZNF365	0.117858729441747	1
0.0562789458697443	0.176905359397693	0.149000739750051	0.0894505328383993	ADAD2	0.117908894463972	1
0.104639749756034	0.0548201826094366	0.230864903976037	0.0831579307954486	ATP11AUN	0.118370691784239	1
0	0.182139245770406	0.153409045659816	0.138145497460486	VHLL	0.118423447222677	1
0	0.184874069280472	0.0934274908703025	0.196307655850757	PNMA6F	0.118652304000383	1
0	0.268907737135233	0.0283113608697886	0.17846150531887	ANKRD40CL	0.118920150830973	1
0	0.155462285531306	0.261880088045545	0.0589560330071268	ZAR1L	0.119074601645994	1
0.0606662049437409	0.190696123088479	0.0803080910165481	0.14463555438816	DAO	0.119076493359232	1
0	0.183496468168099	0.154552183108846	0.139174897590594	C11orf97	0.119305887216885	1
0.191307185960157	0	0.211038898791282	0.0760165700311671	AWAT2	0.119590663695652	1
0	0.0359597342700919	0.0605750670946471	0.381836737139616	REG4	0.119592884626089	1
0.156056359861921	0.122635587789636	0.137721799290884	0.0620095327246274	CCR4	0.119605819916767	1
0.0835778371095492	0.21892981888477	0.110637818135885	0.0664198835585269	CFHR5	0.119891339422183	1
0	0.08826245888229	0.260190539090412	0.133887249151669	IQCA1L	0.120585061781093	1
0.169731014409282	0.118561511931434	0.149789862589363	0.0449621359091424	TMPRSS11F	0.120761131209805	1
0	0.269128153313212	0.113338267613154	0.102061591566436	GSTA3	0.1211320031232	1
0.075182622505455	0.157551030250537	0.132699315247647	0.119496297227497	SPESP1	0.121232316307784	1
0.165507660529614	0.173417084705345	0.146062696994417	0	MCCD1	0.121246860557344	1
0.0957510197400906	0.0501634264171092	0.169003079838722	0.171211490435852	ELF5	0.121532254107943	1
0.111914703786692	0	0.19753240926864	0.177878773872931	MYL10	0.121831471732066	1
0	0.270904576767425	0.114086374990138	0.102735265438162	GLYATL1B	0.121931554298931	1
0.182328066681189	0	0.16090692764319	0.144897372045444	CRH	0.122033091592456	1
0.105154755235818	0.110179982228899	0.232001151825583	0.0417836046010241	CLEC17A	0.122279873472831	1
0.187178144275289	0.0784492705580087	0.165187185195979	0.0595007048635163	GHRHR	0.122578826223198	1
0.114032449273194	0.191171089980855	0.0402540572017606	0.144995798207921	KCNJ15	0.122613348665933	1
0.157591111724666	0.0550407376579323	0.278152476171754	0	PPP1R2B	0.122696081388588	1
0.144052024487927	0.226404162073174	0.0635639073650235	0.0572395686688868	OLIG2	0.122814915648753	1
0.148434238706559	0.0518425811119135	0.17466023556385	0.117961713199944	MINDY4B	0.123224692145567	1
0.155108815966244	0.162521291104534	0.027377115856926	0.147919254936572	KCNH4	0.123231619466069	1
0.17512733081375	0.122330978778733	0.103034788739231	0.0927832650603962	BFSP2	0.123319090848028	1
0.125801929804018	0.179746175388021	0.0706502777676156	0.11815305417837	C8orf34	0.123587859284506	1
0.203281811168307	0.014199761289447	0.191358809578661	0.0861597105600635	ZNF536	0.12375002314912	1
0.130061360239099	0.204415268634413	0.0573904343475572	0.103360659970436	CD1A	0.123806930797876	1
0	0	0.342259124970415	0.154102898157242	CD300H	0.124090505781914	1
0	0	0.302093884337183	0.194312018899894	CBLIF	0.124101475809269	1
0.325965156660267	0.170771331679327	0	0	KRTAP7-1	0.124184122084898	1
0.120031091906053	0.377301726682721	0	0	IFNA5	0.124333204647193	1
0.143305413385398	0	0.126468920568336	0.227771600690948	IL4	0.12438648366117	1
0.105296092272425	0.220656147205725	0.0464625962661451	0.125519296079689	PABPC1L2A	0.124483532955996	1
0.155746108649471	0.0815945196426737	0.137447998497065	0.123772506671026	WNT3A	0.124640283365059	1
0	0.195128573915681	0.0821747344421837	0.221996092591019	PRSS2	0.124824850237221	1
0.199170235552587	0.104344178085419	0.117180242786481	0.0791409799010922	SLC22A12	0.124958909081395	1
0.0610126889802836	0.127856832960327	0.215378016336523	0.0969744094322833	GPR34	0.125305486927354	1
0.0822902233725674	0.143704633684401	0.145244418579882	0.130793216083038	AQP2	0.125508122929972	1
0.502181363145411	0	0	0	DEFB135	0.125545340786353	1
0.234126938731441	0.0446028364936767	0.206620116559753	0.0169147539002516	TMEM236	0.125566161421281	1
0.213525933935844	0	0.0628131525536256	0.226254043084891	JCHAIN	0.12564828239359	1
0.0415524890297122	0.272113972199422	0.0825088961982251	0.107321661216651	ATP10B	0.125874254661003	1
0.109312036256769	0.114535935014693	0.192938632308904	0.0868710291007338	TAS2R9	0.125914408170275	1
0	0.507736619137297	0	0	S100A12	0.126934154784324	1
0.0304510077678223	0.255249816306389	0.0537468333070929	0.169397381182436	VNN1	0.127211259640935	1
0.276595275518439	0.0445866848237532	0.187768449875133	0	GPR149	0.127237602554331	1
0.0274878219826962	0.316815773461694	0.121291830252673	0.0436895234073866	SLC36A2	0.127321237276112	1
0.211404027970235	0.0949314804477984	0.133262034009298	0.072001816718033	WDR49	0.127899839786341	1
0	0	0.353940323774866	0.159362382735988	SPRR2G	0.128325676627713	1
0	0.254743717532678	0.0357601775400123	0.225415342752766	LBX1	0.128979809456364	1
0.0476329302699741	0.149727762635745	0.16814676103127	0.151416872773877	CLEC10A	0.129231081677717	1
0.139024476753654	0.182085374357874	0.0306727343584844	0.165725565720122	CATSPERB	0.129377037797534	1
0.110546038547532	0.231657817762549	0	0.175703398463384	SPDYE4	0.129476813693366	1
0.143480389470117	0.120269724191252	0.151948007129723	0.102622369542076	DMBT1	0.129580122583292	1
0.142696343626018	0.0747578203647812	0.18889711268859	0.113401768407151	STMN4	0.129938261271635	1
0.185567215122031	0.0972176313784403	0.163765518935706	0.0737357728253366	RSPH6A	0.130071534565378	1
0.173660747255211	0.0606532660792092	0.102171935828607	0.184012524696136	SLC5A4	0.130124618464791	1
0.183323617747311	0.192084446397495	0	0.145688543343664	PRAC2	0.130274151872117	1
0.142566501639098	0.112034695305546	0.125816821190216	0.141623227605837	RHOH	0.130510311435174	1
0.120031091906053	0	0.211858048755946	0.190779073101714	SMIM18	0.130667053440928	1
0.13429764454403	0.211073365955648	0.177779168341776	0	KRT32	0.130787544710363	1
0.117158962089757	0.122757856571081	0.0516971659352123	0.232767587944389	CATSPER4	0.13109539313511	1
0.216563043193697	0.0523643876413927	0.176418227727875	0.0794326818400529	DACH2	0.131194585100754	1
0	0	0.526418857187999	0	MT1A	0.131604714297	1
0.0889845383851345	0.199793590665504	0.0673114549108843	0.171740378279523	MOBP	0.131957490560261	1
0.048830433815095	0.102327970198042	0.280107769220541	0.0970147062988664	MEFV	0.132070219883136	1
0.109622037180516	0.137832900638973	0.166397781232118	0.114994953444104	HYDIN	0.132211918123928	1
0.210340881222004	0.146928556253932	0.0618762021873722	0.111439565970512	UGT2A2	0.132646301408455	1
0.288723437287534	0	0.127401123914049	0.114725253419274	CENPVL2	0.132712453655214	1
0.165321382915062	0.173221905093971	0.0875389827231591	0.105105634533808	ZNF705A	0.1327969763165	1
0.100136718343439	0	0.353487907510987	0.0795793406760024	TCL1A	0.133300991632607	1
0.158690667084438	0.0831371574211982	0.210069915326204	0.0840750450445994	ATP12A	0.13399319621911	1
0.276062111924885	0	0.162418973948372	0.0975059841120218	DDX4	0.13399676749632	1
0.196964006445752	0.0807560975999965	0.211611019986081	0.0476391556612026	AGBL1	0.134242569923258	1
0.182712810491378	0.136746035251882	0.115176049384758	0.103716521860605	FAM71D	0.134587854247156	1
0.0604373936101626	0.316628141970156	0.0355578655463864	0.128080036047713	LMX1B	0.135175859293605	1
0	0	0.398250825138386	0.143450624091073	CACNG1	0.135425362307365	1
0.247651083194997	0.0864953495895993	0.109277676360417	0.0984050118896616	HMX3	0.135457280258669	1
0.190639907488686	0.159800298690194	0.100945342179788	0.0909017095554401	CACNG3	0.135571814478527	1
0.139395538524349	0.292114187759892	0	0.110778595828338	SPINK9	0.135572080528145	1
0.113903494968685	0.0397822714509837	0.268056904338703	0.120693190673071	FNDC7	0.135608965357861	1
0.331326425684284	0.115720047124807	0.097466649310184	0	GLOD5	0.136128280529819	1
0.386335689784196	0	0.0568243917074169	0.102341212365248	OXCT2	0.136375323464215	1
0.0632456614510367	0.26507240073368	0.167445395370348	0.0502617633386915	DNMT3L	0.136506305223439	1
0	0.13029220120719	0.219480454742933	0.197643082081035	TAS2R42	0.13685393450779	1
0.162232543455167	0.113323635656507	0.143172362907551	0.12892732114582	KCNV2	0.136913965791261	1
0.176920263438763	0.0741500332073439	0.156134469837452	0.140599753512931	UBE2L5	0.136951129999122	1
0.0727018595438397	0.279312730779282	0.0427735676906726	0.154071117811159	C12orf42	0.137214818956238	1
0.0716090426423072	0.225093473749167	0.252783704731349	0	LACTBL1	0.137371555280706	1
0	0.15969666684928	0.26901300873161	0.121123678707249	ATP5MGL	0.137458338572035	1
0.116670412009557	0.0977967673874461	0.2059263599405	0.129806293483523	AKNAD1	0.137549958205257	1
0.152650609218013	0.0959673656592319	0.1077729434825	0.194099987078802	TEKT1	0.137622726359637	1
0	0.160007966394795	0.269537400561497	0.121359787242741	PNLIP	0.137726288549758	1
0.162982578330133	0	0	0.388570137101063	C5orf52	0.137888178857799	1
0.205797616420361	0.129379471251273	0.217942938422492	0	CT62	0.138280006523532	1
0	0.232074611300332	0.177697935000061	0.144015970964633	ZIC1	0.138447129316256	1
0.132395472852436	0.178357503825391	0.183606899006341	0.0601231973496146	TAF1L	0.138620768258446	1
0.0713308479883612	0.269062807154826	0.100720665160651	0.113374233681302	KCNK10	0.138622138496285	1
0	0.270309835654873	0.113835910939666	0.170849535827459	GPR174	0.138748820605499	1
0.0312195640212609	0.196269070362584	0.303068454709456	0.0248104028382808	ALOXE3	0.138841872982895	1
0.0623894021640702	0.130741842464343	0.165178414971122	0.198325152712055	SMIM35	0.139158703077898	1
0.154686843759578	0.108052768881786	0.0910087888249546	0.20488450259607	IRGM	0.139658226015597	1
0.23517766306076	0.123208268986786	0.138364929774564	0.0622991035912534	SLC22A13	0.139762491353341	1
0.273917107170224	0	0.241735465888195	0.0435367628360321	ANHX	0.139797333973613	1
0.159401029538831	0.167018624716216	0.0562694057873227	0.177347936511943	TGM5	0.140009249138578	1
0.138949132158675	0.139523131164127	0.158389907909894	0.124226812812179	FMN1	0.140272246011219	1
0.217914583172974	0.0951368645810498	0.176286457043176	0.0721575925539243	GOLGA8G	0.140373874337781	1
0.096875877144292	0.203010931806751	0.056996160959624	0.205301140496376	FOXN1	0.140546027601761	1
0.201388927122581	0.105506538252609	0.177728388802118	0.0800225846472055	TGM7	0.141161609706128	1
0.0260036377464099	0.272463222263321	0.206536984685621	0.0619958107656266	WNT7A	0.141749913865245	1
0.124087052772995	0.130017032883627	0.175213541484327	0.138057971274133	SLC14A2	0.141843899603771	1
0.128264101222522	0.139769445671527	0.14941708830681	0.150859901435631	SLC1A2	0.142077634159123	1
0.207249451456836	0	0.365800757904888	0	XAGE3	0.143262552340431	1
0.179801759738904	0.146528886600742	0.105784952260492	0.142889698495342	NUP210L	0.14375132427387	1
0.0956925398827575	0.100265578290549	0	0.380237607016648	FOXR1	0.144048931297489	1
0.0969025060275092	0.203066734701695	0.199541397488249	0.0770090898432838	KLHL34	0.144129932015184	1
0.315210404978611	0	0.111270938697463	0.150299929640486	FAM92B	0.14419531832914	1
0.109925574346142	0.287946983491101	0.0485053858119905	0.13103791807758	TMPRSS11E	0.144353965431703	1
0.220263240817294	0.0576973430837838	0.226782756657998	0.0729352985655177	SAMD3	0.144419659781148	1
0.151626372872292	0.158872425988122	0.267624554492996	0	IFNL1	0.144530838338353	1
0.134798324033296	0.105930137775275	0.178441952737658	0.160687736650339	FOXE1	0.144964537799142	1
0.155746108649471	0.163189039285347	0.137447998497065	0.123772506671026	ZNF878	0.145038913275727	1
0	0.168781535491151	0.284316696000098	0.128014196413007	HLA-DQA2	0.145278106976064	1
0.0663900785175289	0.0695627853902794	0.234360485572962	0.211042613069579	CCL16	0.145338990637587	1
0.253619652466244	0.0442899748707894	0.149215129303649	0.134368857961567	GCM1	0.145373403650562	1
0.218502117843113	0.183155269826396	0.0771324022804283	0.104187083990281	OR13A1	0.145744218485055	1
0.127919922684475	0.184295473064191	0.169336532642867	0.101658844777019	SGCZ	0.145802693292138	1
0.0630082782713277	0.23106780455377	0.139014094994686	0.15021933986588	SP8	0.145827379421416	1
0.105897061258059	0.184929603695997	0.124607407468953	0.168314249834705	FRMD7	0.145937080564429	1
0.0588140335215346	0.24649875904063	0	0.280439508358225	STOML3	0.146438075230097	1
0	0.440410276436158	0.0529915763239835	0.0954382792879804	MTNR1B	0.14721003301203	1
0.205437830377668	0.161441604205587	0.181301599416147	0.0408157151587801	CGA	0.147249187289546	1
0.056577004803094	0.118561511931434	0.0998599083929088	0.314734951363997	UGT2B17	0.147433344122858	1
0.211825937766609	0.110974430050288	0.186939188582309	0.0841697668168444	PABPC1L2B	0.148477330804013	1
0.459025152250102	0	0.135031920398484	0	C5orf67	0.148514268162146	1
0.119299938046727	0.208335245585101	0.1403783619168	0.126411311381778	CPA5	0.148606214232602	1
0.247182244375318	0.0517989609342846	0.218141596268481	0.0785749737343617	DRD5	0.148924443828111	1
0.205797616420361	0.215632452085455	0.121079410234718	0.0545162616948563	MC4R	0.149256435108848	1
0.270138940174773	0.0707621437590774	0.149000739750051	0.107340639406079	CTRC	0.149310615772495	1
0.118517840621307	0.217317930152688	0.0522967800635581	0.211920626966616	GMNC	0.150013294451042	1
0.157279746239423	0.0470845621953325	0.218116570463938	0.178558998629615	C12orf50	0.150259969382077	1
0.394993072188323	0.206934672505537	0	0	SPACA5B	0.150481936173465	1
0.135302750692028	0.0708843581697148	0.23881293003117	0.161289043667166	CCNO	0.15157227064002	1
0	0.321958502422698	0.0774781582861679	0.20930823223748	FCRL6	0.152186223236586	1
0.227733408868268	0	0.200977741988441	0.180981310626529	RERGL	0.152423115370809	1
0.108755612194379	0.22790584014955	0.143967396852433	0.129643252591331	CTAGE1	0.152568025446923	1
0.214827127926922	0.112546736874584	0.284381667822767	0	OR52L1	0.152938883156068	1
0.080818733821201	0.254042909506454	0.213970800961559	0.0642272051466911	MAGEA10-MAGEA5	0.153264912358976	1
0.116500765673522	0.325515215177249	0.171355774729074	0	PRDM7	0.153342938894961	1
0.128321527683348	0.181512722566282	0.186854981740605	0.117274703495258	CACNA1E	0.153490983871373	1
0.115508295192686	0.141199690528434	0.220864792473536	0.137692858215858	RIMBP3C	0.153816409102629	1
0.255503762948417	0.0892379997396591	0.169114084760703	0.101525301268297	KLHL33	0.153845287179269	1
0.177267218247136	0.0928693092025906	0.219016926855408	0.126787932802776	LVRN	0.153985346776978	1
0.108805962014839	0.114005676056291	0.192045397900066	0.201760646291056	ADGRG3	0.154154420565563	1
0.233398204719242	0.104808017711827	0.225593856229909	0.0529951894164128	CACNG5	0.154198817019348	1
0.289910622473749	0.101255041234206	0	0.23039397109364	HS3ST6	0.155389908700399	1
0.265860721665218	0.139282952647958	0.0586563998111062	0.158461011792911	LEXM	0.155565271479298	1
0.0860252115490675	0.180272518507752	0.15183677139976	0.205094486712933	CSTA	0.155807247042378	1
0	0.466134619245842	0.0560868117177046	0.101012824535737	LHFPL3	0.155808563874821	1
0.229176867822577	0	0.303377420378457	0.0910642187062787	CCDC185	0.155904626726828	1
0.126764227590104	0.177096195815598	0.186451842621424	0.134320541220121	GNA15	0.156158201811812	1
0.169874143803435	0.133494177962553	0.187395220213292	0.135000153644075	LCN8	0.156440923905839	1
0.237095463255538	0.0310532484592168	0.287704833171852	0.0706580249306095	ACSM5	0.156627892454304	1
0.11788373747804	0.102931056797187	0.312101867177503	0.0936830191773504	SLC22A2	0.15664992015752	1
0.244135261030525	0.0426337015722973	0.179543827676655	0.161679979714835	P2RY14	0.156998192498578	1
0.224256562931348	0.0587433827007608	0.333972077932129	0.0111386398238656	ELAVL4	0.157027665847026	1
0.412317329740443	0.216010754632973	0	0	SLAMF9	0.157082021093354	1
0.0836968938575685	0.131545010834182	0.147727229153897	0.266057995109085	SLC39A12	0.157256782238683	1
0.139993375001223	0.176020200344238	0.247092005875711	0.066752220359749	NUTM1	0.15746445039523	1
0.249955732998726	0.196425626387867	0.110294618310062	0.0744905793272711	CFAP97D1	0.157791639255982	1
0.0694506140520249	0.145539160922925	0.306455422180957	0.110385763928237	KRT28	0.157957740271036	1
0.220988131595724	0.0868308393094461	0.170646827471145	0.15366819322591	SMC1B	0.158033497900556	1
0.244833817351501	0.0513068297944806	0.259282894072929	0.0778284492735135	CASR	0.158312997623106	1
0.182299781222504	0.114607009128881	0.225234751493097	0.115899914717082	PRSS55	0.159510364140391	1
0.0736742564113017	0.0771950659189935	0.195055513854613	0.292747198380216	CASP5	0.159668008641281	1
0.171861702341537	0.180074778999334	0.151670222838809	0.136579680121812	TNFSF11	0.160046596075373	1
0.204129309165072	0.213884418310587	0.0600489373862396	0.162222969803049	TAS2R1	0.160071408666237	1
0.293409335770353	0.192144397847682	0.0971016056798088	0.0582936056699681	CCN6	0.160237236241953	1
0.180230734625807	0	0.318112008791521	0.143230607796455	C8orf87	0.160393337803446	1
0.295830475743842	0.0344408755638586	0.261074303159251	0.0522441154032385	C1orf127	0.160897442467548	1
0.260209120850368	0.163586532516556	0.137782792116079	0.0827159931650034	ZSCAN4	0.161073609662002	1
0.207554499221712	0.14498219622113	0.183169587635035	0.109963327975612	CFAP100	0.161417402763372	1
0.189992625668595	0.159257726940397	0.100602601325176	0.196284984912329	GRAP2	0.161534484711624	1
0.0931513586809562	0.292808870727217	0.0411036523448418	0.222084081529819	FAM71F1	0.162286990820708	1
0.481600159737812	0.168205095820758	0	0	SPACA5	0.162451313889643	1
0	0	0.650865156062986	0	SCGB1C2	0.162716289015747	1
0.217109356075799	0.113742383501889	0.191601875041175	0.129403726951439	KERA	0.162964335392576	1
0.168401316961918	0.176449025710511	0.148616387024987	0.16059562559465	SOX30	0.163515588823017	1
0.0740806549888266	0.21345743602029	0.147098602646859	0.220771527856475	TRPA1	0.163852055378113	1
0.165274879009882	0.346346357639366	0.145857264227898	0	CIB3	0.164369625219286	1
0.213849752458646	0	0.188725231785324	0.254921809690506	RBMXL2	0.164374198483619	1
0.125227589157881	0.16401509276781	0.207215628478825	0.161718746727422	PIK3R5	0.164544264282984	1
0.0748951172568682	0.392371351627771	0.132191860887235	0.0595196662098718	LRTM1	0.164744498995437	1
0.401974135607843	0.140394675189047	0.118249161762869	0	CGB5	0.16515449313994	1
0.268902606352463	0.0939177194056404	0.158206735112183	0.142465837198	LOR	0.165873224517072	1
0.0268043884525607	0.140426699521892	0.0709656807933639	0.426032647277777	EHF	0.166057354011398	1
0.179405250345078	0.140984118481826	0.237491255418403	0.106930942309109	HS3ST2	0.166202891638604	1
0.165449403697327	0.130017032883627	0.0912570528564201	0.279403037102413	PAX9	0.166531631634947	1
0.21654257796565	0.151260602138568	0.127401123914049	0.172087880128911	PGPEP1L	0.166823046036794	1
0.317810517852674	0.0832495808930322	0.14023599035299	0.126283105183622	KLRB1	0.16689479857058	1
0.667672948727422	0	0	0	TSHB	0.166918237181855	1
0.300026652704748	0	0.235357764234975	0.132462916713885	MPO	0.166961833413402	1
0.128129141584872	0.117470752485425	0.282689150513932	0.140009529660103	GABBR2	0.167074643561083	1
0.289712080751742	0.0505928489826577	0.241470586593975	0.089536295573623	CNGB1	0.167827952975499	1
0.0970358703352817	0.254182762470674	0.128453156316312	0.192787688446096	WNT1	0.168114869392091	1
0.22361643953573	0.351454224949937	0.0986722310809094	0	OR2A2	0.168435723891644	1
0.145209068861324	0.266259780965574	0.0320372304189175	0.230797296962098	AQP9	0.168575844301978	1
0	0.357612925183836	0.210842754592579	0.108494169367748	PNMA5	0.169237462286041	1
0.0476909249091015	0.199880081397394	0.126263613879102	0.303202455465223	HEPACAM2	0.169259268912705	1
0.243292834318895	0.063729881025256	0.322063710764086	0.0483366233350356	CABP4	0.169355762360818	1
0.320191931814785	0.0559155904363282	0.0470956016648664	0.254458736466727	FAM181A	0.169415465095677	1
0.318975132942525	0.0501327891452747	0.197049838236224	0.114071282104994	CHIT1	0.170057260607254	1
0.230212004959564	0.134007542599907	0.112869519880318	0.203278964482562	SPATS1	0.170092007980588	1
0.179040790720202	0.187596947903699	0.316011726356635	0	SERPINB4	0.170662366245134	1
0.225202067796141	0	0.317990080079834	0.143175709134977	RTBDN	0.171591964252738	1
0.258962366407678	0.113786855180943	0.162188051969346	0.152689713124024	FAM135B	0.171906746670498	1
0.131886014563441	0.13818869825005	0	0.419242901384013	S100A8	0.172329403549376	1
0.123305812146932	0.322996144125904	0	0.244979948277253	GPR18	0.172820476137522	1
0.141012526771231	0.0985009041126357	0.0829636118928286	0.373545425133155	FAM180A	0.174005616977463	1
0	0.397181064970305	0	0.301246310591254	NUPR2	0.17460684389039	1
0.13027764853218	0.0682517351113052	0.344915237913645	0.155298818652919	PSCA	0.174685860052512	1
0.210828327384662	0.220903575045157	0.162801436210417	0.104716703614363	ZAN	0.17481251056365	1
0.215516623523203	0.127021454753227	0.154534467361126	0.203386149631188	MYO1G	0.175114673817186	1
0.191572283951787	0.0802909228176032	0.338130143025875	0.0913462891587435	CFAP52	0.175334909738502	1
0.240800079868906	0.252307643731136	0.212509251774664	0	SLC35G4	0.176404243843677	1
0.179313996402888	0	0.527489902675665	0	PRSS21	0.176700974769638	1
0.161971659512097	0.169712102192687	0.214413194071749	0.160899993596294	ADAM2	0.176749237343207	1
0.223121086663341	0.155855860937715	0.328178844512772	0	GPR52	0.176788948028457	1
0.330151745066098	0.0741277123063182	0.228928288887496	0.0749639624991281	C12orf56	0.17704292718976	1
0.125545340786353	0.263090021668365	0.221590843730846	0.0997717481659069	MAGEA5	0.177499488587868	1
0.115926115398908	0.242932187058457	0.136408437837601	0.214963661290043	SRARP	0.177557600396252	1
0	0.0862832026214398	0.363365504085619	0.261769744311952	ACER1	0.177854612754753	1
0.200324648782861	0.12593876250337	0.0353578298213555	0.350238635907323	C7orf65	0.177964969253727	1
0.184571370119413	0.257855769928366	0.271477787607424	0	MC5R	0.178476231913801	1
0	0	0.715203550800247	0	SCGB1C1	0.178800887700062	1
0.21021545433994	0.146840942326529	0.247357220908851	0.11137311423171	TBATA	0.178946682951758	1
0.117549622183421	0.205278643115696	0.207478189128448	0.186834990896877	MLANA	0.179285361331111	1
0.0899773652190093	0	0.555843494687787	0.071505632682457	PPBP	0.179331623147313	1
0.218492558524822	0.101000325501035	0.255206341954042	0.142995623752165	KSR2	0.179423712433016	1
0.132780157035058	0	0.585901213932406	0	CCDC92B	0.179670342741866	1
0.331281946368177	0.198350592252589	0.0417658134780652	0.150441170009326	TPTE	0.180459880527039	1
0.130174564461494	0.175365591275067	0.180526928869504	0.23645856947818	FAM83A	0.180631413521061	1
0.517667132052979	0	0	0.205696820007244	DEFA5	0.180840988015056	1
0.19498413546907	0.204302207092026	0.172076075552051	0.154955237195723	EPYC	0.181579413827218	1
0	0.222115688768721	0	0.505398199969693	S1PR4	0.181878472184604	1
0.185594209521571	0.102349235362257	0.137927866820995	0.302748785955799	IGFN1	0.182155024415155	1
0.368082815899847	0	0.324837947896745	0.0365647440420082	FOXD3	0.18237137695965	1
0.29875535332888	0.0347813926951397	0.307598137314513	0.0923311432179409	SIAH3	0.183366506639118	1
0.262802898668429	0.0983435544255548	0.149095947890467	0.22376922432098	KCNJ10	0.183502906326358	1
0.150654408943623	0.157854013001019	0.0664772531192537	0.359178293397265	NEUROG3	0.18354099211529	1
0.341931442219281	0	0.301759015129105	0.0905784251050328	TSGA10IP	0.183567220613355	1
0.400376282712185	0	0.176668679499209	0.159090896564376	SPANXN3	0.184033964693943	1
0.37906593218073	0.198590532485153	0.0836326732790611	0.0753115776478136	DYDC1	0.184150178898189	1
0.199949700486687	0.146653549597679	0.247041553194572	0.143011265364914	LRRC15	0.184164017160963	1
0.0783664147889471	0.123167185869418	0.0691593963761492	0.467087477242191	CLEC3A	0.184445118569176	1
0.188016702361642	0.262669077633695	0.138272686488048	0.149418170053262	SLC22A25	0.184594159134162	1
0.081699030574294	0.370947784896948	0.156217693309208	0.129853566094955	DSCAM	0.184679518718851	1
0.166776098461576	0.163096397196624	0.206054954317982	0.203225110655279	ADARB2	0.184788140157865	1
0.241497399110002	0.19552958546413	0.24218709683801	0.0610653427354528	OTOG	0.185069856036899	1
0.0971428263786384	0.237498735460337	0.200036264552838	0.205866864223288	TEX11	0.185136172653775	1
0.173255346813161	0.317686292291029	0.11467509937269	0.137687218994897	KRT85	0.185825989367944	1
0.181156894618745	0.189814178017669	0.133227794021115	0.239944389217083	SPATA31C1	0.186035813968653	1
0.300049867394682	0.114323240613551	0.26479797203491	0.0650322815343237	GOLGA8S	0.186050840394367	1
0.20273528397848	0.159317830676034	0.201281137328946	0.181254519419797	KCNJ1	0.186147192850814	1
0.364939251478342	0.382379286151536	0	0	FAM25E	0.186829634407469	1
0.225374835013476	0.188916195076018	0.119337761641008	0.214928322861424	RPE65	0.187139278647981	1
0	0.217537332404231	0.366447048996593	0.164993562337966	GOLGA8T	0.187244485934698	1
0.149469799807619	0.213562899180379	0.19186774258286	0.194374932134505	GRM5	0.187318843426341	1
0.119058195517757	0	0.630422582772254	0	PPY	0.187370194572503	1
0.100780822449422	0.256449915755147	0.152469269589859	0.240273643953573	EPHA10	0.187493412937	1
0.215089272073263	0.262929503046236	0.158182603517443	0.11395528527552	C11orf88	0.187539165978116	1
0.40571714649601	0.0386459918834886	0.276675573245858	0.0293114740374416	MYH2	0.1875875464157	1
0.284701245247792	0.0745766990555994	0.335003480286003	0.0565635107712228	TMPRSS3	0.187711233840154	1
0.164153476917219	0.0982846778214285	0.227649104674994	0.260907800432258	CERS3	0.187748764961475	1
0.0692868154339777	0.241993180308165	0.183439589975299	0.256959313672571	MCF2	0.187919724847503	1
0.195633361225349	0.341637431023292	0.115099350572737	0.103647454254483	S100B	0.189004399268965	1
0.482258983485744	0	0.212799962105409	0.063875756691716	ZAR1	0.189733675570717	1
0.117903450477618	0.247075846436377	0.22544459753486	0.171780922929127	TERT	0.190551204344495	1
0.354080418760154	0.0463751902601863	0.117180242786481	0.246216381914509	MYEOV	0.190963058430333	1
